,Year,Mon,Day,tmax,tmin
2922,1980,1,1,7.4,-1.2
2923,1980,1,2,9.2,3.8
2924,1980,1,3,8.6,4.8
2925,1980,1,4,6.2,-2.8
2926,1980,1,5,6.6,-7.4
2927,1980,1,6,3.9,-5.8
2928,1980,1,7,1.2,-9.5
2929,1980,1,8,4.7,-12.8
2930,1980,1,9,7.4,-4.9
2931,1980,1,10,3.5,-6.0
2932,1980,1,11,1.4,-10.1
2933,1980,1,12,3.5,-13.5
2934,1980,1,13,4.5,-4.9
2935,1980,1,14,4.0,-7.3
2936,1980,1,15,4.3,-8.9
2937,1980,1,16,3.2,-6.2
2938,1980,1,17,1.4,-11.6
2939,1980,1,18,-0.1,-15.0
2940,1980,1,19,1.0,-11.7
2941,1980,1,20,1.1,-6.5
2942,1980,1,21,-0.1,-7.2
2943,1980,1,22,0.6,-10.2
2944,1980,1,23,7.3,-9.0
2945,1980,1,24,7.1,-8.2
2946,1980,1,25,7.8,-12.5
2947,1980,1,26,11.7,-12.3
2948,1980,1,27,13.7,-4.7
2949,1980,1,28,13.5,1.3
2950,1980,1,29,7.2,2.1
2951,1980,1,30,2.5,-9.4
2952,1980,1,31,-3.8,-11.3
2953,1980,2,1,-1.2,-10.1
2954,1980,2,2,1.4,-9.3
2955,1980,2,3,3.2,-6.4
2956,1980,2,4,-2.0,-8.1
2957,1980,2,5,-3.6,-13.9
2958,1980,2,6,-1.8,-12.2
2959,1980,2,7,-2.4,-12.5
2960,1980,2,8,-1.8,-12.1
2961,1980,2,9,0.7,-13.5
2962,1980,2,10,4.2,-10.3
2963,1980,2,11,6.2,-6.2
2964,1980,2,12,4.4,-6.5
2965,1980,2,13,3.9,-6.7
2966,1980,2,14,4.1,-7.7
2967,1980,2,15,3.8,-8.1
2968,1980,2,16,6.6,-7.8
2969,1980,2,17,7.6,-7.9
2970,1980,2,18,6.9,-10.6
2971,1980,2,19,7.5,-2.2
2972,1980,2,20,11.5,-6.4
2973,1980,2,21,10.0,-4.0
2974,1980,2,22,10.1,-8.6
2975,1980,2,23,10.8,-3.1
2976,1980,2,24,12.6,-5.4
2977,1980,2,25,13.0,-5.3
2978,1980,2,26,14.2,1.2
2979,1980,2,27,9.2,1.0
2980,1980,2,28,11.2,-2.5
2981,1980,2,29,13.1,-6.4
2982,1980,3,1,11.4,1.0
2983,1980,3,2,11.8,-4.2
2984,1980,3,3,13.5,-3.1
2985,1980,3,4,7.6,-1.0
2986,1980,3,5,10.5,-2.5
2987,1980,3,6,14.5,-5.0
