,Year,Mon,tmax,tmin
2922,1980,1,10.7,6.5
2923,1980,1,13.0,9.0
2924,1980,1,11.6,6.9
2925,1980,1,8.9,1.0
2926,1980,1,4.8,-4.0
2927,1980,1,7.5,-5.0
2928,1980,1,2.5,-7.1
2929,1980,1,6.9,-8.5
2930,1980,1,6.4,-1.1
2931,1980,1,5.7,-2.3
2932,1980,1,4.4,-5.5
2933,1980,1,3.9,-6.9
2934,1980,1,7.4,-0.5
2935,1980,1,5.4,-3.9
2936,1980,1,4.6,-6.1
2937,1980,1,6.9,-1.7
2938,1980,1,7.0,-6.2
2939,1980,1,2.0,-9.2
2940,1980,1,3.1,-7.2
2941,1980,1,4.3,-1.6
2942,1980,1,2.3,-2.8
2943,1980,1,3.4,-5.1
2944,1980,1,7.0,-8.0
2945,1980,1,10.2,-3.8
2946,1980,1,9.6,-6.5
2947,1980,1,11.6,-4.7
2948,1980,1,11.9,4.9
2949,1980,1,13.3,7.6
2950,1980,1,8.9,4.9
2951,1980,1,4.9,-7.0
2952,1980,1,-0.9,-7.4
2953,1980,2,1.9,-7.1
2954,1980,2,3.6,-2.8
2955,1980,2,4.8,-2.1
2956,1980,2,1.4,-5.1
2957,1980,2,-0.5,-6.8
2958,1980,2,1.9,-9.3
2959,1980,2,1.0,-8.3
2960,1980,2,1.1,-7.2
2961,1980,2,2.4,-6.6
2962,1980,2,5.0,-5.4
2963,1980,2,7.2,-1.8
2964,1980,2,5.9,-2.2
2965,1980,2,6.5,-4.0
2966,1980,2,5.0,-2.6
2967,1980,2,5.0,-4.4
2968,1980,2,6.8,-4.8
2969,1980,2,8.9,-6.2
2970,1980,2,6.8,-4.8
2971,1980,2,8.9,0.9
2972,1980,2,11.2,-2.3
2973,1980,2,9.0,-1.0
2974,1980,2,10.2,-2.2
2975,1980,2,12.1,-3.7
2976,1980,2,14.7,-2.9
2977,1980,2,10.8,-0.8
2978,1980,2,12.1,3.3
2979,1980,2,8.9,1.4
2980,1980,2,12.4,0.9
2981,1980,2,11.3,-0.6
2982,1980,3,12.9,4.2
2983,1980,3,12.3,-1.1
2984,1980,3,12.3,1.0
2985,1980,3,8.8,1.2
2986,1980,3,9.2,2.0
2987,1980,3,12.6,-1.0
2988,1980,3,14.2,6.2
2989,1980,3,12.3,2.2
2990,1980,3,10.9,5.9
2991,1980,3,13.7,1.4
2992,1980,3,10.7,1.1
2993,1980,3,10.7,0.7
2994,1980,3,12.2,2.1
2995,1980,3,10.8,2.7
2996,1980,3,10.5,0.4
2997,1980,3,12.5,0.9
2998,1980,3,16.1,2.6
2999,1980,3,9.4,2.0
3000,1980,3,12.6,1.1
3001,1980,3,15.2,1.3
3002,1980,3,9.8,3.2
3003,1980,3,7.3,3.1
3004,1980,3,8.7,1.2
3005,1980,3,10.2,-0.4
3006,1980,3,11.2,-0.8
3007,1980,3,14.0,3.4
3008,1980,3,13.1,1.2
3009,1980,3,16.5,0.3
3010,1980,3,10.3,6.7
3011,1980,3,18.3,3.0
3012,1980,3,13.3,7.0
3013,1980,4,14.4,6.3
3014,1980,4,14.1,2.9
3015,1980,4,16.6,0.9
3016,1980,4,20.0,4.9
3017,1980,4,19.2,14.9
3018,1980,4,19.0,8.5
3019,1980,4,13.7,7.1
3020,1980,4,18.3,5.2
3021,1980,4,17.5,8.9
3022,1980,4,12.5,7.9
3023,1980,4,18.5,3.9
3024,1980,4,15.3,12.3
3025,1980,4,16.1,9.5
3026,1980,4,9.5,6.0
3027,1980,4,10.5,5.1
3028,1980,4,10.3,5.1
3029,1980,4,13.5,4.8
3030,1980,4,18.1,3.1
3031,1980,4,20.0,17.1
3032,1980,4,19.3,10.5
3033,1980,4,16.8,5.4
3034,1980,4,18.0,8.0
3035,1980,4,17.2,8.8
3036,1980,4,16.0,6.3
3037,1980,4,18.0,5.6
3038,1980,4,20.5,3.7
3039,1980,4,14.0,8.8
3040,1980,4,17.0,6.8
3041,1980,4,19.0,6.1
3042,1980,4,22.5,9.9
3043,1980,5,19.9,6.8
3044,1980,5,21.9,7.1
3045,1980,5,21.8,15.6
3046,1980,5,25.5,15.0
3047,1980,5,22.5,12.9
3048,1980,5,20.7,10.7
3049,1980,5,18.4,7.0
3050,1980,5,14.1,10.3
3051,1980,5,22.4,9.2
3052,1980,5,23.9,6.6
3053,1980,5,28.4,9.1
3054,1980,5,19.6,15.1
3055,1980,5,24.8,14.6
3056,1980,5,21.4,12.0
3057,1980,5,20.7,13.9
3058,1980,5,19.6,9.2
3059,1980,5,20.9,8.0
3060,1980,5,21.0,6.5
3061,1980,5,25.0,9.9
3062,1980,5,18.0,13.2
3063,1980,5,25.7,13.4
3064,1980,5,27.6,10.9
3065,1980,5,24.6,13.1
3066,1980,5,25.2,11.6
3067,1980,5,22.1,17.7
3068,1980,5,21.8,13.3
3069,1980,5,19.4,9.2
3070,1980,5,22.2,12.2
3071,1980,5,27.0,10.3
3072,1980,5,28.7,16.9
3073,1980,5,22.7,17.4
3074,1980,6,22.5,16.5
3075,1980,6,21.5,17.5
3076,1980,6,21.2,14.8
3077,1980,6,27.0,17.3
3078,1980,6,28.7,11.9
3079,1980,6,30.0,13.9
3080,1980,6,27.1,12.7
3081,1980,6,22.6,19.0
3082,1980,6,26.3,17.9
3083,1980,6,25.3,18.6
3084,1980,6,27.8,16.3
3085,1980,6,28.3,18.7
3086,1980,6,29.5,17.4
3087,1980,6,26.7,19.0
3088,1980,6,27.4,21.0
3089,1980,6,25.9,20.2
3090,1980,6,24.6,21.5
3091,1980,6,29.4,19.7
3092,1980,6,21.6,16.8
3093,1980,6,22.5,16.3
3094,1980,6,27.9,15.9
3095,1980,6,27.5,17.5
3096,1980,6,25.3,18.8
3097,1980,6,26.1,19.4
3098,1980,6,25.7,20.4
3099,1980,6,24.1,20.0
3100,1980,6,28.6,18.8
3101,1980,6,25.5,19.3
3102,1980,6,24.6,18.1
3103,1980,6,21.4,17.6
3104,1980,7,24.0,18.1
3105,1980,7,24.3,18.7
3106,1980,7,23.1,16.4
3107,1980,7,24.2,18.5
3108,1980,7,23.3,18.7
3109,1980,7,24.6,19.3
3110,1980,7,28.8,17.8
3111,1980,7,28.3,19.0
3112,1980,7,26.3,20.0
3113,1980,7,25.9,20.6
3114,1980,7,24.9,19.0
3115,1980,7,24.7,17.9
3116,1980,7,24.5,20.4
3117,1980,7,27.9,20.7
3118,1980,7,27.6,20.2
3119,1980,7,24.8,19.7
3120,1980,7,21.0,19.0
3121,1980,7,24.2,19.6
3122,1980,7,27.5,21.6
3123,1980,7,28.8,25.0
3124,1980,7,29.4,25.9
3125,1980,7,27.3,26.0
3126,1980,7,27.2,22.8
3127,1980,7,30.7,19.4
3128,1980,7,28.7,20.2
3129,1980,7,29.8,22.0
3130,1980,7,29.5,22.1
3131,1980,7,24.0,21.0
3132,1980,7,22.5,21.4
3133,1980,7,23.5,21.0
3134,1980,7,25.0,16.8
3135,1980,8,24.8,15.8
3136,1980,8,26.3,15.4
3137,1980,8,26.0,18.1
3138,1980,8,23.1,21.2
3139,1980,8,22.2,19.9
3140,1980,8,25.5,20.0
3141,1980,8,22.2,18.9
3142,1980,8,21.4,18.6
3143,1980,8,24.3,18.4
3144,1980,8,26.7,19.3
3145,1980,8,26.0,19.2
3146,1980,8,25.0,20.7
3147,1980,8,27.0,22.1
3148,1980,8,26.7,22.7
3149,1980,8,22.7,20.4
3150,1980,8,24.0,20.6
3151,1980,8,24.4,20.1
3152,1980,8,23.3,19.9
3153,1980,8,28.3,19.6
3154,1980,8,28.6,21.5
3155,1980,8,26.2,22.1
3156,1980,8,25.6,21.5
3157,1980,8,30.2,19.8
3158,1980,8,28.2,19.0
3159,1980,8,27.0,18.8
3160,1980,8,28.5,23.1
3161,1980,8,26.2,21.9
3162,1980,8,23.1,19.0
3163,1980,8,21.5,19.7
3164,1980,8,21.9,20.5
3165,1980,8,26.4,20.5
3166,1980,9,28.4,19.5
3167,1980,9,27.7,18.7
3168,1980,9,29.4,22.7
3169,1980,9,28.3,20.7
3170,1980,9,28.2,19.7
3171,1980,9,24.1,17.9
3172,1980,9,25.1,16.2
3173,1980,9,25.7,15.3
3174,1980,9,24.8,17.3
3175,1980,9,21.6,17.7
3176,1980,9,19.5,16.2
3177,1980,9,25.6,13.7
3178,1980,9,27.2,13.7
3179,1980,9,28.5,12.6
3180,1980,9,27.6,12.5
3181,1980,9,27.3,16.1
3182,1980,9,24.1,15.2
3183,1980,9,25.3,13.0
3184,1980,9,23.3,14.2
3185,1980,9,24.5,15.9
3186,1980,9,22.6,16.3
3187,1980,9,21.6,13.5
3188,1980,9,21.2,12.2
3189,1980,9,20.4,11.5
3190,1980,9,21.4,10.6
3191,1980,9,23.9,9.4
3192,1980,9,24.0,12.5
3193,1980,9,24.1,10.9
3194,1980,9,25.6,11.3
3195,1980,9,22.8,10.7
3196,1980,10,23.9,9.0
3197,1980,10,22.6,10.0
3198,1980,10,23.9,10.4
3199,1980,10,24.4,14.0
3200,1980,10,23.3,14.0
3201,1980,10,21.8,19.0
3202,1980,10,25.4,16.7
3203,1980,10,27.0,14.8
3204,1980,10,21.4,15.1
3205,1980,10,21.7,13.7
3206,1980,10,18.8,17.1
3207,1980,10,19.8,17.9
3208,1980,10,18.2,16.8
3209,1980,10,21.5,12.8
3210,1980,10,22.3,8.5
3211,1980,10,19.4,9.9
3212,1980,10,21.6,14.2
3213,1980,10,18.4,12.6
3214,1980,10,21.2,12.2
3215,1980,10,21.6,9.7
3216,1980,10,19.3,8.0
3217,1980,10,16.3,2.9
3218,1980,10,19.5,4.2
3219,1980,10,15.3,10.8
3220,1980,10,18.1,6.0
3221,1980,10,12.5,4.8
3222,1980,10,14.9,4.8
3223,1980,10,15.4,2.1
3224,1980,10,16.9,2.8
3225,1980,10,17.3,2.2
3226,1980,10,14.2,3.1
3227,1980,11,16.3,2.0
3228,1980,11,17.0,5.5
3229,1980,11,16.6,4.1
3230,1980,11,16.0,2.3
3231,1980,11,19.8,10.5
3232,1980,11,20.5,8.9
3233,1980,11,21.3,7.6
3234,1980,11,12.1,4.7
3235,1980,11,12.8,4.0
3236,1980,11,15.5,1.0
3237,1980,11,18.5,3.2
3238,1980,11,19.8,6.8
3239,1980,11,11.3,1.2
3240,1980,11,12.1,-1.6
3241,1980,11,15.0,1.1
3242,1980,11,17.1,3.5
3243,1980,11,18.6,3.7
3244,1980,11,19.6,3.7
3245,1980,11,18.6,6.5
3246,1980,11,18.3,11.2
3247,1980,11,15.9,12.4
3248,1980,11,16.8,11.4
3249,1980,11,17.0,4.7
3250,1980,11,16.1,5.1
3251,1980,11,14.7,8.4
3252,1980,11,15.0,2.5
3253,1980,11,13.6,4.6
3254,1980,11,12.9,5.0
3255,1980,11,14.3,2.5
3256,1980,11,14.7,2.9
3257,1980,12,15.8,1.0
3258,1980,12,15.8,2.8
3259,1980,12,11.3,1.0
3260,1980,12,4.8,-1.2
3261,1980,12,7.0,-2.9
3262,1980,12,10.9,-1.7
3263,1980,12,10.6,-1.9
3264,1980,12,8.6,-1.9
3265,1980,12,5.2,-1.8
3266,1980,12,10.5,-2.7
3267,1980,12,14.7,1.3
3268,1980,12,9.2,-3.3
3269,1980,12,1.5,-5.4
3270,1980,12,6.1,-4.9
3271,1980,12,5.0,-3.5
3272,1980,12,6.0,-4.2
3273,1980,12,7.0,-4.3
3274,1980,12,8.9,-2.6
3275,1980,12,6.7,0.7
3276,1980,12,3.2,-1.7
3277,1980,12,5.0,-7.1
3278,1980,12,6.0,-6.2
3279,1980,12,5.6,0.1
3280,1980,12,8.1,-0.5
3281,1980,12,6.2,-2.9
3282,1980,12,3.6,-3.3
3283,1980,12,0.8,-4.7
3284,1980,12,0.2,-5.5
3285,1980,12,0.4,-6.9
3286,1980,12,3.0,-6.2
3287,1980,12,4.6,-5.0
3288,1981,1,8.7,-6.1
3289,1981,1,1.0,-3.2
3290,1981,1,0.9,-4.6
3291,1981,1,1.4,-5.9
3292,1981,1,2.4,-5.0
3293,1981,1,2.8,-6.3
3294,1981,1,5.6,-6.9
3295,1981,1,6.2,-6.1
3296,1981,1,7.0,-4.1
3297,1981,1,3.8,-2.9
3298,1981,1,3.2,-4.7
3299,1981,1,5.0,-6.3
3300,1981,1,2.8,-3.7
3301,1981,1,4.1,-9.6
3302,1981,1,3.4,-5.2
3303,1981,1,1.4,-3.9
3304,1981,1,3.6,-8.2
3305,1981,1,5.6,-6.0
3306,1981,1,5.6,-4.8
3307,1981,1,4.4,-4.3
3308,1981,1,3.1,-3.2
3309,1981,1,2.9,-6.5
3310,1981,1,7.2,-9.8
3311,1981,1,3.6,0.7
3312,1981,1,3.6,-2.1
3313,1981,1,2.0,-3.3
3314,1981,1,3.8,-4.5
3315,1981,1,3.8,-4.9
3316,1981,1,4.6,-5.8
3317,1981,1,5.9,-6.9
3318,1981,1,5.1,-4.9
3319,1981,2,6.6,-1.5
3320,1981,2,7.0,-3.9
3321,1981,2,3.4,-2.9
3322,1981,2,4.0,-5.2
3323,1981,2,6.8,-6.9
3324,1981,2,6.6,-4.4
3325,1981,2,6.8,-5.1
3326,1981,2,7.6,-5.1
3327,1981,2,9.5,-1.0
3328,1981,2,8.0,-0.6
3329,1981,2,7.6,-2.5
3330,1981,2,6.6,0.3
3331,1981,2,6.5,3.9
3332,1981,2,10.8,0.5
3333,1981,2,13.5,-0.8
3334,1981,2,10.6,2.0
3335,1981,2,4.3,1.1
3336,1981,2,9.4,-0.3
3337,1981,2,7.5,-0.7
3338,1981,2,5.9,-1.5
3339,1981,2,6.6,-4.0
3340,1981,2,8.0,-2.3
3341,1981,2,7.8,3.4
3342,1981,2,6.4,-0.6
3343,1981,2,-0.3,-6.0
3344,1981,2,-3.9,-9.2
3345,1981,2,1.5,-9.1
3346,1981,2,5.7,-7.5
3347,1981,3,6.0,-1.7
3348,1981,3,9.3,-3.8
3349,1981,3,9.5,-1.4
3350,1981,3,12.5,-0.4
3351,1981,3,10.9,-2.1
3352,1981,3,8.6,-1.8
3353,1981,3,12.8,-2.5
3354,1981,3,13.5,0.0
3355,1981,3,10.5,0.3
3356,1981,3,10.8,-4.1
3357,1981,3,12.7,-2.3
3358,1981,3,13.1,-2.5
3359,1981,3,13.2,8.4
3360,1981,3,12.7,7.1
3361,1981,3,11.9,2.3
3362,1981,3,13.3,-1.5
3363,1981,3,16.6,-0.2
3364,1981,3,19.9,0.4
3365,1981,3,19.4,2.2
3366,1981,3,20.6,2.8
3367,1981,3,15.5,4.6
3368,1981,3,20.2,2.1
3369,1981,3,11.9,6.3
3370,1981,3,12.3,7.3
3371,1981,3,14.3,9.5
3372,1981,3,10.7,2.5
3373,1981,3,11.7,-1.8
3374,1981,3,16.1,4.1
3375,1981,3,14.5,3.1
3376,1981,3,12.8,7.3
3377,1981,3,13.9,6.5
3378,1981,4,9.8,7.1
3379,1981,4,14.5,3.3
3380,1981,4,13.8,-0.1
3381,1981,4,15.7,4.9
3382,1981,4,14.8,8.3
3383,1981,4,19.8,4.4
3384,1981,4,19.2,4.1
3385,1981,4,17.2,6.6
3386,1981,4,14.0,10.2
3387,1981,4,21.0,11.2
3388,1981,4,22.7,8.0
3389,1981,4,20.1,8.6
3390,1981,4,17.1,7.8
3391,1981,4,17.0,3.8
3392,1981,4,12.4,7.6
3393,1981,4,17.5,8.3
3394,1981,4,18.2,6.3
3395,1981,4,18.0,6.8
3396,1981,4,17.0,10.0
3397,1981,4,16.7,7.3
3398,1981,4,19.8,4.2
3399,1981,4,23.3,5.4
3400,1981,4,22.7,7.0
3401,1981,4,18.7,12.1
3402,1981,4,21.8,8.2
3403,1981,4,23.6,4.8
3404,1981,4,22.5,8.0
3405,1981,4,23.0,4.8
3406,1981,4,17.6,13.2
3407,1981,4,23.3,10.2
3408,1981,5,25.7,8.4
3409,1981,5,18.8,11.6
3410,1981,5,17.8,11.4
3411,1981,5,16.7,9.7
3412,1981,5,19.6,10.1
3413,1981,5,22.0,7.1
3414,1981,5,25.6,8.6
3415,1981,5,19.8,13.8
3416,1981,5,21.7,15.0
3417,1981,5,22.6,15.4
3418,1981,5,22.0,11.5
3419,1981,5,19.0,10.8
3420,1981,5,22.0,9.2
3421,1981,5,26.5,6.6
3422,1981,5,18.9,13.1
3423,1981,5,16.6,13.1
3424,1981,5,15.9,9.5
3425,1981,5,15.6,8.6
3426,1981,5,19.6,6.4
3427,1981,5,22.5,8.1
3428,1981,5,25.5,8.8
3429,1981,5,26.1,8.4
3430,1981,5,25.9,10.8
3431,1981,5,24.2,14.0
3432,1981,5,26.3,12.1
3433,1981,5,30.7,14.4
3434,1981,5,23.3,13.7
3435,1981,5,25.1,15.1
3436,1981,5,28.9,14.6
3437,1981,5,20.0,11.1
3438,1981,5,24.3,10.1
3439,1981,6,20.4,9.5
3440,1981,6,25.4,8.2
3441,1981,6,26.2,10.1
3442,1981,6,27.7,11.5
3443,1981,6,28.9,10.9
3444,1981,6,30.4,12.2
3445,1981,6,31.0,12.1
3446,1981,6,31.3,13.4
3447,1981,6,25.5,16.6
3448,1981,6,22.3,16.9
3449,1981,6,22.1,16.3
3450,1981,6,19.8,16.8
3451,1981,6,21.5,15.6
3452,1981,6,21.2,15.2
3453,1981,6,23.9,13.6
3454,1981,6,27.7,15.6
3455,1981,6,30.0,16.6
3456,1981,6,31.7,20.9
3457,1981,6,21.9,18.2
3458,1981,6,26.7,17.8
3459,1981,6,25.5,19.9
3460,1981,6,27.0,22.4
3461,1981,6,26.7,17.9
3462,1981,6,26.2,18.7
3463,1981,6,19.5,16.6
3464,1981,6,25.0,18.5
3465,1981,6,26.8,21.1
3466,1981,6,24.1,21.7
3467,1981,6,22.9,19.3
3468,1981,6,24.1,19.8
3469,1981,7,25.4,21.4
3470,1981,7,25.7,22.8
3471,1981,7,25.2,18.8
3472,1981,7,23.2,17.3
3473,1981,7,25.8,23.2
3474,1981,7,24.7,22.1
3475,1981,7,29.2,19.4
3476,1981,7,28.5,21.0
3477,1981,7,25.4,22.7
3478,1981,7,26.9,20.7
3479,1981,7,22.0,19.1
3480,1981,7,28.1,20.3
3481,1981,7,28.9,25.0
3482,1981,7,28.3,25.9
3483,1981,7,31.0,25.1
3484,1981,7,29.3,25.9
3485,1981,7,31.3,25.4
3486,1981,7,33.3,23.4
3487,1981,7,34.7,22.4
3488,1981,7,31.3,23.9
3489,1981,7,31.8,23.7
3490,1981,7,33.8,22.3
3491,1981,7,30.1,24.2
3492,1981,7,30.9,23.5
3493,1981,7,32.2,23.3
3494,1981,7,31.9,24.1
3495,1981,7,27.7,24.8
3496,1981,7,30.4,24.9
3497,1981,7,31.6,24.2
3498,1981,7,32.2,23.6
3499,1981,7,29.5,24.2
3500,1981,8,31.1,25.0
3501,1981,8,31.0,23.7
3502,1981,8,30.3,25.5
3503,1981,8,28.2,19.8
3504,1981,8,25.6,18.1
3505,1981,8,27.4,17.2
3506,1981,8,27.9,21.6
3507,1981,8,31.2,22.3
3508,1981,8,31.2,25.5
3509,1981,8,29.0,22.6
3510,1981,8,26.5,20.9
3511,1981,8,30.8,20.2
3512,1981,8,27.4,21.7
3513,1981,8,28.3,17.9
3514,1981,8,27.5,19.6
3515,1981,8,29.9,19.5
3516,1981,8,29.5,20.2
3517,1981,8,28.2,23.6
3518,1981,8,25.3,23.4
3519,1981,8,29.7,22.8
3520,1981,8,30.5,22.6
3521,1981,8,30.5,20.4
3522,1981,8,30.4,18.1
3523,1981,8,29.5,19.4
3524,1981,8,28.8,22.4
3525,1981,8,28.8,23.0
3526,1981,8,29.6,19.5
3527,1981,8,27.5,17.5
3528,1981,8,28.0,22.2
3529,1981,8,30.2,24.1
3530,1981,8,29.3,22.7
3531,1981,9,25.5,24.3
3532,1981,9,25.3,24.1
3533,1981,9,25.9,21.3
3534,1981,9,24.8,19.8
3535,1981,9,25.6,15.0
3536,1981,9,25.6,13.7
3537,1981,9,25.1,13.1
3538,1981,9,26.1,16.5
3539,1981,9,26.4,17.5
3540,1981,9,24.1,18.7
3541,1981,9,24.3,17.6
3542,1981,9,24.9,16.2
3543,1981,9,24.7,14.5
3544,1981,9,23.3,11.9
3545,1981,9,23.1,10.9
3546,1981,9,25.0,10.3
3547,1981,9,26.3,11.7
3548,1981,9,22.9,13.1
3549,1981,9,24.2,13.6
3550,1981,9,25.1,13.9
3551,1981,9,25.8,14.3
3552,1981,9,26.5,15.7
3553,1981,9,25.5,15.9
3554,1981,9,25.4,20.4
3555,1981,9,24.7,18.7
3556,1981,9,26.1,14.8
3557,1981,9,28.1,13.3
3558,1981,9,19.5,14.5
3559,1981,9,21.2,12.7
3560,1981,9,23.0,11.3
3561,1981,10,24.4,13.5
3562,1981,10,23.7,11.0
3563,1981,10,21.8,9.9
3564,1981,10,22.2,9.6
3565,1981,10,21.8,15.0
3566,1981,10,21.1,15.2
3567,1981,10,20.6,14.7
3568,1981,10,21.2,16.4
3569,1981,10,18.0,11.6
3570,1981,10,20.8,10.6
3571,1981,10,20.7,6.5
3572,1981,10,21.8,7.9
3573,1981,10,18.8,10.0
3574,1981,10,18.0,7.7
3575,1981,10,19.1,4.8
3576,1981,10,21.0,8.2
3577,1981,10,21.4,7.6
3578,1981,10,19.6,10.4
3579,1981,10,19.1,14.7
3580,1981,10,19.5,12.2
3581,1981,10,21.6,12.0
3582,1981,10,23.4,8.5
3583,1981,10,11.5,4.5
3584,1981,10,16.2,5.5
3585,1981,10,14.6,3.8
3586,1981,10,16.9,2.1
3587,1981,10,18.2,4.4
3588,1981,10,19.4,4.9
3589,1981,10,16.9,6.6
3590,1981,10,18.5,4.2
3591,1981,10,20.4,6.7
3592,1981,11,16.7,7.2
3593,1981,11,16.2,11.5
3594,1981,11,15.5,7.7
3595,1981,11,12.8,6.7
3596,1981,11,9.1,6.3
3597,1981,11,12.4,6.8
3598,1981,11,9.1,1.9
3599,1981,11,5.3,-2.2
3600,1981,11,7.6,-3.5
3601,1981,11,10.7,-2.5
3602,1981,11,12.5,1.6
3603,1981,11,13.3,-0.9
3604,1981,11,15.9,1.5
3605,1981,11,14.9,0.8
3606,1981,11,15.3,0.8
3607,1981,11,13.3,3.9
3608,1981,11,11.9,2.1
3609,1981,11,12.4,0.6
3610,1981,11,14.2,-1.4
3611,1981,11,12.9,4.7
3612,1981,11,10.5,0.7
3613,1981,11,12.9,-1.1
3614,1981,11,11.9,4.7
3615,1981,11,11.5,0.7
3616,1981,11,8.6,3.8
3617,1981,11,14.7,3.0
3618,1981,11,12.0,3.6
3619,1981,11,8.4,-1.1
3620,1981,11,8.6,-4.4
3621,1981,11,10.7,-0.9
3622,1981,12,4.9,-2.8
3623,1981,12,3.8,-5.7
3624,1981,12,7.3,-6.7
3625,1981,12,10.0,-5.5
3626,1981,12,11.6,-1.0
3627,1981,12,8.3,-3.5
3628,1981,12,8.9,-2.4
3629,1981,12,10.0,-3.5
