,Year,Mon,Day,tmax,tmin
5844,1980,1,1,7.0,-4.2
5845,1980,1,2,6.6,4.2
5846,1980,1,3,6.6,-0.2
5847,1980,1,4,0.6,-6.2
5848,1980,1,5,-0.6,-10.4
5849,1980,1,6,5.6,-7.8
5850,1980,1,7,-3.6,-11.6
5851,1980,1,8,-0.6,-7.8
5852,1980,1,9,4.4,-2.0
5853,1980,1,10,-0.9,-10.7
5854,1980,1,11,-0.2,-13.7
5855,1980,1,12,1.5,-6.8
5856,1980,1,13,1.2,-6.8
5857,1980,1,14,-1.2,-10.9
5858,1980,1,15,1.3,-11.2
5859,1980,1,16,-2.3,-16.0
5860,1980,1,17,-7.3,-15.1
5861,1980,1,18,-3.7,-18.0
5862,1980,1,19,0.0,-8.8
5863,1980,1,20,-0.9,-9.0
5864,1980,1,21,-2.5,-10.4
5865,1980,1,22,-2.9,-14.3
5866,1980,1,23,5.3,-10.6
5867,1980,1,24,2.3,-10.1
5868,1980,1,25,4.6,-12.0
5869,1980,1,26,10.1,-9.3
5870,1980,1,27,9.4,1.3
5871,1980,1,28,11.7,-0.2
5872,1980,1,29,6.2,-0.8
5873,1980,1,30,-0.8,-12.8
5874,1980,1,31,-6.7,-14.6
5875,1980,2,1,-4.5,-15.4
5876,1980,2,2,-2.4,-11.0
5877,1980,2,3,-1.7,-13.0
5878,1980,2,4,-5.9,-16.0
5879,1980,2,5,-6.1,-16.4
5880,1980,2,6,-8.0,-17.1
5881,1980,2,7,-6.8,-19.0
5882,1980,2,8,-6.5,-19.0
5883,1980,2,9,-3.3,-18.3
5884,1980,2,10,0.4,-13.9
5885,1980,2,11,3.9,-10.2
5886,1980,2,12,-1.0,-10.8
5887,1980,2,13,-2.0,-9.4
5888,1980,2,14,-1.6,-13.4
5889,1980,2,15,0.8,-10.4
5890,1980,2,16,1.4,-11.7
5891,1980,2,17,3.7,-11.6
5892,1980,2,18,4.0,-7.6
5893,1980,2,19,4.9,-8.2
5894,1980,2,20,7.8,-7.2
5895,1980,2,21,4.4,-7.0
5896,1980,2,22,4.2,-8.6
5897,1980,2,23,8.2,-0.5
5898,1980,2,24,7.6,-0.4
5899,1980,2,25,12.4,-3.6
5900,1980,2,26,10.8,-0.1
5901,1980,2,27,4.8,-4.2
5902,1980,2,28,8.2,-3.1
5903,1980,2,29,12.6,-3.2
5904,1980,3,1,7.6,-1.4
5905,1980,3,2,9.0,-5.2
5906,1980,3,3,10.7,-3.2
5907,1980,3,4,11.1,-1.8
5908,1980,3,5,10.9,-2.4
5909,1980,3,6,11.7,-5.2
5910,1980,3,7,12.6,2.1
5911,1980,3,8,16.4,-1.9
5912,1980,3,9,11.0,2.6
5913,1980,3,10,7.6,0.5
5914,1980,3,11,5.9,-2.9
5915,1980,3,12,7.3,-4.0
5916,1980,3,13,10.9,-4.8
5917,1980,3,14,6.8,-0.2
5918,1980,3,15,7.4,-4.9
5919,1980,3,16,10.1,-1.8
5920,1980,3,17,11.3,-2.0
5921,1980,3,18,11.0,-0.8
5922,1980,3,19,12.4,-0.6
5923,1980,3,20,9.7,1.2
5924,1980,3,21,12.6,-2.4
5925,1980,3,22,8.0,1.2
5926,1980,3,23,4.6,-1.6
5927,1980,3,24,6.6,-4.7
5928,1980,3,25,8.7,-1.6
5929,1980,3,26,8.1,1.1
5930,1980,3,27,13.7,-3.1
5931,1980,3,28,14.7,-2.6
5932,1980,3,29,15.2,2.6
5933,1980,3,30,17.6,-0.6
5934,1980,3,31,9.6,3.0
5935,1980,4,1,12.0,0.2
5936,1980,4,2,11.6,-1.8
5937,1980,4,3,19.2,0.1
5938,1980,4,4,21.8,2.9
5939,1980,4,5,17.7,13.0
5940,1980,4,6,13.0,4.4
5941,1980,4,7,13.8,4.5
5942,1980,4,8,15.9,6.9
5943,1980,4,9,14.2,5.2
5944,1980,4,10,17.0,1.3
5945,1980,4,11,18.0,3.0
5946,1980,4,12,14.2,10.0
5947,1980,4,13,11.7,6.8
5948,1980,4,14,8.6,4.4
5949,1980,4,15,11.0,2.0
5950,1980,4,16,10.8,2.4
5951,1980,4,17,11.2,4.0
