,강릉,강화,거제,거창,고흥,광주,구미,군산,금산,남원,남해,대관령,대구,대전,목포,문경,밀양,보령,보은,부산,부안,부여,산청,서귀포,서산,서울,성산,속초,수원,양평,여수,영덕,영주,영천,완도,울산,울진,원주,의성,이천,인제,인천,임실,장흥,전주,정읍,제주,제천,진주,천안,청주,추풍령,춘천,충주,통영,포항,합천,해남,홍천
1991,28.61,67.47,9.4,64.81,20.13,8.1,43.74,12.94,59.36,44.15,4.71,97.4,11.33,32.75,0.0,73.98,36.0,39.24,77.24,0.0,26.04,36.8,34.06,0.0,50.44,24.1,0.0,48.48,39.83,66.14,0.0,55.07,78.78,54.59,0.0,8.04,48.83,63.3,80.88,62.9,87.96,23.76,66.4,27.32,16.87,23.68,0.0,84.82,32.57,62.12,36.72,60.48,64.65,63.06,0.0,0.71,38.51,19.0,76.4
1992,61.66,83.9,52.74,93.94,62.99,33.16,86.83,37.98,88.04,79.94,31.86,88.36,48.57,65.16,17.0,91.03,82.93,72.6,96.75,14.8,65.54,74.37,78.3,0.0,75.05,47.4,14.81,77.9,66.88,84.74,3.08,86.69,96.76,94.16,12.05,48.34,79.5,81.96,96.68,80.82,97.06,47.62,95.7,74.03,49.16,63.18,0.0,96.97,78.25,80.21,66.56,96.14,82.44,81.43,21.37,34.4,84.92,59.44,96.04
1993,72.79,82.96,56.45,97.0,75.97,52.64,83.66,56.62,93.55,85.29,50.59,78.12,52.52,64.9,34.03,95.62,80.2,71.17,95.51,18.8,74.59,79.48,83.72,0.0,73.62,57.23,27.94,85.26,65.78,83.18,17.9,90.52,97.08,91.28,29.6,51.94,87.22,80.37,96.76,79.5,97.09,58.38,97.03,79.54,65.3,73.52,0.0,97.02,75.6,78.88,65.22,93.64,80.81,80.08,25.68,39.08,81.86,73.42,94.16
1994,13.72,65.58,8.7,70.47,23.02,10.77,47.88,15.76,64.96,53.5,6.91,97.35,10.74,33.57,1.9,67.82,39.45,38.18,75.56,0.0,29.82,45.9,41.95,0.0,49.68,25.14,0.0,33.0,38.91,64.6,0.0,42.2,73.94,58.64,0.0,7.26,35.98,61.44,76.18,61.28,81.86,24.8,71.2,33.92,20.2,26.92,0.0,80.3,31.98,60.2,37.95,64.57,62.6,61.18,0.0,0.0,43.2,22.3,74.62
1995,17.64,62.65,17.58,67.24,31.68,18.15,52.46,21.98,61.42,53.53,14.22,97.38,19.95,34.54,7.72,65.44,46.19,35.84,72.64,0.0,36.58,48.86,47.1,0.0,48.36,25.84,0.0,33.0,40.48,61.88,0.0,43.48,70.59,57.8,2.08,16.3,37.08,58.24,72.98,58.22,77.6,25.36,68.32,39.15,28.2,34.09,0.0,77.18,43.31,57.28,38.9,62.8,59.71,58.54,3.44,8.28,49.0,30.5,71.02
1996,20.96,66.94,17.32,70.69,30.0,16.23,60.87,20.99,64.93,56.56,12.98,97.35,17.93,37.56,7.02,68.63,52.86,43.87,76.52,0.0,35.06,51.16,47.98,0.0,55.38,30.11,0.0,42.28,44.62,65.2,0.0,48.68,73.49,69.93,1.3,14.54,43.53,62.52,75.47,62.14,82.02,29.32,71.79,39.56,25.7,31.3,0.0,79.8,45.64,61.42,41.83,73.98,63.67,62.31,2.01,7.51,56.16,28.12,75.43
1997,46.94,73.47,25.8,82.3,60.84,35.16,61.18,37.52,76.94,68.83,30.08,87.56,28.86,55.78,23.19,75.4,58.06,61.47,84.65,6.56,59.9,63.77,67.6,0.0,64.23,45.69,0.1,65.63,56.69,73.43,12.43,71.74,80.3,68.34,17.03,25.34,66.21,70.26,83.5,69.94,88.89,46.42,84.54,63.83,48.06,58.46,0.0,86.8,53.55,69.04,55.56,72.09,71.2,70.11,11.62,18.59,59.36,56.9,83.66
1998,31.18,74.09,33.06,88.38,60.92,31.74,69.2,36.57,82.88,75.04,29.47,97.16,29.84,53.84,18.3,70.2,65.5,60.84,84.88,6.36,64.87,69.68,73.32,0.0,64.63,38.57,0.64,52.06,56.76,73.58,6.2,59.24,75.2,75.6,12.42,28.88,53.61,70.67,77.91,69.9,83.1,40.7,90.71,69.54,47.65,61.49,0.0,81.81,60.96,69.1,55.67,79.2,71.54,70.28,12.38,18.66,66.88,58.22,84.07
1999,54.58,70.47,27.36,82.8,52.68,26.75,63.81,29.73,77.09,68.88,22.98,88.46,27.61,47.48,15.42,83.32,60.3,53.78,80.71,4.61,56.15,64.19,67.9,0.0,60.99,35.7,3.56,72.38,53.2,69.32,3.48,79.58,88.63,70.54,9.53,23.54,73.09,66.51,91.56,66.15,97.28,34.19,84.0,63.16,39.0,53.23,0.0,95.06,55.88,65.53,51.77,74.5,67.49,66.33,10.51,16.92,61.72,49.2,79.48
2000,24.65,67.58,16.85,74.25,32.82,15.53,60.4,19.5,68.74,61.18,11.42,97.4,18.92,37.58,5.73,71.32,52.63,44.25,78.94,0.0,37.35,54.36,51.04,0.0,55.64,27.46,0.0,44.79,44.91,67.66,0.0,54.02,76.63,66.0,0.0,15.36,47.28,64.08,79.41,63.94,84.26,26.99,76.36,43.94,25.0,33.31,0.0,83.05,45.68,62.96,42.25,70.42,65.0,64.46,2.12,7.4,55.96,29.08,76.74
2001,17.22,61.54,15.97,67.96,26.02,13.11,53.51,17.47,62.42,53.14,9.52,97.38,17.76,28.22,4.02,64.18,46.45,28.88,70.39,0.0,31.26,45.58,42.54,0.0,41.02,19.82,0.0,36.2,34.14,59.68,0.0,43.6,68.94,61.95,0.0,14.67,38.06,56.47,70.96,56.34,77.64,19.79,69.18,34.46,22.3,29.3,0.0,75.18,39.25,53.0,32.46,66.28,58.07,56.5,1.36,6.78,49.42,25.11,69.44
2002,14.49,73.6,8.68,75.06,30.08,12.46,48.7,16.96,69.41,58.78,9.0,97.4,10.7,43.02,3.38,65.34,40.68,49.78,84.01,0.0,35.52,51.42,48.31,0.0,61.16,27.5,0.0,36.25,50.0,72.82,0.0,43.18,72.13,60.32,0.0,7.54,37.37,70.19,74.32,69.78,81.16,29.94,75.92,40.02,21.52,32.06,0.0,78.5,33.33,68.68,47.36,65.76,71.19,69.8,0.0,0.05,44.18,26.74,84.02
2003,0.36,49.8,0.0,54.8,12.98,1.04,28.08,6.45,47.38,33.27,0.0,97.35,1.8,21.58,0.0,40.43,24.29,22.1,63.86,0.0,18.78,30.06,23.8,0.0,31.14,13.9,0.0,11.49,27.26,51.73,0.0,17.84,53.34,38.77,0.0,0.0,12.15,44.7,60.57,45.43,68.18,14.56,58.66,19.67,9.32,15.86,0.0,65.38,21.71,40.22,25.36,45.18,49.89,45.3,0.0,0.0,26.16,11.65,63.48
2004,15.66,64.03,11.77,74.66,30.14,13.94,47.84,18.2,68.55,59.64,10.16,97.41,13.58,34.74,4.54,62.07,39.76,38.1,73.37,0.0,35.74,52.24,49.16,0.0,49.94,26.56,0.0,31.77,40.54,62.38,0.0,37.97,66.76,58.92,0.0,10.26,33.42,59.16,68.84,59.15,75.18,25.9,75.13,40.56,23.11,31.62,0.0,73.36,35.06,58.12,38.95,64.67,60.86,59.45,0.0,2.7,42.99,26.72,72.25
2005,5.65,64.2,6.1,68.4,24.34,11.41,39.59,15.14,62.82,52.72,7.6,97.38,7.71,31.8,1.92,48.04,31.82,35.83,73.64,0.0,28.94,43.22,40.91,0.0,47.89,22.54,0.0,16.58,37.34,62.92,0.0,23.62,60.66,50.35,0.0,4.48,18.2,59.62,62.04,59.56,68.26,21.98,70.04,33.78,20.36,26.78,0.0,66.89,29.52,58.96,35.8,55.45,61.0,59.66,0.0,0.0,34.27,23.34,72.58
2006,10.25,55.38,5.68,54.93,24.7,11.94,36.91,16.35,49.02,46.18,8.3,97.4,7.48,31.88,2.85,54.17,32.36,32.23,62.98,0.0,29.98,42.83,35.26,0.0,41.27,23.54,0.0,21.72,37.91,52.9,0.0,26.94,60.92,41.18,0.0,4.12,21.22,49.24,62.05,49.58,68.62,23.35,55.96,32.01,21.04,27.29,0.0,66.92,29.78,48.94,36.34,41.6,51.18,49.51,0.0,0.0,33.98,23.8,62.06
2007,14.07,53.18,6.56,59.3,24.77,12.08,37.92,16.26,53.74,46.6,8.3,97.42,8.81,33.35,2.7,52.68,33.31,33.35,62.03,0.0,29.94,42.81,35.45,0.0,42.26,25.2,0.0,24.84,39.58,51.81,0.0,28.22,57.6,42.69,0.0,5.66,24.26,47.93,59.45,48.75,65.83,24.72,60.61,32.13,21.42,27.76,0.0,63.9,30.8,47.47,37.71,45.42,50.06,48.71,0.0,0.0,35.16,23.5,60.83
2008,8.76,63.61,2.07,62.58,19.05,6.76,31.6,11.91,56.77,40.11,3.52,97.44,4.0,33.28,0.0,53.89,27.26,35.33,72.64,0.0,24.82,36.87,30.52,0.0,47.37,25.79,0.0,22.92,39.62,61.66,0.0,30.68,65.17,42.09,0.0,0.94,25.53,58.88,67.06,58.6,72.99,25.42,63.09,25.97,15.65,22.42,0.0,71.46,24.56,58.1,37.67,48.34,60.0,58.6,0.0,0.0,29.04,17.71,71.56
2009,74.46,79.53,45.47,90.78,67.83,38.06,75.42,42.68,84.78,76.38,36.3,78.89,41.67,61.41,22.24,97.16,71.58,67.41,91.72,13.28,66.56,71.26,75.2,0.0,69.83,48.1,5.17,87.44,62.2,79.59,11.24,92.89,97.08,82.25,16.97,41.5,89.4,76.87,96.76,76.1,97.08,48.6,92.28,71.16,55.03,65.11,0.0,97.0,67.31,75.26,61.7,85.42,77.36,76.38,18.4,28.19,73.24,64.92,90.45
2010,22.54,65.82,15.53,77.74,40.32,19.84,58.68,23.5,72.36,64.94,15.78,97.38,17.82,35.82,9.3,68.49,50.71,42.0,76.0,0.0,45.48,59.74,58.03,0.0,53.92,28.8,0.0,43.13,43.64,65.06,0.0,51.84,73.68,65.86,3.32,14.3,45.44,61.53,76.6,61.67,81.32,27.94,79.75,51.7,29.73,41.67,0.0,80.34,43.59,60.54,40.47,70.1,63.2,62.1,1.3,6.98,53.96,36.88,74.62
2011,11.24,57.34,0.0,58.02,25.9,13.72,28.7,17.4,51.21,48.32,9.46,97.38,0.0,40.42,3.92,47.12,22.84,40.41,67.37,0.0,31.2,44.54,37.1,0.0,48.27,31.43,0.0,21.83,45.95,56.98,0.0,25.61,55.48,32.18,0.0,0.0,21.36,52.5,56.91,53.23,63.3,30.49,58.89,33.52,23.16,28.68,0.0,62.15,20.68,52.11,44.58,33.9,54.52,53.66,0.0,0.0,25.34,25.16,65.51
2012,9.17,52.02,1.0,56.51,22.78,10.32,32.21,14.86,50.27,44.85,6.9,97.6,3.43,34.39,1.28,43.58,26.84,34.24,60.74,0.0,28.56,40.98,33.89,0.0,43.26,25.73,0.0,20.28,40.24,50.64,0.0,24.59,52.92,36.56,0.0,0.28,20.14,48.5,53.96,47.52,60.06,25.34,57.32,30.05,19.56,25.71,0.0,58.94,24.58,48.49,38.71,38.1,48.52,47.72,0.0,0.0,28.98,21.5,59.32
2013,8.22,56.7,5.66,61.6,21.66,8.92,35.85,13.28,56.06,42.38,5.1,97.44,7.14,28.8,0.0,46.39,31.75,29.78,64.3,0.0,26.4,39.02,31.83,0.0,38.58,19.84,0.0,19.0,34.16,54.02,0.0,23.1,57.0,42.48,0.0,4.28,18.82,50.56,57.78,51.14,65.51,19.74,62.8,28.79,17.87,24.54,0.0,63.0,28.98,48.0,32.54,48.52,52.76,51.19,0.0,0.0,33.08,20.27,63.74
2014,32.53,68.5,20.9,75.46,29.96,11.88,65.19,16.05,69.72,58.9,8.25,97.38,18.88,36.33,2.92,75.44,57.98,43.46,78.51,0.0,34.46,50.74,48.12,0.0,54.86,26.63,0.0,51.42,43.1,67.35,0.0,59.54,80.78,72.9,0.0,16.58,52.86,64.45,83.61,64.28,89.17,25.7,76.4,40.28,20.68,31.26,0.0,87.12,50.71,63.13,40.34,76.51,65.69,64.47,1.77,7.8,61.12,26.24,77.48
2015,0.35,43.4,0.0,46.14,15.1,2.92,28.86,7.94,44.94,35.93,0.0,86.82,0.0,22.3,0.0,36.98,23.66,22.31,50.58,0.0,20.78,33.08,25.86,0.0,31.86,13.59,0.0,11.65,28.41,47.76,0.0,16.98,46.14,32.78,0.0,0.0,11.9,43.78,48.21,44.12,50.3,14.38,48.36,22.22,11.52,17.61,0.0,48.78,21.44,39.63,26.44,34.23,46.81,44.34,0.0,0.0,25.58,13.91,49.92
2016,8.8,48.64,4.86,52.82,24.76,11.95,35.51,15.94,48.4,46.44,8.38,97.38,6.42,29.46,2.6,47.27,31.06,29.65,55.64,0.0,29.34,42.32,35.42,0.0,38.69,20.96,0.0,20.26,35.21,48.48,0.0,25.32,56.0,40.08,0.0,3.36,20.5,48.52,57.64,48.5,63.01,20.94,53.57,32.12,21.08,26.88,0.0,62.19,28.56,46.6,33.23,41.08,48.52,48.49,0.0,0.0,32.68,23.66,54.04
2017,20.33,63.16,11.42,67.63,34.35,21.17,40.51,24.22,62.38,54.28,16.92,97.38,13.08,42.39,10.42,61.26,38.37,44.33,72.44,0.0,38.45,50.09,49.82,0.0,53.4,33.84,0.0,33.69,48.04,61.84,0.0,42.64,65.89,51.7,4.68,9.98,35.9,58.46,68.75,58.56,73.64,32.54,69.37,43.16,30.74,36.72,0.0,72.58,35.6,57.78,46.5,56.86,60.0,58.76,0.0,2.17,39.8,33.42,71.73
2018,9.82,57.94,3.52,56.68,24.69,12.34,34.46,16.6,50.82,46.85,8.6,97.34,5.58,36.76,2.82,44.67,29.76,36.6,66.97,0.0,30.51,43.26,35.4,0.0,44.96,28.84,0.0,20.4,43.3,56.56,0.0,25.19,53.17,38.66,0.0,2.24,20.3,52.98,55.28,53.42,61.0,27.94,57.9,31.82,21.99,27.84,0.0,59.75,27.31,52.45,41.42,39.87,54.7,53.52,0.0,0.0,31.78,23.4,66.06
2019,10.64,57.8,6.6,67.29,27.81,14.66,36.34,18.16,61.92,54.05,10.66,97.36,7.92,30.84,4.7,50.0,32.41,31.62,66.23,0.0,31.86,46.0,42.96,0.0,40.04,22.12,0.0,20.98,36.33,56.14,0.0,25.78,58.68,44.63,0.0,4.8,19.52,52.58,60.88,52.77,66.67,21.6,68.97,35.99,23.89,30.2,0.0,65.32,29.72,51.9,34.83,50.35,54.44,52.94,0.0,0.0,33.85,26.62,65.46
2020,3.72,55.86,0.0,54.92,18.61,6.47,29.92,10.94,49.9,39.88,3.12,97.38,1.21,30.42,0.0,39.49,25.06,30.94,64.14,0.0,23.84,36.34,29.16,0.0,39.84,22.46,0.0,14.84,36.52,53.94,0.0,18.96,52.68,34.11,0.0,0.0,14.62,50.62,55.54,50.76,62.78,22.02,56.26,25.89,15.25,21.64,0.0,60.5,22.46,49.38,34.56,36.55,52.54,50.97,0.0,0.0,26.73,17.29,63.35
2021,0.0,34.0,0.0,27.27,0.0,0.0,10.66,0.0,25.47,16.2,0.0,83.77,0.0,12.34,0.0,18.94,4.24,12.64,47.42,0.0,2.97,13.7,8.33,0.0,22.07,5.1,0.0,0.0,17.96,36.47,0.0,0.0,26.93,13.96,0.0,0.0,0.0,32.85,33.86,33.34,37.15,6.5,29.75,3.05,0.0,0.0,0.0,40.54,1.75,28.98,16.15,17.36,37.12,33.33,0.0,0.0,6.46,0.0,50.88
2022,0.0,42.7,0.0,37.4,5.84,0.0,18.61,0.8,35.35,26.23,0.0,80.55,0.0,20.99,0.0,28.04,12.36,20.41,52.06,0.0,12.36,23.65,17.48,0.0,30.26,13.04,0.0,1.84,26.74,47.06,0.0,7.54,37.08,21.12,0.0,0.0,2.38,42.92,46.2,43.16,48.65,14.18,41.19,12.52,2.77,8.01,0.0,48.36,9.9,37.7,24.94,23.68,45.85,43.04,0.0,0.0,14.34,4.38,51.24
2023,0.87,49.33,0.0,48.22,19.04,6.54,24.54,11.44,48.3,40.46,3.14,88.56,0.0,30.02,0.0,36.6,19.42,30.04,57.13,0.0,24.37,36.56,29.61,0.0,39.16,22.06,0.0,12.8,36.17,47.48,0.0,17.24,45.64,28.7,0.0,0.0,12.66,48.49,48.17,48.48,51.61,21.94,47.06,26.06,15.58,21.6,0.0,50.74,17.0,47.49,34.52,30.6,48.5,48.46,0.0,0.0,21.5,17.9,56.18
2024,0.0,32.94,0.0,25.04,0.0,0.0,7.22,0.0,22.64,13.05,0.0,65.0,0.0,11.34,0.0,19.66,0.0,10.88,43.34,0.0,0.33,11.48,5.84,0.0,21.11,3.25,0.0,0.0,17.11,36.67,0.0,0.0,28.08,8.41,0.0,0.0,0.0,32.1,36.64,32.73,39.7,5.09,28.48,0.39,0.0,0.0,0.0,43.2,0.0,28.04,15.41,11.38,35.79,33.09,0.0,0.0,2.86,0.0,48.32
2025,0.0,41.84,0.0,43.54,12.38,0.73,28.97,6.29,42.32,33.13,0.0,81.65,0.31,20.44,0.0,32.88,23.87,19.62,48.42,0.0,18.47,30.24,23.34,0.0,29.26,12.56,0.0,8.58,26.5,46.1,0.0,12.59,41.56,32.74,0.0,0.0,7.87,41.75,48.18,42.08,48.43,13.63,47.94,18.97,9.4,15.04,0.0,48.4,21.36,37.24,24.32,34.84,45.42,42.31,0.0,0.0,25.91,10.9,48.36
2026,0.0,42.4,0.0,37.94,6.6,0.0,19.05,1.0,35.9,27.24,0.0,78.76,0.0,22.37,0.0,30.4,12.9,22.79,55.81,0.0,13.0,24.62,18.06,0.0,31.8,13.88,0.0,6.12,28.14,48.06,0.0,10.44,39.49,21.76,0.0,0.0,5.27,43.86,48.17,44.16,48.42,14.41,42.22,13.3,3.66,9.32,0.0,48.4,10.82,40.16,26.61,24.02,46.76,44.4,0.0,0.0,15.52,5.13,54.17
2027,0.0,46.23,0.0,41.19,9.3,0.0,17.0,3.28,39.35,30.54,0.0,71.05,0.0,25.54,0.0,28.04,10.17,25.23,49.4,0.0,15.54,27.72,20.79,0.0,34.5,16.84,0.0,2.17,31.3,48.44,0.0,6.55,36.85,19.39,0.0,0.0,1.01,47.38,46.7,47.45,48.39,17.16,45.26,16.18,6.44,11.74,0.0,48.36,8.61,42.82,29.84,21.51,48.48,48.0,0.0,0.0,13.27,8.01,48.21
2028,0.0,38.67,0.0,39.68,8.52,0.0,19.48,3.09,38.51,29.48,0.0,78.52,0.0,17.66,0.0,28.06,14.22,17.57,48.4,0.0,14.94,27.06,19.72,0.0,26.84,9.9,0.0,3.67,23.85,43.26,0.0,8.44,36.51,22.56,0.0,0.0,3.36,39.14,45.9,39.4,48.41,10.81,44.18,15.63,6.01,11.72,0.0,48.38,11.5,34.71,21.89,25.49,42.34,39.54,0.0,0.0,16.4,7.48,48.34
2029,0.0,28.72,0.0,23.54,0.0,0.0,12.76,0.0,21.08,11.97,0.0,73.42,0.0,7.59,0.0,19.23,6.3,7.86,38.4,0.0,0.0,10.24,4.78,0.0,17.55,0.0,0.0,0.0,13.4,31.62,0.0,0.0,26.96,15.04,0.0,0.0,0.0,27.28,35.82,28.61,38.47,1.48,26.64,0.0,0.0,0.0,0.0,41.8,4.14,24.28,11.3,17.46,31.05,28.44,0.0,0.0,8.57,0.0,44.14
2030,0.0,40.54,0.0,34.1,2.86,0.0,18.29,0.0,32.24,22.47,0.0,70.24,0.0,18.42,0.0,26.43,13.2,18.0,48.4,0.0,8.94,20.3,14.28,0.0,27.46,11.56,0.0,2.02,24.82,44.1,0.0,6.82,35.65,21.61,0.0,0.0,1.74,40.21,45.12,40.28,48.4,12.64,37.2,9.13,0.0,5.1,0.0,48.36,10.48,35.3,22.4,23.74,43.58,40.22,0.0,0.0,15.32,1.06,48.34
2031,0.0,19.76,0.0,13.19,0.0,0.0,0.96,0.0,9.64,1.0,0.0,57.22,0.0,0.0,0.0,7.94,0.0,0.0,29.16,0.0,0.0,0.03,0.0,0.0,9.74,0.0,0.0,0.0,4.14,22.44,0.0,0.0,14.91,2.08,0.0,0.0,0.0,17.4,22.26,19.47,25.75,0.0,15.61,0.0,0.0,0.0,0.0,29.1,0.0,15.24,2.59,5.38,21.67,19.4,0.0,0.0,0.0,0.0,34.01
2032,0.0,20.06,0.0,21.29,0.0,0.0,6.29,0.0,19.4,10.76,0.0,67.53,0.0,0.0,0.0,11.08,0.0,0.81,30.26,0.0,0.0,8.84,3.34,0.0,10.23,0.0,0.0,0.0,5.86,23.48,0.0,0.0,17.9,9.11,0.0,0.0,0.0,19.24,25.28,20.64,29.26,0.0,24.49,0.0,0.0,0.0,0.0,31.75,0.0,16.28,3.6,12.5,23.42,20.44,0.0,0.0,1.9,0.0,35.58
2033,0.0,32.31,0.0,26.74,0.0,0.0,14.66,0.0,23.78,15.22,0.0,84.88,0.0,11.6,0.0,23.84,7.91,12.34,44.07,0.0,2.2,13.33,7.63,0.0,21.67,2.72,0.0,0.0,16.84,36.44,0.0,4.24,31.9,16.89,0.0,0.0,0.0,31.72,41.02,32.74,43.7,4.1,30.06,2.43,0.0,0.0,0.0,46.92,6.24,28.76,15.44,19.2,35.44,32.84,0.0,0.0,10.64,0.0,48.46
2034,0.0,24.48,0.0,17.4,0.0,0.0,0.0,0.0,14.29,5.26,0.0,69.56,0.0,3.36,0.0,10.18,0.0,3.52,34.3,0.0,0.0,4.36,0.0,0.0,13.5,0.0,0.0,0.0,9.1,27.78,0.0,0.0,17.26,0.0,0.0,0.0,0.0,23.04,24.19,24.67,28.42,0.0,19.83,0.0,0.0,0.0,0.0,30.79,0.0,20.16,7.26,3.6,27.03,24.54,0.0,0.0,0.0,0.0,39.64
2035,0.0,21.06,0.0,15.53,0.0,0.0,8.85,0.0,12.78,3.84,0.0,58.08,0.0,0.0,0.0,9.82,2.42,0.14,29.76,0.0,0.0,2.54,0.0,0.0,9.92,0.0,0.0,0.0,5.14,23.0,0.0,0.0,16.64,10.84,0.0,0.0,0.0,18.68,24.18,20.26,28.19,0.0,18.36,0.0,0.0,0.0,0.0,30.44,0.36,16.11,3.28,14.24,22.71,20.0,0.0,0.0,5.0,0.0,35.15
2036,0.0,17.0,0.0,11.0,0.0,0.0,6.92,0.0,7.89,0.0,0.0,63.46,0.0,0.0,0.0,10.78,0.0,0.0,25.72,0.0,0.0,0.0,0.0,0.0,6.64,0.0,0.0,0.0,1.42,19.44,0.0,0.0,18.06,8.56,0.0,0.0,0.0,14.32,25.59,16.3,28.93,0.0,13.24,0.0,0.0,0.0,0.0,31.59,0.0,11.95,0.0,11.75,19.02,16.26,0.0,0.0,2.84,0.0,31.0
