,Year,Mon,Day,tmax,tmin
2922,1980,1,1,4.7,-1.7
2923,1980,1,2,4.3,1.7
2924,1980,1,3,7.7,2.4
2925,1980,1,4,5.0,-4.1
2926,1980,1,5,2.0,-8.2
2927,1980,1,6,3.6,-7.6
2928,1980,1,7,-5.0,-10.4
2929,1980,1,8,-3.6,-10.9
2930,1980,1,9,5.8,-8.7
2931,1980,1,10,0.5,-8.5
2932,1980,1,11,0.2,-13.0
2933,1980,1,12,0.5,-14.5
2934,1980,1,13,1.8,-8.9
2935,1980,1,14,1.1,-7.7
2936,1980,1,15,1.5,-12.0
2937,1980,1,16,1.2,-7.2
2938,1980,1,17,-4.0,-15.7
2939,1980,1,18,-1.5,-18.4
2940,1980,1,19,1.0,-11.9
2941,1980,1,20,-1.2,-5.4
2942,1980,1,21,-2.2,-8.1
2943,1980,1,22,-1.3,-15.1
2944,1980,1,23,4.5,-12.6
2945,1980,1,24,5.8,-9.2
2946,1980,1,25,6.8,-12.8
2947,1980,1,26,9.0,-11.8
2948,1980,1,27,12.4,-5.0
2949,1980,1,28,13.6,0.5
2950,1980,1,29,3.8,0.0
2951,1980,1,30,1.1,-12.0
2952,1980,1,31,-7.4,-13.3
2953,1980,2,1,-4.1,-11.5
2954,1980,2,2,-0.8,-8.1
2955,1980,2,3,-1.8,-7.1
2956,1980,2,4,-5.0,-11.4
2957,1980,2,5,-6.2,-15.5
2958,1980,2,6,-5.4,-11.1
2959,1980,2,7,-5.3,-17.1
2960,1980,2,8,-5.5,-15.8
2961,1980,2,9,-2.6,-16.5
2962,1980,2,10,0.1,-13.9
2963,1980,2,11,3.3,-4.4
2964,1980,2,12,0.7,-8.5
2965,1980,2,13,-0.7,-8.2
2966,1980,2,14,-0.6,-9.1
2967,1980,2,15,0.6,-7.0
2968,1980,2,16,4.8,-10.3
2969,1980,2,17,7.3,-12.5
2970,1980,2,18,5.4,-10.0
2971,1980,2,19,5.7,-4.4
2972,1980,2,20,8.4,-7.0
2973,1980,2,21,8.3,-7.6
2974,1980,2,22,8.0,-7.2
2975,1980,2,23,8.3,-3.1
2976,1980,2,24,8.9,-5.6
2977,1980,2,25,11.9,-5.0
2978,1980,2,26,10.7,0.4
2979,1980,2,27,8.4,-2.1
2980,1980,2,28,8.1,-3.0
2981,1980,2,29,13.2,-5.4
2982,1980,3,1,10.9,-0.5
2983,1980,3,2,11.3,-6.2
2984,1980,3,3,13.0,-3.8
2985,1980,3,4,8.8,-0.8
2986,1980,3,5,11.0,-1.5
2987,1980,3,6,13.7,-4.2
2988,1980,3,7,14.8,0.5
2989,1980,3,8,15.3,-2.4
2990,1980,3,9,8.0,2.1
2991,1980,3,10,10.7,0.3
2992,1980,3,11,9.1,-2.4
2993,1980,3,12,10.3,-3.8
2994,1980,3,13,13.3,-3.5
2995,1980,3,14,7.3,0.0
2996,1980,3,15,8.3,-1.7
2997,1980,3,16,12.7,-1.8
2998,1980,3,17,14.5,-2.2
2999,1980,3,18,6.8,-0.9
3000,1980,3,19,14.1,0.2
3001,1980,3,20,15.4,0.7
3002,1980,3,21,13.7,-1.3
3003,1980,3,22,6.0,0.4
3004,1980,3,23,5.9,-1.0
3005,1980,3,24,7.6,-2.9
3006,1980,3,25,10.3,-3.1
3007,1980,3,26,11.6,-1.2
3008,1980,3,27,16.1,-3.7
3009,1980,3,28,19.3,-2.3
3010,1980,3,29,11.0,4.0
