,Year,Mon,Day,tmax,tmin
3285,1980,1,1,6.1,-5.9
3286,1980,1,2,6.0,1.4
3287,1980,1,3,6.0,-1.5
3288,1980,1,4,2.8,-6.4
3289,1980,1,5,0.0,-12.6
3290,1980,1,6,4.0,-8.8
3291,1980,1,7,-3.0,-12.4
3292,1980,1,8,0.0,-9.1
3293,1980,1,9,3.8,-3.3
3294,1980,1,10,2.0,-10.5
3295,1980,1,11,-2.0,-15.8
3296,1980,1,12,0.8,-6.3
3297,1980,1,13,0.2,-7.5
3298,1980,1,14,-0.8,-12.6
3299,1980,1,15,1.0,-12.9
3300,1980,1,16,-3.0,-12.0
3301,1980,1,17,-5.0,-16.6
3302,1980,1,18,-4.4,-18.0
3303,1980,1,19,-0.5,-9.7
3304,1980,1,20,-0.2,-10.6
3305,1980,1,21,-1.6,-9.0
3306,1980,1,22,-1.8,-14.6
3307,1980,1,23,5.8,-11.0
3308,1980,1,24,2.0,-10.4
3309,1980,1,25,3.1,-12.0
3310,1980,1,26,7.2,-9.6
3311,1980,1,27,6.8,-0.5
3312,1980,1,28,7.0,-0.2
3313,1980,1,29,5.0,-2.6
3314,1980,1,30,-2.6,-14.4
3315,1980,1,31,-7.6,-16.6
3316,1980,2,1,-4.7,-17.2
3317,1980,2,2,-0.6,-15.8
3318,1980,2,3,-1.9,-15.7
3319,1980,2,4,-4.8,-14.8
3320,1980,2,5,-5.8,-16.7
3321,1980,2,6,-7.3,-15.6
3322,1980,2,7,-6.0,-18.8
3323,1980,2,8,-5.3,-18.9
3324,1980,2,9,-1.4,-17.5
3325,1980,2,10,1.4,-13.8
3326,1980,2,11,4.2,-10.0
3327,1980,2,12,0.2,-9.7
3328,1980,2,13,-1.2,-11.4
3329,1980,2,14,-0.4,-15.8
3330,1980,2,15,1.0,-9.5
3331,1980,2,16,1.6,-12.8
3332,1980,2,17,4.7,-12.3
3333,1980,2,18,3.0,-8.5
3334,1980,2,19,7.0,-8.6
3335,1980,2,20,6.9,-4.8
3336,1980,2,21,5.2,-6.8
3337,1980,2,22,5.6,-8.2
3338,1980,2,23,8.8,-2.0
3339,1980,2,24,6.8,-3.1
3340,1980,2,25,10.6,-2.4
3341,1980,2,26,10.2,0.5
3342,1980,2,27,6.8,-3.3
3343,1980,2,28,8.6,-6.3
3344,1980,2,29,10.6,-1.0
3345,1980,3,1,7.0,-1.2
3346,1980,3,2,8.2,-6.3
3347,1980,3,3,9.9,-4.0
3348,1980,3,4,11.6,-4.0
3349,1980,3,5,11.0,-4.1
3350,1980,3,6,9.9,-4.3
3351,1980,3,7,11.6,2.3
3352,1980,3,8,15.2,-1.5
3353,1980,3,9,12.4,2.8
3354,1980,3,10,8.8,-0.8
3355,1980,3,11,6.4,-3.6
