,Year,Mon,tmax,tmin
2922,1980,1,7.9,5.2
2923,1980,1,10.1,5.2
2924,1980,1,9.5,5.0
2925,1980,1,6.5,-0.9
2926,1980,1,4.9,-4.8
2927,1980,1,8.2,-3.1
2928,1980,1,1.8,-8.8
2929,1980,1,8.8,-9.6
2930,1980,1,7.8,1.5
2931,1980,1,4.3,-2.9
2932,1980,1,5.4,-7.9
2933,1980,1,3.3,-7.1
2934,1980,1,8.2,-1.7
2935,1980,1,6.2,-4.9
2936,1980,1,5.3,-4.6
2937,1980,1,7.9,-4.4
2938,1980,1,4.3,-7.8
2939,1980,1,4.2,-9.4
2940,1980,1,6.4,-7.7
2941,1980,1,3.4,-2.9
2942,1980,1,2.1,-2.4
2943,1980,1,2.7,-6.1
2944,1980,1,8.8,-8.1
2945,1980,1,9.7,-3.3
2946,1980,1,11.6,-7.8
2947,1980,1,10.9,-4.5
2948,1980,1,10.7,6.7
2949,1980,1,12.2,8.5
2950,1980,1,9.6,3.7
2951,1980,1,3.9,-6.6
2952,1980,1,-1.0,-6.3
2953,1980,2,-0.1,-7.1
2954,1980,2,3.9,-3.6
2955,1980,2,4.5,-2.9
2956,1980,2,0.3,-3.2
2957,1980,2,-0.4,-7.9
2958,1980,2,1.2,-9.8
2959,1980,2,1.4,-6.8
2960,1980,2,0.8,-10.1
2961,1980,2,2.1,-11.8
2962,1980,2,5.1,-4.1
2963,1980,2,7.8,-7.4
2964,1980,2,5.8,-5.1
2965,1980,2,7.8,-4.2
2966,1980,2,5.5,-4.2
2967,1980,2,5.5,-7.3
2968,1980,2,7.2,-6.3
2969,1980,2,11.1,-8.0
2970,1980,2,4.1,-5.3
2971,1980,2,8.7,1.3
2972,1980,2,12.7,-3.2
2973,1980,2,11.1,-2.4
2974,1980,2,11.3,-6.7
2975,1980,2,13.4,-2.7
2976,1980,2,16.3,-3.0
2977,1980,2,13.3,-2.3
2978,1980,2,15.5,3.5
2979,1980,2,9.1,-0.4
2980,1980,2,12.6,-0.6
2981,1980,2,12.4,-2.2
2982,1980,3,12.1,1.4
2983,1980,3,13.7,-3.2
2984,1980,3,13.8,1.1
2985,1980,3,11.4,1.5
2986,1980,3,11.2,1.6
2987,1980,3,14.4,-0.2
2988,1980,3,18.2,5.5
2989,1980,3,13.2,2.8
2990,1980,3,11.0,6.5
2991,1980,3,13.0,5.4
2992,1980,3,10.8,1.6
2993,1980,3,13.9,-3.2
2994,1980,3,14.1,2.3
2995,1980,3,8.9,1.6
2996,1980,3,12.2,-0.4
2997,1980,3,15.0,-0.9
2998,1980,3,18.7,0.4
2999,1980,3,12.5,1.5
3000,1980,3,15.6,-0.3
3001,1980,3,16.7,-0.5
3002,1980,3,10.6,1.9
3003,1980,3,8.3,1.7
3004,1980,3,6.8,0.3
3005,1980,3,10.4,-0.2
3006,1980,3,12.7,-1.3
3007,1980,3,13.4,1.2
3008,1980,3,16.2,-2.1
3009,1980,3,18.0,-1.9
3010,1980,3,11.8,6.0
3011,1980,3,20.2,3.4
3012,1980,3,11.6,7.9
3013,1980,4,14.8,1.6
3014,1980,4,16.2,0.2
3015,1980,4,17.3,0.2
3016,1980,4,21.2,5.3
3017,1980,4,19.1,15.9
3018,1980,4,18.9,6.2
3019,1980,4,15.8,1.7
3020,1980,4,18.3,4.4
3021,1980,4,20.2,7.5
3022,1980,4,15.2,5.3
3023,1980,4,16.2,4.9
3024,1980,4,15.7,12.2
3025,1980,4,17.2,7.7
3026,1980,4,9.1,5.1
3027,1980,4,11.0,5.5
3028,1980,4,12.1,4.5
3029,1980,4,16.3,1.3
3030,1980,4,18.2,4.5
3031,1980,4,21.9,13.8
3032,1980,4,18.9,7.6
3033,1980,4,18.8,7.0
3034,1980,4,20.6,3.1
3035,1980,4,17.5,4.9
3036,1980,4,17.0,2.3
3037,1980,4,20.8,4.1
3038,1980,4,20.0,1.9
3039,1980,4,16.0,9.4
3040,1980,4,19.4,7.1
3041,1980,4,20.6,5.5
3042,1980,4,24.6,8.6
3043,1980,5,24.0,6.9
3044,1980,5,24.1,4.9
3045,1980,5,19.7,12.9
3046,1980,5,25.9,11.5
3047,1980,5,26.1,9.2
3048,1980,5,20.8,8.1
3049,1980,5,20.8,8.9
3050,1980,5,13.6,9.6
3051,1980,5,19.4,7.6
3052,1980,5,25.8,5.5
3053,1980,5,29.9,8.9
3054,1980,5,18.7,14.3
3055,1980,5,25.8,13.5
3056,1980,5,23.0,12.4
3057,1980,5,23.9,13.4
3058,1980,5,19.4,6.8
3059,1980,5,22.5,4.1
3060,1980,5,23.9,5.7
3061,1980,5,22.8,9.9
3062,1980,5,17.7,12.9
3063,1980,5,28.2,11.8
3064,1980,5,29.2,10.3
3065,1980,5,24.7,11.0
3066,1980,5,25.8,9.7
3067,1980,5,22.2,17.2
3068,1980,5,19.6,11.6
3069,1980,5,22.5,6.6
3070,1980,5,25.6,11.9
3071,1980,5,28.6,10.8
3072,1980,5,30.4,17.9
3073,1980,5,27.7,16.5
3074,1980,6,20.9,17.3
3075,1980,6,21.4,15.7
3076,1980,6,25.2,12.2
3077,1980,6,30.2,13.3
3078,1980,6,30.7,10.2
3079,1980,6,32.1,11.6
3080,1980,6,27.8,11.6
3081,1980,6,24.1,19.2
3082,1980,6,25.5,16.9
3083,1980,6,26.8,18.0
3084,1980,6,30.8,16.2
3085,1980,6,27.8,18.4
3086,1980,6,30.6,15.8
3087,1980,6,23.0,19.0
3088,1980,6,30.3,19.7
3089,1980,6,28.5,19.2
3090,1980,6,23.2,20.2
3091,1980,6,28.3,19.6
3092,1980,6,20.9,16.9
3093,1980,6,21.9,16.9
3094,1980,6,28.2,16.4
3095,1980,6,28.6,17.0
3096,1980,6,25.3,17.6
3097,1980,6,26.6,17.5
3098,1980,6,24.8,20.8
3099,1980,6,24.5,19.3
3100,1980,6,30.7,19.0
3101,1980,6,27.9,19.7
3102,1980,6,29.9,18.1
3103,1980,6,21.4,18.8
3104,1980,7,26.3,18.6
3105,1980,7,27.3,19.9
3106,1980,7,22.0,18.5
3107,1980,7,24.9,18.6
3108,1980,7,26.3,18.5
3109,1980,7,24.7,19.2
3110,1980,7,30.5,17.8
3111,1980,7,29.8,19.4
3112,1980,7,27.5,21.1
3113,1980,7,24.9,19.9
3114,1980,7,25.1,20.1
3115,1980,7,25.9,19.8
3116,1980,7,24.1,19.7
3117,1980,7,26.4,20.2
3118,1980,7,29.3,19.1
3119,1980,7,25.9,20.6
3120,1980,7,21.4,18.3
3121,1980,7,23.6,19.6
3122,1980,7,29.0,21.9
3123,1980,7,32.2,23.1
3124,1980,7,32.8,22.8
3125,1980,7,31.1,22.7
3126,1980,7,28.5,21.1
3127,1980,7,31.9,17.2
3128,1980,7,27.3,19.5
3129,1980,7,30.7,21.8
3130,1980,7,30.8,20.5
3131,1980,7,27.7,21.7
3132,1980,7,25.1,22.8
3133,1980,7,23.2,21.0
3134,1980,7,26.6,19.9
3135,1980,8,27.9,17.7
3136,1980,8,27.4,15.8
3137,1980,8,27.7,17.7
3138,1980,8,26.7,18.7
3139,1980,8,23.4,20.3
3140,1980,8,24.9,19.1
3141,1980,8,22.6,19.2
3142,1980,8,24.5,19.2
3143,1980,8,28.8,19.9
3144,1980,8,30.1,18.1
3145,1980,8,28.8,17.8
3146,1980,8,26.6,19.8
3147,1980,8,25.7,22.1
3148,1980,8,26.1,20.3
3149,1980,8,21.9,20.2
3150,1980,8,23.9,20.8
3151,1980,8,23.6,20.1
3152,1980,8,26.6,20.3
3153,1980,8,29.2,19.4
3154,1980,8,29.4,21.2
3155,1980,8,29.2,20.6
3156,1980,8,27.3,20.0
3157,1980,8,30.9,18.8
3158,1980,8,28.3,19.4
3159,1980,8,22.2,18.6
3160,1980,8,29.3,21.9
3161,1980,8,28.1,21.1
3162,1980,8,23.5,20.1
3163,1980,8,22.4,19.8
3164,1980,8,21.7,20.4
3165,1980,8,29.6,20.1
3166,1980,9,30.5,19.4
3167,1980,9,30.1,19.8
3168,1980,9,30.9,18.4
3169,1980,9,29.6,16.2
3170,1980,9,27.0,19.9
3171,1980,9,24.4,17.4
3172,1980,9,27.1,16.5
3173,1980,9,27.8,14.6
3174,1980,9,26.4,17.5
3175,1980,9,22.7,18.6
3176,1980,9,24.6,17.4
3177,1980,9,27.0,16.1
3178,1980,9,28.4,13.8
3179,1980,9,28.9,12.8
3180,1980,9,29.5,12.2
3181,1980,9,28.8,15.6
3182,1980,9,25.6,11.7
3183,1980,9,25.9,11.5
3184,1980,9,23.6,14.3
3185,1980,9,26.3,16.3
3186,1980,9,23.4,17.1
3187,1980,9,21.1,13.0
3188,1980,9,23.5,9.2
3189,1980,9,21.5,12.6
3190,1980,9,22.7,9.8
3191,1980,9,24.6,7.5
3192,1980,9,25.4,12.7
3193,1980,9,26.0,10.7
3194,1980,9,26.1,10.2
3195,1980,9,24.8,10.4
3196,1980,10,26.1,9.2
3197,1980,10,25.1,9.1
3198,1980,10,24.9,8.9
3199,1980,10,24.8,14.4
3200,1980,10,23.3,15.3
3201,1980,10,20.6,18.4
3202,1980,10,25.9,15.2
3203,1980,10,25.4,12.2
3204,1980,10,22.6,12.4
3205,1980,10,20.2,15.3
3206,1980,10,20.3,16.6
3207,1980,10,20.0,17.1
3208,1980,10,18.9,16.9
3209,1980,10,22.1,9.8
3210,1980,10,22.9,7.7
3211,1980,10,19.9,9.7
3212,1980,10,24.8,13.2
3213,1980,10,18.0,13.1
