,강릉,강화,거제,거창,고흥,광주,구미,군산,금산,남원,남해,대관령,대구,대전,목포,문경,밀양,보령,보은,부산,부안,부여,산청,서귀포,서산,서울,성산,속초,수원,양평,여수,영덕,영주,영천,완도,울산,울진,원주,의성,이천,인제,인천,임실,장흥,전주,정읍,제주,제천,진주,천안,청주,추풍령,춘천,충주,통영,포항,합천,해남,홍천
2078,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.0,0.0,17.05,0.0,0.0,0.0,4.58,0.0,-0.74,4.04,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,3.25,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.46,4.8,1.61,6.69,0.45,-0.51,0.0,0.0,0.0,0.0,6.18,0.0,1.14,-0.86,1.0,2.05,0.92,-0.84,0.0,0.0,0.0,5.28
2079,0.0,5.18,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,17.98,0.0,0.0,0.0,3.08,0.0,-0.69,4.11,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,3.08,-0.85,0.0,2.93,0.0,0.0,0.0,0.0,0.37,3.02,1.27,5.4,0.53,1.46,0.0,0.0,0.0,0.0,4.52,0.0,0.93,-0.96,0.91,2.05,0.91,-1.08,0.0,0.0,0.0,5.16
2080,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,0.0,0.0,0.0,-1.01,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,0.0,0.0,0.97,0.0,0.0,-0.95,0.0,0.0,0.0,0.0,0.0,-1.32,-0.88,1.49,0.0,-0.8,0.0,0.0,0.0,0.0,0.33,0.0,-1.23,0.0,-0.72,-0.0,-1.26,0.0,0.0,0.0,0.0,3.08
2081,0.0,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.39,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.12,0.0,0.0,0.0,0.0,-0.87,0.08,0.1,2.84,-0.64,-1.44,0.0,0.0,0.0,0.0,1.75,0.0,-0.3,0.0,0.0,0.84,-0.38,0.0,0.0,0.0,0.0,3.94
2082,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14,0.0,0.0,0.0,-1.38,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,1.88,0.0,0.0,-1.25,0.0,0.0,0.0,0.0,-0.84,-1.66,0.17,1.11,-0.74,-0.87,0.0,0.0,0.0,0.0,-0.02,0.0,-0.21,0.0,0.0,0.76,-0.32,0.0,0.0,0.0,0.0,3.9
2083,0.0,6.82,0.0,1.4,-1.3,0.0,0.0,0.0,1.34,0.0,0.0,14.38,0.0,-0.1,0.0,2.92,0.0,0.82,5.7,0.0,0.0,0.0,-1.0,0.0,2.94,0.0,0.0,0.0,-0.24,4.7,0.25,0.0,3.0,0.0,0.0,0.0,0.0,2.04,2.76,3.06,5.28,2.06,2.47,-1.6,0.0,0.0,0.0,4.34,0.0,2.69,0.66,0.14,3.6,2.6,0.0,0.0,0.0,0.0,6.7
2084,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.24,0.0,0.0,0.0,-0.3,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,-0.62,-1.26,2.28,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,-0.48,0.0,0.0,0.0,0.0,0.0,2.66
2085,0.0,2.63,0.0,-0.56,0.0,0.0,0.0,0.0,-0.58,0.0,0.0,15.13,0.0,0.0,0.0,2.64,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,-1.2,0.0,0.0,0.0,0.0,0.48,0.0,0.0,2.76,0.0,0.0,0.0,0.0,0.0,2.52,-1.32,4.95,0.0,0.68,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.13,-0.56,0.0,0.0,0.0,0.0,0.0,2.57
2086,0.0,4.0,0.0,0.08,0.0,0.0,-0.55,0.0,-0.12,0.0,0.0,14.96,0.0,0.0,0.0,3.43,0.0,0.0,2.86,-0.6,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,1.84,-1.11,0.0,3.52,-1.58,0.0,0.0,0.0,-0.88,3.39,-0.0,5.82,-0.6,1.25,0.0,0.0,0.0,0.0,4.86,0.0,-0.33,0.0,2.46,0.82,-0.32,0.36,0.0,-1.23,0.0,3.9
2087,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.36,0.0,0.0,0.0,0.9,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,-1.2,0.0,0.0,0.0,0.0,0.44,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.72,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,-1.54,-0.48,0.0,0.0,0.0,0.0,0.0,2.56
2088,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16,0.0,0.0,0.0,0.7,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,1.79,0.0,0.0,1.09,0.0,0.0,0.0,0.0,-0.72,0.5,-0.08,3.12,-0.42,-0.57,0.0,0.0,0.0,0.0,2.04,0.0,-0.27,0.0,-1.58,0.86,-0.1,0.0,0.0,0.0,0.0,3.86
2089,0.0,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.78,0.0,0.0,0.0,1.3,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1.76,0.0,0.0,1.08,0.0,0.0,0.0,0.0,-1.0,1.25,-0.04,3.6,-0.82,-1.34,0.0,0.0,0.0,0.0,2.78,0.0,-0.38,0.0,0.0,0.69,-0.48,0.0,0.0,0.0,0.0,3.83
2090,0.0,3.66,0.0,-1.08,0.0,0.0,0.0,0.0,-0.92,0.0,0.0,13.64,0.0,0.0,0.0,2.2,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.49,0.0,0.0,2.12,0.0,0.0,0.0,0.0,-1.24,2.04,-0.34,4.58,-0.92,0.26,0.0,0.0,0.0,0.0,3.6,0.0,-0.7,0.0,0.1,0.48,-0.73,0.0,0.0,0.0,0.0,3.59
2091,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.48,0.0,0.0,0.0,0.0,0.0,0.0,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2092,0.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38,0.0,0.0,0.0,0.88,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,-1.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.6,-1.3,3.38,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,-0.38,0.0,0.0,0.0,0.0,0.0,2.72
2093,0.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,0.0,0.0,0.0,1.48,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,-0.58,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,1.43,-0.28,3.78,0.0,-1.32,0.0,0.0,0.0,0.0,3.02,0.0,-0.79,0.0,-1.46,0.24,-0.96,0.0,0.0,0.0,0.0,3.42
2094,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,-1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
2095,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04
2096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2097,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.78,0.0,0.0,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
2098,0.0,-0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.28,0.0,0.0,0.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.48,0.0,0.0,0.0,0.0,0.0,-1.62,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.83
2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
