,Year,Mon,tmax,tmin
3285,1980,1,7.1,-4.3
3286,1980,1,5.7,3.1
3287,1980,1,5.9,0.2
3288,1980,1,1.4,-5.5
3289,1980,1,0.0,-10.0
3290,1980,1,4.7,-7.0
3291,1980,1,-4.6,-11.6
3292,1980,1,-2.4,-10.4
3293,1980,1,2.4,-3.7
3294,1980,1,-2.2,-10.3
3295,1980,1,-4.0,-16.8
3296,1980,1,-1.6,-12.0
3297,1980,1,1.0,-9.2
3298,1980,1,-0.8,-14.0
3299,1980,1,0.6,-14.2
3300,1980,1,-1.8,-17.2
3301,1980,1,-7.4,-16.2
3302,1980,1,-6.2,-20.4
3303,1980,1,-1.0,-11.4
3304,1980,1,-0.8,-8.6
3305,1980,1,-3.0,-11.0
3306,1980,1,-1.8,-15.4
3307,1980,1,3.5,-11.8
3308,1980,1,3.5,-11.4
3309,1980,1,2.7,-13.6
3310,1980,1,6.7,-11.6
3311,1980,1,6.9,0.0
3312,1980,1,10.3,-0.9
3313,1980,1,4.7,0.0
3314,1980,1,0.0,-12.4
3315,1980,1,-7.4,-15.0
3316,1980,2,-4.0,-15.6
3317,1980,2,-1.8,-10.0
3318,1980,2,-2.2,-9.2
3319,1980,2,-5.8,-14.4
3320,1980,2,-6.4,-16.4
3321,1980,2,-7.6,-16.0
3322,1980,2,-5.8,-18.6
3323,1980,2,-5.6,-17.6
3324,1980,2,-2.4,-17.8
3325,1980,2,0.6,-14.8
3326,1980,2,3.9,-10.2
3327,1980,2,0.2,-10.6
3328,1980,2,-0.6,-10.6
3329,1980,2,-0.6,-13.8
3330,1980,2,1.0,-11.4
3331,1980,2,2.0,-11.4
3332,1980,2,5.5,-11.8
3333,1980,2,2.2,-8.0
3334,1980,2,4.1,-5.3
3335,1980,2,7.9,-7.1
3336,1980,2,6.3,-7.3
3337,1980,2,6.1,-8.6
3338,1980,2,8.5,-1.9
3339,1980,2,6.3,-1.1
3340,1980,2,11.5,-2.7
3341,1980,2,12.2,0.0
3342,1980,2,7.1,-4.1
3343,1980,2,9.5,-3.3
3344,1980,2,13.2,-4.1
3345,1980,3,8.9,-0.9
3346,1980,3,9.7,-5.5
3347,1980,3,14.2,-3.5
3348,1980,3,11.5,-1.3
3349,1980,3,11.5,-0.9
3350,1980,3,11.5,-4.7
3351,1980,3,12.8,1.5
3352,1980,3,15.8,-1.6
3353,1980,3,9.1,3.0
3354,1980,3,10.3,0.1
3355,1980,3,8.1,-2.1
3356,1980,3,9.1,-4.5
3357,1980,3,11.7,-4.3
3358,1980,3,7.7,0.9
3359,1980,3,8.5,-3.1
3360,1980,3,10.7,-1.7
3361,1980,3,12.8,-1.9
3362,1980,3,11.1,-0.1
3363,1980,3,13.2,-1.7
3364,1980,3,11.3,0.3
3365,1980,3,13.2,-2.7
3366,1980,3,6.3,0.1
3367,1980,3,3.9,-1.7
3368,1980,3,7.7,-4.7
3369,1980,3,9.7,-1.7
3370,1980,3,9.9,0.5
3371,1980,3,15.2,-2.8
3372,1980,3,16.2,-2.7
3373,1980,3,17.0,3.8
3374,1980,3,19.3,0.3
3375,1980,3,10.8,5.0
3376,1980,4,12.3,2.3
3377,1980,4,13.4,0.9
3378,1980,4,20.3,-0.5
3379,1980,4,22.6,2.3
3380,1980,4,17.8,13.4
3381,1980,4,13.1,5.0
3382,1980,4,15.2,4.2
3383,1980,4,16.4,6.6
3384,1980,4,18.1,5.0
3385,1980,4,17.8,1.1
3386,1980,4,19.3,3.2
3387,1980,4,13.8,8.0
3388,1980,4,11.9,6.7
3389,1980,4,9.5,3.0
3390,1980,4,11.7,2.5
3391,1980,4,10.9,1.9
3392,1980,4,12.3,4.2
3393,1980,4,19.2,2.3
3394,1980,4,19.8,3.0
3395,1980,4,13.3,3.0
3396,1980,4,14.8,2.1
3397,1980,4,16.0,0.5
3398,1980,4,13.6,4.2
3399,1980,4,14.0,0.3
3400,1980,4,17.6,0.5
3401,1980,4,19.8,1.3
3402,1980,4,10.4,6.2
3403,1980,4,16.0,4.2
3404,1980,4,18.2,3.0
3405,1980,4,20.6,8.0
3406,1980,5,21.2,5.2
3407,1980,5,23.8,5.0
3408,1980,5,21.2,7.8
3409,1980,5,21.8,8.6
3410,1980,5,20.9,4.4
3411,1980,5,19.2,8.4
3412,1980,5,22.1,5.6
3413,1980,5,21.0,7.6
3414,1980,5,19.0,8.2
3415,1980,5,24.0,6.8
3416,1980,5,27.4,8.6
3417,1980,5,16.2,12.9
3418,1980,5,19.2,14.4
3419,1980,5,21.6,12.2
3420,1980,5,24.0,14.2
3421,1980,5,17.4,9.8
3422,1980,5,21.3,4.0
3423,1980,5,23.8,5.6
3424,1980,5,18.2,10.8
3425,1980,5,23.0,11.6
3426,1980,5,26.8,9.8
3427,1980,5,27.2,10.4
3428,1980,5,26.4,12.8
3429,1980,5,26.8,11.0
3430,1980,5,19.2,16.8
3431,1980,5,17.6,10.0
3432,1980,5,23.4,7.2
3433,1980,5,26.4,12.2
3434,1980,5,27.0,10.6
3435,1980,5,30.4,14.0
3436,1980,5,30.5,16.2
3437,1980,6,24.8,19.0
3438,1980,6,19.6,11.8
3439,1980,6,22.8,12.0
3440,1980,6,26.8,14.6
3441,1980,6,27.6,14.4
3442,1980,6,29.8,14.0
3443,1980,6,28.9,15.6
3444,1980,6,24.0,17.0
3445,1980,6,21.6,16.2
3446,1980,6,26.2,17.0
3447,1980,6,27.4,16.4
3448,1980,6,26.8,16.8
3449,1980,6,30.4,18.8
3450,1980,6,32.4,19.2
3451,1980,6,29.8,18.6
3452,1980,6,26.0,21.4
3453,1980,6,28.2,18.2
3454,1980,6,27.4,17.0
3455,1980,6,27.2,18.8
3456,1980,6,25.8,18.6
3457,1980,6,27.4,15.6
3458,1980,6,28.6,15.6
3459,1980,6,28.4,18.0
3460,1980,6,30.0,17.4
3461,1980,6,22.8,18.3
3462,1980,6,19.6,18.2
3463,1980,6,23.0,17.8
3464,1980,6,26.2,18.2
3465,1980,6,30.5,18.5
3466,1980,6,24.4,17.8
3467,1980,7,21.4,16.8
3468,1980,7,23.8,17.4
3469,1980,7,27.4,17.8
3470,1980,7,23.8,18.9
3471,1980,7,23.2,18.8
3472,1980,7,28.2,17.4
3473,1980,7,28.6,18.4
3474,1980,7,27.4,17.2
3475,1980,7,30.4,19.6
3476,1980,7,28.2,20.0
3477,1980,7,27.4,21.0
3478,1980,7,29.8,18.4
3479,1980,7,28.8,18.6
3480,1980,7,22.0,18.0
3481,1980,7,27.8,18.8
3482,1980,7,29.6,18.4
3483,1980,7,28.4,19.5
3484,1980,7,23.1,19.6
3485,1980,7,29.2,20.6
3486,1980,7,29.3,21.3
3487,1980,7,26.4,21.8
3488,1980,7,26.4,22.4
3489,1980,7,29.3,20.2
3490,1980,7,29.7,19.2
3491,1980,7,23.8,19.2
3492,1980,7,29.1,20.8
3493,1980,7,28.5,22.0
3494,1980,7,24.6,21.5
3495,1980,7,24.0,19.8
3496,1980,7,28.0,18.6
3497,1980,7,27.9,15.6
3498,1980,8,28.9,15.2
3499,1980,8,28.9,15.4
3500,1980,8,27.5,15.2
3501,1980,8,28.1,20.0
3502,1980,8,27.9,19.8
3503,1980,8,27.5,18.5
3504,1980,8,22.2,17.0
3505,1980,8,21.6,17.2
3506,1980,8,26.4,18.8
3507,1980,8,27.5,19.4
3508,1980,8,28.3,20.2
3509,1980,8,27.7,19.8
3510,1980,8,24.6,20.2
3511,1980,8,25.8,21.4
3512,1980,8,27.2,19.6
3513,1980,8,27.7,20.6
3514,1980,8,24.4,19.2
3515,1980,8,27.5,20.5
3516,1980,8,29.3,19.6
3517,1980,8,25.4,20.8
3518,1980,8,26.3,19.6
3519,1980,8,29.5,19.8
3520,1980,8,28.5,19.6
3521,1980,8,28.3,18.8
3522,1980,8,23.0,19.2
3523,1980,8,24.0,18.6
3524,1980,8,25.2,19.8
3525,1980,8,25.6,19.8
3526,1980,8,21.5,18.8
3527,1980,8,25.3,19.8
3528,1980,8,28.5,18.6
3529,1980,9,28.5,18.2
3530,1980,9,25.5,18.6
3531,1980,9,27.5,19.0
3532,1980,9,27.1,18.0
3533,1980,9,27.1,17.8
3534,1980,9,25.0,17.0
3535,1980,9,25.3,15.6
3536,1980,9,26.9,13.3
3537,1980,9,25.6,14.2
3538,1980,9,18.2,15.6
3539,1980,9,22.4,16.0
3540,1980,9,24.6,13.0
3541,1980,9,26.1,13.4
3542,1980,9,26.6,14.2
3543,1980,9,27.9,13.0
3544,1980,9,24.4,13.4
3545,1980,9,24.4,10.2
3546,1980,9,24.0,8.5
3547,1980,9,25.6,10.8
3548,1980,9,26.8,10.6
3549,1980,9,21.5,14.9
3550,1980,9,19.0,7.0
3551,1980,9,20.2,3.4
3552,1980,9,23.2,5.8
3553,1980,9,24.2,7.0
3554,1980,9,25.2,9.0
3555,1980,9,24.6,11.0
3556,1980,9,25.2,8.4
3557,1980,9,22.4,11.0
3558,1980,9,22.6,8.5
3559,1980,10,22.8,5.7
3560,1980,10,23.6,5.0
3561,1980,10,24.4,5.6
3562,1980,10,24.4,7.0
3563,1980,10,16.2,13.4
3564,1980,10,20.6,11.6
3565,1980,10,23.8,11.6
3566,1980,10,21.8,12.8
3567,1980,10,21.8,5.4
3568,1980,10,16.6,13.0
3569,1980,10,24.4,12.4
3570,1980,10,23.8,15.6
3571,1980,10,22.8,14.2
3572,1980,10,21.3,8.8
3573,1980,10,20.2,3.2
3574,1980,10,17.9,8.0
3575,1980,10,21.9,5.2
3576,1980,10,18.0,8.2
3577,1980,10,21.4,5.0
3578,1980,10,21.7,5.2
3579,1980,10,12.8,1.3
3580,1980,10,14.4,-3.0
3581,1980,10,17.6,-2.7
3582,1980,10,14.8,1.3
3583,1980,10,10.6,0.0
3584,1980,10,5.9,0.0
3585,1980,10,10.8,1.8
3586,1980,10,12.0,-3.5
3587,1980,10,14.0,-2.3
3588,1980,10,13.8,-2.7
3589,1980,10,9.4,-1.8
3590,1980,11,10.3,-1.8
3591,1980,11,13.8,-0.4
3592,1980,11,14.2,-3.0
3593,1980,11,16.0,0.6
3594,1980,11,19.0,4.4
3595,1980,11,15.4,6.2
3596,1980,11,17.4,5.6
3597,1980,11,7.5,0.7
3598,1980,11,11.2,-4.7
3599,1980,11,13.0,-2.3
3600,1980,11,16.0,3.2
3601,1980,11,17.2,4.0
3602,1980,11,4.0,-4.0
3603,1980,11,5.2,-5.1
3604,1980,11,10.5,-4.9
3605,1980,11,11.2,-1.5
3606,1980,11,14.8,-1.6
3607,1980,11,15.0,-0.9
3608,1980,11,17.6,-1.9
3609,1980,11,13.0,0.5
3610,1980,11,15.9,8.4
3611,1980,11,15.8,3.8
3612,1980,11,10.8,1.1
3613,1980,11,9.2,3.6
3614,1980,11,11.4,2.8
3615,1980,11,12.8,1.0
3616,1980,11,9.2,-0.3
3617,1980,11,13.4,2.9
3618,1980,11,5.4,0.1
3619,1980,11,12.4,0.0
3620,1980,12,10.2,-3.7
3621,1980,12,8.4,-2.2
3622,1980,12,2.6,-7.0
3623,1980,12,-2.6,-13.0
3624,1980,12,0.2,-12.4
3625,1980,12,5.2,-4.4
3626,1980,12,5.0,-4.8
3627,1980,12,3.1,-6.0
3628,1980,12,0.2,-6.5
3629,1980,12,5.4,-4.5
3630,1980,12,5.1,-0.9
3631,1980,12,-0.2,-13.1
3632,1980,12,-5.0,-14.0
3633,1980,12,-2.0,-11.0
3634,1980,12,-2.8,-13.4
3635,1980,12,0.8,-12.4
3636,1980,12,2.1,-11.4
3637,1980,12,3.5,-8.6
3638,1980,12,0.9,-10.6
3639,1980,12,-2.0,-12.0
3640,1980,12,-1.0,-14.6
3641,1980,12,0.0,-12.2
3642,1980,12,1.3,-5.0
3643,1980,12,3.9,-5.8
3644,1980,12,2.5,-6.6
3645,1980,12,-3.7,-12.4
3646,1980,12,-7.2,-14.8
3647,1980,12,-6.5,-17.2
3648,1980,12,-8.0,-18.7
3649,1980,12,-5.0,-21.2
3650,1980,12,-3.8,-18.8
3651,1981,1,0.3,-10.8
3652,1981,1,-5.8,-15.0
3653,1981,1,-6.5,-18.4
3654,1981,1,-8.1,-26.0
3655,1981,1,-6.5,-26.5
3656,1981,1,-5.6,-25.8
3657,1981,1,-3.5,-22.8
3658,1981,1,-5.0,-21.0
3659,1981,1,0.7,-11.8
3660,1981,1,-2.6,-10.0
3661,1981,1,-2.7,-12.0
3662,1981,1,-0.8,-17.6
3663,1981,1,-4.7,-16.6
3664,1981,1,-4.4,-21.4
3665,1981,1,-0.6,-8.8
3666,1981,1,-1.8,-13.0
3667,1981,1,-4.8,-18.6
3668,1981,1,-1.0,-15.0
3669,1981,1,0.4,-15.0
3670,1981,1,-1.6,-20.8
3671,1981,1,-1.8,-19.8
3672,1981,1,-3.2,-21.6
3673,1981,1,-3.4,-21.2
3674,1981,1,0.8,-7.8
3675,1981,1,-1.8,-17.8
3676,1981,1,-3.4,-20.0
3677,1981,1,-4.0,-23.4
3678,1981,1,-1.7,-20.0
3679,1981,1,1.6,-15.2
3680,1981,1,-1.4,-17.6
3681,1981,1,-0.2,-19.0
3682,1981,2,3.1,-5.8
3683,1981,2,0.2,-16.6
3684,1981,2,-0.6,-8.0
3685,1981,2,-1.4,-16.4
3686,1981,2,1.2,-17.4
3687,1981,2,1.2,-16.2
3688,1981,2,1.0,-4.4
3689,1981,2,1.0,-6.1
