,Year,Mon,tmax,tmin
4383,1980,1,6.0,0.6
4384,1980,1,7.8,4.0
4385,1980,1,11.1,3.9
4386,1980,1,5.3,-1.3
4387,1980,1,3.2,-5.0
4388,1980,1,4.7,-6.0
4389,1980,1,-3.7,-9.6
4390,1980,1,4.7,-3.9
4391,1980,1,4.9,-1.8
4392,1980,1,3.0,-6.2
4393,1980,1,2.0,-7.8
4394,1980,1,5.2,-5.0
4395,1980,1,4.7,-2.8
4396,1980,1,0.8,-6.1
4397,1980,1,1.9,-6.1
4398,1980,1,-0.1,-6.5
4399,1980,1,-5.1,-13.6
4400,1980,1,1.7,-10.0
4401,1980,1,2.6,-3.6
4402,1980,1,1.0,-4.0
4403,1980,1,-0.6,-7.0
4404,1980,1,0.9,-8.6
4405,1980,1,6.1,-2.1
4406,1980,1,3.7,-2.9
4407,1980,1,5.2,-3.7
4408,1980,1,8.9,-1.7
4409,1980,1,11.6,3.3
4410,1980,1,9.6,2.8
4411,1980,1,4.2,0.2
4412,1980,1,0.8,-10.8
4413,1980,1,-5.6,-12.4
4414,1980,2,-2.9,-10.9
4415,1980,2,-1.5,-7.7
4416,1980,2,-0.7,-5.7
4417,1980,2,-2.4,-8.4
4418,1980,2,-5.2,-10.0
4419,1980,2,-3.0,-10.3
4420,1980,2,-2.4,-11.5
4421,1980,2,-2.8,-10.2
4422,1980,2,0.6,-8.2
4423,1980,2,4.2,-4.6
4424,1980,2,5.2,-1.7
4425,1980,2,3.7,-3.8
4426,1980,2,1.3,-5.8
4427,1980,2,1.0,-5.8
4428,1980,2,2.1,-5.9
4429,1980,2,5.6,-6.3
4430,1980,2,4.1,-2.9
4431,1980,2,5.5,-2.6
4432,1980,2,9.5,-1.8
4433,1980,2,5.7,-1.4
4434,1980,2,4.0,-1.0
4435,1980,2,5.3,-2.7
4436,1980,2,8.5,2.5
4437,1980,2,10.2,2.0
4438,1980,2,8.1,0.5
4439,1980,2,13.9,3.3
4440,1980,2,6.6,1.1
4441,1980,2,12.1,1.0
4442,1980,2,12.5,6.3
4443,1980,3,9.6,0.6
4444,1980,3,8.1,0.3
4445,1980,3,14.2,3.2
4446,1980,3,7.7,1.0
4447,1980,3,8.3,-0.4
4448,1980,3,9.9,0.9
4449,1980,3,10.9,3.8
4450,1980,3,11.3,2.3
4451,1980,3,8.1,2.7
4452,1980,3,3.5,1.1
4453,1980,3,3.5,-0.5
4454,1980,3,5.2,-1.3
4455,1980,3,6.5,-0.2
4456,1980,3,6.4,1.9
4457,1980,3,11.1,0.7
4458,1980,3,11.8,4.4
4459,1980,3,11.1,2.9
4460,1980,3,3.4,0.4
4461,1980,3,11.3,-0.2
4462,1980,3,10.8,4.7
4463,1980,3,5.2,2.7
4464,1980,3,5.0,0.3
4465,1980,3,4.8,-0.2
4466,1980,3,9.1,0.1
4467,1980,3,12.6,1.8
4468,1980,3,10.1,3.4
4469,1980,3,13.2,3.9
4470,1980,3,18.2,6.0
4471,1980,3,15.1,7.1
4472,1980,3,16.4,7.5
4473,1980,3,8.5,3.9
4474,1980,4,13.6,2.6
4475,1980,4,9.5,3.2
4476,1980,4,15.9,3.1
4477,1980,4,21.8,12.2
4478,1980,4,19.6,6.7
4479,1980,4,6.9,2.0
4480,1980,4,11.5,0.9
4481,1980,4,15.6,6.4
4482,1980,4,11.7,5.0
4483,1980,4,10.7,4.7
4484,1980,4,14.0,4.4
4485,1980,4,13.3,3.8
4486,1980,4,6.9,2.4
4487,1980,4,4.4,1.0
4488,1980,4,9.0,1.1
4489,1980,4,9.3,3.8
4490,1980,4,11.0,4.6
4491,1980,4,14.7,4.0
4492,1980,4,23.8,6.9
4493,1980,4,17.4,9.7
4494,1980,4,19.0,8.1
4495,1980,4,16.5,7.6
4496,1980,4,14.5,6.8
4497,1980,4,13.4,6.5
4498,1980,4,14.5,6.4
4499,1980,4,20.6,10.4
4500,1980,4,14.8,7.8
