,Year,Mon,tmax,tmin
6939,1980,1,8.7,4.2
6940,1980,1,10.8,8.0
6941,1980,1,10.6,5.3
6942,1980,1,8.8,-0.9
6943,1980,1,5.8,-5.7
6944,1980,1,6.1,-5.8
6945,1980,1,0.8,-7.5
6946,1980,1,7.3,-8.2
6947,1980,1,8.8,-1.7
6948,1980,1,5.0,-4.4
6949,1980,1,4.7,-7.8
6950,1980,1,4.9,-7.6
6951,1980,1,6.6,-1.7
6952,1980,1,4.6,-3.5
6953,1980,1,4.9,-4.7
6954,1980,1,5.3,-3.1
6955,1980,1,3.8,-10.5
6956,1980,1,4.2,-11.9
6957,1980,1,3.4,-6.7
6958,1980,1,2.7,-5.8
6959,1980,1,1.4,-4.8
6960,1980,1,2.1,-8.0
6961,1980,1,8.2,-6.3
6962,1980,1,9.9,-4.5
6963,1980,1,9.9,-5.4
6964,1980,1,10.9,-5.0
6965,1980,1,15.3,3.6
6966,1980,1,12.9,6.3
6967,1980,1,8.5,3.6
6968,1980,1,4.1,-8.3
6969,1980,1,-2.1,-9.3
6970,1980,2,0.4,-7.8
6971,1980,2,3.2,-6.7
6972,1980,2,4.2,-6.1
6973,1980,2,0.5,-6.2
6974,1980,2,-2.8,-9.7
6975,1980,2,0.9,-9.4
6976,1980,2,0.8,-10.3
6977,1980,2,0.1,-8.9
6978,1980,2,1.4,-9.0
6979,1980,2,7.4,-4.9
6980,1980,2,7.2,-2.4
6981,1980,2,7.2,-4.1
6982,1980,2,5.6,-4.8
6983,1980,2,5.8,-4.5
6984,1980,2,4.3,-5.0
6985,1980,2,7.4,-4.7
6986,1980,2,8.9,-3.4
6987,1980,2,8.6,-5.5
6988,1980,2,9.8,0.7
6989,1980,2,13.2,-1.1
6990,1980,2,9.1,-0.8
6991,1980,2,10.3,-2.3
6992,1980,2,12.4,-0.2
6993,1980,2,14.8,-0.3
6994,1980,2,10.1,0.4
6995,1980,2,14.1,3.3
6996,1980,2,9.2,3.1
6997,1980,2,12.2,0.8
6998,1980,2,14.2,-2.7
6999,1980,3,10.0,0.5
7000,1980,3,11.4,-1.6
7001,1980,3,14.3,0.6
7002,1980,3,7.9,3.3
7003,1980,3,8.9,2.2
7004,1980,3,13.1,-1.3
7005,1980,3,12.9,5.7
7006,1980,3,13.0,1.3
7007,1980,3,10.4,6.2
7008,1980,3,13.8,3.9
7009,1980,3,7.8,0.8
7010,1980,3,8.6,0.2
7011,1980,3,13.6,0.5
7012,1980,3,11.2,3.2
7013,1980,3,11.5,0.5
7014,1980,3,13.4,0.7
7015,1980,3,15.1,2.5
7016,1980,3,8.4,4.2
7017,1980,3,13.9,2.3
7018,1980,3,17.6,2.5
7019,1980,3,9.9,5.8
7020,1980,3,7.9,2.1
7021,1980,3,7.5,0.9
7022,1980,3,10.5,-0.6
7023,1980,3,12.6,0.1
7024,1980,3,14.6,1.7
7025,1980,3,14.6,1.2
7026,1980,3,17.5,1.1
7027,1980,3,10.1,6.9
7028,1980,3,19.8,5.1
7029,1980,3,14.8,8.2
7030,1980,4,15.7,5.1
7031,1980,4,14.3,2.4
