,Year,Mon,Day,tmax,tmin
6939,1980,1,1,8.8,2.9
6940,1980,1,2,11.2,7.4
6941,1980,1,3,7.9,4.3
6942,1980,1,4,4.7,-0.1
6943,1980,1,5,5.0,-0.5
6944,1980,1,6,8.3,0.0
6945,1980,1,7,1.8,-5.9
6946,1980,1,8,8.4,-4.0
6947,1980,1,9,10.2,1.2
6948,1980,1,10,4.0,-2.6
6949,1980,1,11,5.3,-5.1
6950,1980,1,12,2.0,-2.9
6951,1980,1,13,5.2,-0.3
6952,1980,1,14,5.1,-1.0
6953,1980,1,15,3.6,-1.3
6954,1980,1,16,8.1,-1.3
6955,1980,1,17,4.6,-6.5
6956,1980,1,18,2.8,-9.5
6957,1980,1,19,3.7,-4.3
6958,1980,1,20,4.0,-0.4
6959,1980,1,21,2.0,-2.5
6960,1980,1,22,2.2,-3.2
6961,1980,1,23,7.1,-4.7
6962,1980,1,24,8.5,-1.0
6963,1980,1,25,9.6,-3.2
6964,1980,1,26,9.7,-1.1
6965,1980,1,27,16.7,6.5
6966,1980,1,28,9.2,4.5
6967,1980,1,29,6.9,2.1
6968,1980,1,30,2.1,-6.5
6969,1980,1,31,-1.6,-6.6
6970,1980,2,1,0.7,-5.3
6971,1980,2,2,2.0,-2.7
6972,1980,2,3,2.8,-1.3
6973,1980,2,4,1.4,-3.2
6974,1980,2,5,-2.6,-6.3
6975,1980,2,6,0.3,-7.0
6976,1980,2,7,-0.6,-8.4
6977,1980,2,8,0.0,-8.5
6978,1980,2,9,1.2,-7.7
6979,1980,2,10,4.9,-3.2
6980,1980,2,11,6.4,-2.0
6981,1980,2,12,4.2,-1.9
6982,1980,2,13,4.0,-2.8
6983,1980,2,14,2.5,-3.5
6984,1980,2,15,5.2,-3.8
6985,1980,2,16,5.7,-2.9
6986,1980,2,17,7.7,-3.7
6987,1980,2,18,4.1,-0.9
6988,1980,2,19,8.3,0.1
6989,1980,2,20,9.8,-1.3
6990,1980,2,21,7.4,-0.8
6991,1980,2,22,8.1,-2.5
6992,1980,2,23,11.9,-1.4
6993,1980,2,24,13.5,1.0
6994,1980,2,25,14.7,1.7
6995,1980,2,26,13.7,2.1
6996,1980,2,27,5.4,0.5
6997,1980,2,28,9.3,0.1
6998,1980,2,29,10.4,1.9
6999,1980,3,1,8.2,1.6
7000,1980,3,2,11.4,-0.8
7001,1980,3,3,11.9,2.2
7002,1980,3,4,10.8,3.4
7003,1980,3,5,7.8,3.4
7004,1980,3,6,14.6,2.0
7005,1980,3,7,16.4,5.5
7006,1980,3,8,12.8,4.2
7007,1980,3,9,10.1,4.5
7008,1980,3,10,8.2,2.5
7009,1980,3,11,7.3,0.8
7010,1980,3,12,10.0,-0.7
7011,1980,3,13,12.5,1.3
7012,1980,3,14,7.8,2.2
7013,1980,3,15,10.0,0.9
7014,1980,3,16,11.5,1.0
7015,1980,3,17,16.3,3.3
7016,1980,3,18,12.0,3.6
7017,1980,3,19,15.1,2.6
7018,1980,3,20,14.8,4.2
7019,1980,3,21,6.7,3.3
7020,1980,3,22,5.4,1.3
7021,1980,3,23,5.4,1.3
7022,1980,3,24,9.2,1.2
7023,1980,3,25,11.4,0.9
7024,1980,3,26,12.2,2.5
7025,1980,3,27,13.4,1.8
7026,1980,3,28,17.0,2.7
7027,1980,3,29,11.3,5.3
7028,1980,3,30,17.6,4.9
7029,1980,3,31,10.0,5.2
7030,1980,4,1,11.9,5.0
7031,1980,4,2,15.9,4.9
7032,1980,4,3,17.6,5.5
7033,1980,4,4,21.6,10.3
7034,1980,4,5,19.5,15.0
7035,1980,4,6,17.4,5.2
7036,1980,4,7,15.2,4.7
7037,1980,4,8,16.7,8.9
7038,1980,4,9,18.1,6.2
7039,1980,4,10,16.4,3.9
7040,1980,4,11,16.5,7.0
7041,1980,4,12,16.2,14.2
7042,1980,4,13,14.2,5.1
7043,1980,4,14,11.3,3.7
7044,1980,4,15,11.4,4.2
7045,1980,4,16,9.2,5.5
7046,1980,4,17,14.7,5.3
7047,1980,4,18,19.4,8.6
7048,1980,4,19,21.0,10.9
7049,1980,4,20,16.9,8.0
7050,1980,4,21,15.2,7.1
7051,1980,4,22,19.2,6.0
7052,1980,4,23,15.5,6.6
7053,1980,4,24,14.1,5.5
7054,1980,4,25,18.2,6.5
7055,1980,4,26,21.2,7.2
7056,1980,4,27,15.5,8.9
7057,1980,4,28,18.1,8.5
7058,1980,4,29,21.4,8.7
7059,1980,4,30,20.9,9.8
7060,1980,5,1,22.3,8.4
7061,1980,5,2,22.8,10.1
7062,1980,5,3,20.4,14.3
7063,1980,5,4,21.7,13.8
7064,1980,5,5,24.9,11.2
7065,1980,5,6,20.1,10.1
7066,1980,5,7,20.1,10.3
7067,1980,5,8,13.6,10.5
7068,1980,5,9,19.3,9.7
7069,1980,5,10,22.4,9.5
7070,1980,5,11,26.5,11.6
7071,1980,5,12,18.9,14.0
7072,1980,5,13,20.0,14.0
7073,1980,5,14,21.4,13.2
7074,1980,5,15,21.8,12.4
7075,1980,5,16,18.3,10.8
7076,1980,5,17,20.2,9.0
7077,1980,5,18,24.6,9.9
7078,1980,5,19,20.9,13.9
7079,1980,5,20,17.3,13.0
7080,1980,5,21,21.8,12.4
7081,1980,5,22,24.8,12.8
7082,1980,5,23,23.4,14.9
7083,1980,5,24,24.8,14.9
7084,1980,5,25,22.5,16.6
7085,1980,5,26,16.6,12.3
7086,1980,5,27,21.1,11.8
7087,1980,5,28,22.7,14.9
7088,1980,5,29,26.1,15.5
7089,1980,5,30,28.3,17.4
7090,1980,5,31,26.5,16.4
7091,1980,6,1,23.7,17.6
7092,1980,6,2,20.3,14.5
7093,1980,6,3,22.8,13.9
7094,1980,6,4,26.9,16.2
7095,1980,6,5,27.3,16.0
7096,1980,6,6,28.9,17.1
7097,1980,6,7,26.5,19.1
7098,1980,6,8,22.4,17.5
7099,1980,6,9,21.4,15.9
7100,1980,6,10,24.7,16.8
7101,1980,6,11,25.1,17.0
7102,1980,6,12,22.9,18.1
7103,1980,6,13,28.5,17.4
7104,1980,6,14,25.7,19.3
7105,1980,6,15,27.5,19.8
7106,1980,6,16,24.3,20.3
7107,1980,6,17,22.6,18.3
7108,1980,6,18,24.1,17.3
7109,1980,6,19,22.4,18.0
7110,1980,6,20,21.8,17.4
7111,1980,6,21,25.8,17.3
7112,1980,6,22,27.5,18.4
7113,1980,6,23,26.4,19.9
7114,1980,6,24,27.0,21.8
7115,1980,6,25,24.3,19.5
7116,1980,6,26,22.9,18.8
7117,1980,6,27,26.4,19.6
7118,1980,6,28,26.1,19.6
7119,1980,6,29,29.1,20.5
7120,1980,6,30,21.6,18.2
7121,1980,7,1,22.2,19.0
7122,1980,7,2,23.9,19.6
7123,1980,7,3,22.9,19.2
7124,1980,7,4,23.1,19.0
7125,1980,7,5,25.5,19.8
7126,1980,7,6,24.2,19.2
7127,1980,7,7,26.9,19.0
7128,1980,7,8,26.5,19.3
7129,1980,7,9,25.3,20.5
7130,1980,7,10,24.0,21.1
7131,1980,7,11,25.0,21.1
7132,1980,7,12,25.5,20.6
7133,1980,7,13,23.0,20.2
7134,1980,7,14,25.4,19.7
7135,1980,7,15,26.8,19.4
7136,1980,7,16,26.9,20.6
7137,1980,7,17,22.3,18.8
7138,1980,7,18,24.5,21.2
7139,1980,7,19,25.4,22.1
7140,1980,7,20,29.0,23.2
7141,1980,7,21,28.8,24.0
7142,1980,7,22,28.1,24.8
7143,1980,7,23,26.9,21.6
7144,1980,7,24,28.5,20.4
7145,1980,7,25,25.6,20.8
7146,1980,7,26,28.8,23.2
7147,1980,7,27,29.4,22.2
7148,1980,7,28,27.4,23.2
7149,1980,7,29,26.9,23.0
7150,1980,7,30,23.6,20.9
7151,1980,7,31,27.5,20.6
7152,1980,8,1,27.5,20.9
7153,1980,8,2,27.0,20.2
7154,1980,8,3,27.7,20.2
7155,1980,8,4,27.6,19.4
7156,1980,8,5,24.9,21.2
7157,1980,8,6,21.8,20.5
7158,1980,8,7,24.1,19.8
7159,1980,8,8,27.5,21.0
7160,1980,8,9,27.5,19.8
7161,1980,8,10,27.5,20.8
7162,1980,8,11,28.9,20.4
7163,1980,8,12,25.4,21.5
7164,1980,8,13,24.7,22.1
7165,1980,8,14,25.8,20.9
7166,1980,8,15,24.0,20.5
7167,1980,8,16,28.0,20.9
7168,1980,8,17,25.5,20.9
7169,1980,8,18,26.8,20.6
7170,1980,8,19,28.4,22.1
7171,1980,8,20,28.4,22.0
7172,1980,8,21,27.9,21.6
7173,1980,8,22,28.5,21.3
7174,1980,8,23,28.4,21.4
7175,1980,8,24,26.8,21.8
7176,1980,8,25,24.9,18.9
7177,1980,8,26,26.1,21.4
7178,1980,8,27,27.5,20.9
7179,1980,8,28,23.9,20.4
7180,1980,8,29,24.3,20.4
7181,1980,8,30,22.2,20.7
7182,1980,8,31,27.4,20.7
7183,1980,9,1,27.8,21.1
7184,1980,9,2,27.7,22.3
7185,1980,9,3,28.2,21.1
7186,1980,9,4,28.1,19.2
7187,1980,9,5,26.2,20.8
7188,1980,9,6,24.0,19.2
7189,1980,9,7,25.0,19.0
7190,1980,9,8,27.5,17.2
7191,1980,9,9,26.8,17.8
7192,1980,9,10,23.5,18.5
7193,1980,9,11,23.3,17.5
7194,1980,9,12,25.1,17.5
7195,1980,9,13,27.8,16.7
