,Year,Mon,Day,tmax,tmin
2922,1980,1,1,5.6,-2.0
2923,1980,1,2,7.2,4.6
2924,1980,1,3,6.2,1.7
2925,1980,1,4,3.3,-3.7
2926,1980,1,5,1.6,-8.2
2927,1980,1,6,5.6,-5.0
2928,1980,1,7,-1.8,-9.8
2929,1980,1,8,3.6,-8.5
2930,1980,1,9,8.2,-1.9
2931,1980,1,10,0.6,-6.9
2932,1980,1,11,0.1,-10.0
2933,1980,1,12,0.9,-8.7
2934,1980,1,13,2.7,-5.7
2935,1980,1,14,1.2,-9.0
2936,1980,1,15,0.7,-8.8
2937,1980,1,16,2.8,-15.9
2938,1980,1,17,-5.4,-16.5
2939,1980,1,18,-1.4,-18.5
2940,1980,1,19,1.1,-10.1
2941,1980,1,20,0.7,-10.7
2942,1980,1,21,-1.4,-16.8
2943,1980,1,22,-1.2,-13.9
2944,1980,1,23,3.5,-13.8
2945,1980,1,24,4.3,-10.8
2946,1980,1,25,5.1,-12.1
2947,1980,1,26,8.8,-6.7
2948,1980,1,27,11.8,-0.2
2949,1980,1,28,13.6,3.6
2950,1980,1,29,5.4,0.4
2951,1980,1,30,0.9,-9.1
2952,1980,1,31,-4.5,-10.0
2953,1980,2,1,-2.2,-12.5
2954,1980,2,2,-0.1,-13.1
2955,1980,2,3,0.4,-6.6
2956,1980,2,4,-4.7,-11.1
2957,1980,2,5,-4.3,-10.2
2958,1980,2,6,-5.6,-12.9
2959,1980,2,7,-4.6,-14.9
2960,1980,2,8,-4.1,-14.2
2961,1980,2,9,-1.2,-14.4
2962,1980,2,10,2.2,-9.8
2963,1980,2,11,5.4,-8.5
2964,1980,2,12,1.1,-8.5
2965,1980,2,13,0.6,-9.7
2966,1980,2,14,0.9,-8.3
2967,1980,2,15,2.1,-11.5
2968,1980,2,16,3.8,-9.8
2969,1980,2,17,6.3,-10.1
2970,1980,2,18,2.9,-5.3
2971,1980,2,19,5.7,-8.4
2972,1980,2,20,8.2,-4.1
2973,1980,2,21,6.6,-4.5
2974,1980,2,22,7.2,-7.5
2975,1980,2,23,9.0,-1.7
2976,1980,2,24,11.3,-2.6
2977,1980,2,25,13.9,-2.4
2978,1980,2,26,13.0,1.3
2979,1980,2,27,7.5,-4.1
2980,1980,2,28,10.7,-4.1
2981,1980,2,29,12.3,-3.0
2982,1980,3,1,8.2,-0.8
2983,1980,3,2,10.7,-4.9
2984,1980,3,3,12.8,-2.7
2985,1980,3,4,11.3,-0.3
2986,1980,3,5,10.7,-2.0
2987,1980,3,6,12.1,-3.6
2988,1980,3,7,16.6,3.9
2989,1980,3,8,15.4,-0.3
2990,1980,3,9,10.9,3.2
2991,1980,3,10,10.2,0.9
2992,1980,3,11,7.9,-2.5
2993,1980,3,12,9.9,-4.9
2994,1980,3,13,12.9,-3.4
2995,1980,3,14,6.8,-1.1
2996,1980,3,15,9.4,-4.7
2997,1980,3,16,12.2,-2.7
2998,1980,3,17,15.5,-2.0
2999,1980,3,18,13.1,1.2
3000,1980,3,19,14.1,-1.4
3001,1980,3,20,13.3,1.0
3002,1980,3,21,12.9,-1.1
3003,1980,3,22,6.9,1.2
3004,1980,3,23,5.8,-1.5
3005,1980,3,24,8.1,-4.2
3006,1980,3,25,9.3,-3.1
3007,1980,3,26,10.4,-1.7
3008,1980,3,27,15.5,-4.1
