,Year,Mon,Day,tmax,tmin
3285,1980,1,1,6.4,-1.8
3286,1980,1,2,9.5,4.4
3287,1980,1,3,6.0,2.4
3288,1980,1,4,2.4,-2.5
3289,1980,1,5,1.1,-6.6
3290,1980,1,6,3.7,-3.2
3291,1980,1,7,-2.4,-8.1
3292,1980,1,8,5.8,-6.8
3293,1980,1,9,9.2,0.3
3294,1980,1,10,2.0,-5.0
3295,1980,1,11,-0.4,-8.0
3296,1980,1,12,4.2,-7.4
3297,1980,1,13,2.6,-2.7
3298,1980,1,14,4.6,-5.5
3299,1980,1,15,3.8,-6.1
3300,1980,1,16,4.4,-12.5
3301,1980,1,17,-2.0,-13.2
3302,1980,1,18,-3.1,-15.3
3303,1980,1,19,1.8,-9.8
3304,1980,1,20,1.4,-4.3
3305,1980,1,21,-0.6,-8.2
3306,1980,1,22,-0.2,-8.6
3307,1980,1,23,4.8,-8.6
3308,1980,1,24,3.6,-6.0
3309,1980,1,25,3.6,-7.6
3310,1980,1,26,9.6,-5.1
3311,1980,1,27,13.4,0.1
3312,1980,1,28,11.5,2.0
3313,1980,1,29,6.3,-0.2
3314,1980,1,30,-0.2,-9.0
3315,1980,1,31,-4.4,-10.3
3316,1980,2,1,-1.6,-12.7
3317,1980,2,2,1.8,-6.6
3318,1980,2,3,2.0,-3.2
3319,1980,2,4,-1.8,-9.3
3320,1980,2,5,-3.6,-14.4
3321,1980,2,6,-5.4,-12.8
3322,1980,2,7,-4.6,-16.8
3323,1980,2,8,-3.6,-15.8
3324,1980,2,9,-0.5,-18.2
3325,1980,2,10,2.8,-5.5
3326,1980,2,11,5.2,-6.6
3327,1980,2,12,1.4,-5.6
3328,1980,2,13,0.0,-8.7
3329,1980,2,14,1.3,-6.0
3330,1980,2,15,2.0,-6.6
3331,1980,2,16,1.6,-5.2
3332,1980,2,17,3.6,-8.0
3333,1980,2,18,3.4,-4.6
3334,1980,2,19,5.1,-3.6
3335,1980,2,20,6.2,-3.0
3336,1980,2,21,3.9,-2.5
3337,1980,2,22,4.9,-6.0
3338,1980,2,23,8.5,-3.2
3339,1980,2,24,9.7,-2.2
3340,1980,2,25,14.0,-1.0
3341,1980,2,26,12.5,1.0
3342,1980,2,27,4.6,-2.4
3343,1980,2,28,9.2,-2.2
3344,1980,2,29,12.6,0.2
3345,1980,3,1,6.0,0.0
3346,1980,3,2,8.0,-4.4
3347,1980,3,3,10.9,-1.7
3348,1980,3,4,7.9,0.9
3349,1980,3,5,9.5,-1.1
3350,1980,3,6,11.7,-3.7
3351,1980,3,7,13.9,3.0
3352,1980,3,8,13.6,-0.8
3353,1980,3,9,10.0,3.7
3354,1980,3,10,7.0,1.8
3355,1980,3,11,4.9,-0.8
3356,1980,3,12,6.4,-4.3
3357,1980,3,13,9.0,-2.7
3358,1980,3,14,6.4,1.2
3359,1980,3,15,7.9,-0.8
3360,1980,3,16,9.6,-2.3
3361,1980,3,17,13.6,-1.9
3362,1980,3,18,11.5,-0.3
3363,1980,3,19,16.2,-0.9
3364,1980,3,20,13.8,3.0
3365,1980,3,21,9.9,-0.1
3366,1980,3,22,6.0,1.2
3367,1980,3,23,5.4,1.0
3368,1980,3,24,6.3,-1.1
3369,1980,3,25,9.4,-2.3
3370,1980,3,26,8.6,-0.2
3371,1980,3,27,13.0,-2.8
3372,1980,3,28,15.6,-1.9
3373,1980,3,29,12.9,5.0
3374,1980,3,30,16.6,1.7
3375,1980,3,31,10.1,4.3
3376,1980,4,1,11.9,3.7
3377,1980,4,2,13.4,0.6
3378,1980,4,3,20.8,2.4
3379,1980,4,4,23.6,6.4
3380,1980,4,5,19.8,14.6
3381,1980,4,6,18.0,5.0
3382,1980,4,7,14.1,3.1
3383,1980,4,8,15.5,5.1
3384,1980,4,9,14.3,5.8
3385,1980,4,10,15.1,0.6
3386,1980,4,11,21.0,2.5
3387,1980,4,12,17.8,12.5
3388,1980,4,13,14.6,4.8
3389,1980,4,14,9.9,3.9
3390,1980,4,15,9.9,3.6
3391,1980,4,16,10.9,3.8
3392,1980,4,17,12.1,3.6
3393,1980,4,18,19.9,4.3
3394,1980,4,19,21.0,9.8
3395,1980,4,20,15.1,6.8
3396,1980,4,21,15.5,4.0
3397,1980,4,22,18.3,1.5
3398,1980,4,23,13.6,5.0
3399,1980,4,24,12.7,3.6
3400,1980,4,25,16.1,2.2
3401,1980,4,26,22.6,1.8
3402,1980,4,27,13.1,8.0
3403,1980,4,28,18.3,6.8
3404,1980,4,29,21.2,4.4
3405,1980,4,30,19.1,8.8
3406,1980,5,1,21.4,6.7
3407,1980,5,2,24.4,6.1
3408,1980,5,3,23.4,10.9
3409,1980,5,4,18.0,10.4
3410,1980,5,5,25.0,7.4
3411,1980,5,6,19.1,8.6
3412,1980,5,7,20.0,5.9
3413,1980,5,8,14.3,9.3
3414,1980,5,9,17.5,6.8
3415,1980,5,10,22.6,7.5
3416,1980,5,11,26.6,8.6
3417,1980,5,12,19.4,11.6
3418,1980,5,13,19.6,13.0
3419,1980,5,14,25.2,11.6
3420,1980,5,15,19.8,11.5
3421,1980,5,16,15.8,8.2
3422,1980,5,17,19.3,6.0
3423,1980,5,18,23.6,6.7
3424,1980,5,19,21.8,12.1
3425,1980,5,20,18.3,12.6
3426,1980,5,21,19.9,9.8
3427,1980,5,22,23.6,8.5
3428,1980,5,23,26.0,11.0
3429,1980,5,24,27.5,11.6
3430,1980,5,25,23.0,16.3
3431,1980,5,26,16.3,10.8
3432,1980,5,27,22.2,8.5
3433,1980,5,28,25.4,13.9
3434,1980,5,29,24.4,11.5
3435,1980,5,30,27.0,15.3
3436,1980,5,31,25.0,14.0
3437,1980,6,1,27.0,14.7
3438,1980,6,2,20.6,14.1
3439,1980,6,3,24.6,11.4
3440,1980,6,4,22.6,15.8
3441,1980,6,5,26.2,12.0
3442,1980,6,6,30.8,13.1
3443,1980,6,7,29.4,15.0
3444,1980,6,8,24.5,17.0
3445,1980,6,9,21.2,15.4
3446,1980,6,10,25.6,16.0
3447,1980,6,11,25.0,15.2
3448,1980,6,12,25.4,16.6
3449,1980,6,13,27.5,15.6
3450,1980,6,14,30.4,16.8
3451,1980,6,15,27.6,19.0
3452,1980,6,16,29.0,19.5
3453,1980,6,17,24.9,18.2
3454,1980,6,18,23.6,17.1
3455,1980,6,19,26.4,18.6
3456,1980,6,20,23.6,17.6
3457,1980,6,21,26.2,16.4
3458,1980,6,22,25.3,17.4
3459,1980,6,23,28.6,18.7
3460,1980,6,24,30.6,18.8
3461,1980,6,25,25.2,19.8
3462,1980,6,26,21.2,18.4
3463,1980,6,27,26.0,17.5
3464,1980,6,28,27.5,19.4
3465,1980,6,29,27.4,19.8
3466,1980,6,30,22.8,18.7
3467,1980,7,1,24.8,18.1
3468,1980,7,2,23.3,18.4
3469,1980,7,3,24.9,19.2
3470,1980,7,4,23.4,18.6
3471,1980,7,5,26.6,18.8
3472,1980,7,6,25.5,18.4
3473,1980,7,7,27.2,18.2
3474,1980,7,8,25.6,18.4
3475,1980,7,9,28.0,18.2
3476,1980,7,10,25.8,18.7
3477,1980,7,11,25.8,19.6
3478,1980,7,12,28.7,18.3
3479,1980,7,13,28.0,20.0
3480,1980,7,14,25.8,20.2
3481,1980,7,15,27.2,19.1
3482,1980,7,16,30.3,18.4
3483,1980,7,17,24.0,20.8
3484,1980,7,18,26.8,20.9
3485,1980,7,19,26.4,21.1
3486,1980,7,20,31.2,23.9
3487,1980,7,21,30.3,24.3
3488,1980,7,22,29.4,25.3
3489,1980,7,23,28.9,20.3
3490,1980,7,24,29.0,18.5
3491,1980,7,25,23.8,19.2
3492,1980,7,26,29.4,22.0
3493,1980,7,27,30.4,21.0
3494,1980,7,28,28.7,22.2
3495,1980,7,29,26.0,20.8
3496,1980,7,30,28.1,20.4
3497,1980,7,31,29.0,19.2
3498,1980,8,1,28.9,19.5
3499,1980,8,2,29.1,18.4
3500,1980,8,3,28.4,16.3
3501,1980,8,4,28.7,15.9
3502,1980,8,5,29.1,18.2
3503,1980,8,6,26.8,19.5
3504,1980,8,7,25.5,18.6
