,Year,Mon,Day,tmax,tmin
730,1980,1,1,7.3009,-1.26948
731,1980,1,2,11.2873,5.67024
732,1980,1,3,6.8026,3.41952
733,1980,1,4,3.91246,-1.73838
734,1980,1,5,1.91926,-7.36518
735,1980,1,6,4.51042,-2.5824
736,1980,1,7,-2.46578,-7.83408
737,1980,1,8,6.8026,-5.95848
738,1980,1,9,9.99172,1.26258
739,1980,1,10,2.8162,-5.20824
740,1980,1,11,1.12198,-9.99102
741,1980,1,12,5.40736,-7.83408
742,1980,1,13,3.3145,-2.67618
743,1980,1,14,5.20804,-5.11446
744,1980,1,15,3.91246,-5.30202
745,1980,1,16,5.806,-8.11542
746,1980,1,17,-0.6719,-14.02356
747,1980,1,18,-1.07054,-14.21112
748,1980,1,19,2.11858,-8.58432
749,1980,1,20,1.62028,-2.76996
750,1980,1,21,0.823,-6.14604
751,1980,1,22,-0.0739400000000001,-7.2714
752,1980,1,23,5.70634,-8.6781
753,1980,1,24,4.3111,-5.02068
754,1980,1,25,5.10838,-6.52116
755,1980,1,26,11.08798,-5.02068
756,1980,1,27,15.57268,2.85684
757,1980,1,28,10.68934,2.95062
758,1980,1,29,6.60328,0.13722
759,1980,1,30,0.42436,-8.39676
760,1980,1,31,-3.6617,-8.77188
761,1980,2,1,-0.01184,-10.89803
762,1980,2,2,2.24469,-6.26123
763,1980,2,3,1.85225,-4.90883
764,1980,2,4,-1.48349,-7.90343
765,1980,2,5,-3.24947,-12.34703
766,1980,2,6,-4.03435,-12.63683
767,1980,2,7,-4.42679,-13.60283
768,1980,2,8,-3.15136,-10.99463
769,1980,2,9,-1.38538,-11.57423
770,1980,2,10,2.83335,-4.90883
771,1980,2,11,5.77665,-5.77823
772,1980,2,12,1.55792,-4.81223
773,1980,2,13,1.55792,-7.32383
774,1980,2,14,2.53902,-6.64763
775,1980,2,15,2.44091,-7.22723
776,1980,2,16,2.73524,-8.19323
777,1980,2,17,4.89366,-8.09663
778,1980,2,18,5.87476,-4.71563
779,1980,2,19,5.2861,-3.07343
780,1980,2,20,7.83696,-4.42583
781,1980,2,21,5.2861,-3.65303
782,1980,2,22,5.87476,-6.35783
783,1980,2,23,9.60294,-5.29523
784,1980,2,24,10.97648,-1.33463
785,1980,2,25,15.48954,-2.68703
786,1980,2,26,13.23301,1.17697
787,1980,2,27,5.87476,-2.30063
788,1980,2,28,11.1727,-2.78363
789,1980,2,29,12.54624,-1.14143
790,1980,3,1,8.1076,-2.0727
791,1980,3,2,8.9869,-4.9234
792,1980,3,3,11.7225,-2.0727
793,1980,3,4,8.9869,0.3848
794,1980,3,5,10.3547,-0.1067
795,1980,3,6,13.5788,-3.6455
796,1980,3,7,14.8489,-0.205
797,1980,3,8,15.8259,-0.205
798,1980,3,9,10.257,5.1032
799,1980,3,10,8.7915,0.778
800,1980,3,11,6.4467,-2.171
801,1980,3,12,8.7915,-4.5302
802,1980,3,13,11.1363,-2.3676
803,1980,3,14,5.6651,0.6797
804,1980,3,15,8.9869,-2.9574
805,1980,3,16,11.6248,-1.188
806,1980,3,17,15.0443,-0.9914
807,1980,3,18,13.8719,0.3848
808,1980,3,19,16.6075,-0.0083999999999999
809,1980,3,20,14.8489,2.744
810,1980,3,21,9.3777,-0.205
811,1980,3,22,6.7398,0.5814
812,1980,3,23,4.4927,0.1882
813,1980,3,24,7.4237,-1.5812
814,1980,3,25,10.3547,-2.171
815,1980,3,26,9.9639,-1.4829
816,1980,3,27,14.4581,-3.6455
817,1980,3,28,16.9983,-0.8931
818,1980,3,29,12.5041,3.2355
819,1980,3,30,19.5385,1.0729
820,1980,3,31,12.3087,3.0389
821,1980,4,1,12.40946,0.7918
822,1980,4,2,13.86341,-0.1613
823,1980,4,3,20.74544,0.7918
824,1980,4,4,22.78097,8.2048
825,1980,4,5,19.67921,15.8296
826,1980,4,6,19.19456,4.4983
827,1980,4,7,15.80201,1.8508
828,1980,4,8,16.18973,3.6511
829,1980,4,9,18.70991,2.3803
830,1980,4,10,17.44982,0.2623
831,1980,4,11,20.55158,2.1685
832,1980,4,12,17.74061,13.1821
833,1980,4,13,15.22043,4.6042
834,1980,4,14,9.59849,3.4393
835,1980,4,15,10.85858,2.8039
836,1980,4,16,10.18007,3.8629
837,1980,4,17,12.2156,4.7101
838,1980,4,18,18.22526,6.1927
839,1980,4,19,20.55158,9.8992
840,1980,4,20,15.80201,2.8039
841,1980,4,21,15.22043,1.5331
842,1980,4,22,18.32219,0.2623
843,1980,4,23,14.63885,1.5331
844,1980,4,24,13.86341,0.58
845,1980,4,25,17.64368,1.7449
846,1980,4,26,23.16869,1.3213
847,1980,4,27,13.66955,8.3107
848,1980,4,28,17.15903,5.875
849,1980,4,29,21.42395,4.2865
850,1980,4,30,21.42395,5.6632
851,1980,5,1,22.26402,5.6876
852,1980,5,2,25.6851,5.378
853,1980,5,3,23.87953,11.7764
854,1980,5,4,21.69384,11.6732
855,1980,5,5,25.11492,5.1716
856,1980,5,6,18.84294,3.9332
857,1980,5,7,21.8839,5.5844
858,1980,5,8,15.61192,8.7836
859,1980,5,9,18.84294,6.6164
860,1980,5,10,23.02426,5.5844
861,1980,5,11,28.63103,8.474
862,1980,5,12,19.41312,13.4276
863,1980,5,13,20.9336,13.7372
864,1980,5,14,25.49504,13.0148
865,1980,5,15,22.64414,9.4028
866,1980,5,16,17.89264,7.3388
867,1980,5,17,20.17336,3.9332
868,1980,5,18,24.16462,5.378
869,1980,5,19,22.64414,11.57
870,1980,5,20,18.0827,12.1892
871,1980,5,21,23.21432,9.7124
