,Year,Mon,tmax,tmin
3284,1980,1,6.9,-2.4
3285,1980,1,7.7,2.6
3286,1980,1,8.3,3.0
3287,1980,1,5.9,-4.0
3288,1980,1,1.5,-11.2
3289,1980,1,4.6,-10.2
3290,1980,1,-3.4,-12.2
3291,1980,1,1.5,-12.8
3292,1980,1,7.7,-6.8
3293,1980,1,2.1,-7.7
3294,1980,1,-0.3,-13.5
3295,1980,1,3.1,-15.8
3296,1980,1,3.5,-9.3
3297,1980,1,3.1,-13.8
3298,1980,1,1.7,-13.8
3299,1980,1,1.7,-13.0
3300,1980,1,-1.1,-16.6
3301,1980,1,-2.3,-19.7
3302,1980,1,1.9,-11.8
3303,1980,1,0.6,-6.6
3304,1980,1,-0.5,-9.7
3305,1980,1,-0.3,-16.4
3306,1980,1,7.2,-15.4
3307,1980,1,5.6,-10.8
3308,1980,1,6.9,-15.0
3309,1980,1,9.8,-13.8
3310,1980,1,13.7,-6.4
3311,1980,1,14.7,1.0
3312,1980,1,5.4,1.3
3313,1980,1,1.5,-10.2
3314,1980,1,-4.6,-11.7
3315,1980,2,-2.3,-15.0
3316,1980,2,0.5,-13.0
3317,1980,2,0.9,-7.8
3318,1980,2,-3.9,-12.6
3319,1980,2,-4.4,-14.9
3320,1980,2,-3.7,-18.2
3321,1980,2,-4.2,-18.9
3322,1980,2,-3.3,-18.0
3323,1980,2,-0.6,-17.7
3324,1980,2,2.5,-15.6
3325,1980,2,5.5,-9.9
3326,1980,2,3.1,-12.9
3327,1980,2,2.1,-13.6
3328,1980,2,1.3,-13.3
3329,1980,2,2.4,-15.6
3330,1980,2,5.1,-14.6
3331,1980,2,6.8,-15.4
3332,1980,2,5.7,-12.5
3333,1980,2,6.7,-5.6
3334,1980,2,10.1,-7.7
3335,1980,2,8.5,-8.6
3336,1980,2,8.3,-10.4
3337,1980,2,10.0,-6.6
3338,1980,2,12.7,-8.1
3339,1980,2,13.1,-7.0
3340,1980,2,13.7,0.8
3341,1980,2,8.5,-2.8
3342,1980,2,10.3,-8.4
3343,1980,2,14.3,-8.1
3344,1980,3,9.5,-2.5
3345,1980,3,11.7,-8.1
3346,1980,3,13.0,-4.9
3347,1980,3,7.7,-2.2
3348,1980,3,12.1,-2.7
3349,1980,3,13.9,-5.8
3350,1980,3,15.1,-0.2
3351,1980,3,15.9,-2.6
3352,1980,3,8.3,1.8
3353,1980,3,11.5,-1.4
3354,1980,3,8.9,-4.0
3355,1980,3,10.9,-5.0
