,Year,Mon,tmax,tmin
2922,1980,1,9.9,1.7
2923,1980,1,10.4,5.1
2924,1980,1,11.1,5.5
2925,1980,1,8.5,-0.5
2926,1980,1,4.8,-6.2
2927,1980,1,4.0,-6.0
2928,1980,1,1.0,-8.7
2929,1980,1,5.7,-10.7
2930,1980,1,6.2,-2.7
2931,1980,1,4.2,-5.7
2932,1980,1,3.8,-10.0
2933,1980,1,3.8,-9.9
2934,1980,1,6.5,-4.3
2935,1980,1,4.8,-9.4
2936,1980,1,4.7,-9.4
2937,1980,1,5.2,-6.2
2938,1980,1,3.1,-10.3
2939,1980,1,2.7,-13.4
2940,1980,1,2.9,-8.9
2941,1980,1,3.3,-8.3
2942,1980,1,2.1,-8.5
2943,1980,1,2.7,-10.8
2944,1980,1,8.2,-12.7
2945,1980,1,9.4,-8.4
2946,1980,1,10.5,-10.3
2947,1980,1,11.2,-8.7
2948,1980,1,13.5,1.6
2949,1980,1,14.1,4.0
2950,1980,1,8.4,4.4
2951,1980,1,4.4,-7.6
2952,1980,1,-1.4,-10.8
2953,1980,2,1.0,-11.3
2954,1980,2,3.4,-9.4
2955,1980,2,3.8,-9.2
2956,1980,2,0.8,-8.0
2957,1980,2,-1.3,-12.0
2958,1980,2,0.3,-13.8
2959,1980,2,0.3,-12.3
2960,1980,2,0.6,-10.7
2961,1980,2,2.2,-14.0
2962,1980,2,5.3,-11.1
2963,1980,2,7.4,-8.3
2964,1980,2,6.7,-7.8
2965,1980,2,6.2,-7.7
2966,1980,2,5.4,-6.7
2967,1980,2,4.5,-10.8
2968,1980,2,7.2,-9.3
2969,1980,2,9.5,-9.2
2970,1980,2,7.6,-8.0
2971,1980,2,8.5,-1.8
2972,1980,2,12.4,-4.6
2973,1980,2,10.6,-3.6
2974,1980,2,11.0,-5.6
2975,1980,2,12.2,-4.9
2976,1980,2,14.4,-5.3
2977,1980,2,14.0,-3.1
2978,1980,2,14.3,2.4
2979,1980,2,10.5,-0.5
2980,1980,2,12.8,-3.5
2981,1980,2,13.5,-5.4
2982,1980,3,12.6,0.7
2983,1980,3,12.9,-3.9
2984,1980,3,14.3,-0.9
2985,1980,3,8.9,-0.3
2986,1980,3,13.1,-0.1
2987,1980,3,14.2,-2.1
2988,1980,3,15.4,3.1
2989,1980,3,15.4,0.2
2990,1980,3,10.3,5.8
2991,1980,3,13.7,0.8
2992,1980,3,11.0,0.4
2993,1980,3,12.8,-2.4
2994,1980,3,14.9,-0.5
2995,1980,3,11.0,-1.3
2996,1980,3,11.6,-1.4
2997,1980,3,14.3,-1.8
2998,1980,3,18.2,-0.1
2999,1980,3,12.2,0.7
3000,1980,3,15.9,0.8
3001,1980,3,18.6,-0.9
3002,1980,3,11.8,3.3
3003,1980,3,6.2,2.4
3004,1980,3,7.5,-0.6
3005,1980,3,10.4,-3.0
3006,1980,3,12.2,-2.1
3007,1980,3,14.2,-0.3
3008,1980,3,16.0,-2.5
3009,1980,3,18.0,-1.5
3010,1980,3,10.2,4.6
3011,1980,3,21.2,0.6
3012,1980,3,14.3,8.1
3013,1980,4,14.9,4.8
3014,1980,4,15.3,-0.2
3015,1980,4,18.0,-0.8
3016,1980,4,22.0,1.0
3017,1980,4,20.4,15.0
3018,1980,4,20.9,8.8
3019,1980,4,16.3,6.0
3020,1980,4,20.1,4.5
3021,1980,4,19.2,8.6
3022,1980,4,16.7,4.9
3023,1980,4,18.9,2.0
3024,1980,4,14.8,10.9
3025,1980,4,13.8,9.3
3026,1980,4,9.3,5.7
3027,1980,4,12.6,4.0
3028,1980,4,10.2,2.9
3029,1980,4,14.6,4.0
3030,1980,4,17.3,2.6
3031,1980,4,20.6,16.8
3032,1980,4,20.0,8.3
3033,1980,4,18.7,3.9
3034,1980,4,18.6,4.2
3035,1980,4,16.0,5.3
3036,1980,4,15.7,2.3
3037,1980,4,19.6,3.2
3038,1980,4,22.0,2.1
3039,1980,4,14.0,8.6
3040,1980,4,18.6,6.1
3041,1980,4,21.2,5.9
3042,1980,4,24.1,10.6
3043,1980,5,22.3,7.0
3044,1980,5,24.3,4.3
3045,1980,5,23.4,9.8
3046,1980,5,27.5,13.5
3047,1980,5,25.2,10.2
3048,1980,5,21.3,6.7
3049,1980,5,21.0,5.7
3050,1980,5,13.1,6.8
3051,1980,5,23.6,6.4
3052,1980,5,28.5,4.6
3053,1980,5,30.4,6.9
3054,1980,5,19.6,13.9
3055,1980,5,27.8,15.2
3056,1980,5,24.2,12.8
3057,1980,5,22.8,15.2
3058,1980,5,19.9,7.0
3059,1980,5,22.5,4.3
3060,1980,5,24.5,7.0
3061,1980,5,23.9,8.2
3062,1980,5,17.3,13.1
3063,1980,5,27.9,12.9
3064,1980,5,30.0,12.5
3065,1980,5,27.2,12.1
3066,1980,5,25.3,10.1
3067,1980,5,23.6,18.1
3068,1980,5,22.5,9.8
3069,1980,5,23.9,6.0
3070,1980,5,26.4,10.9
3071,1980,5,28.9,8.1
3072,1980,5,31.5,15.4
3073,1980,5,26.9,16.0
3074,1980,6,23.0,17.7
3075,1980,6,25.7,17.4
3076,1980,6,26.1,11.8
3077,1980,6,26.9,12.5
3078,1980,6,31.6,11.0
3079,1980,6,31.9,15.2
3080,1980,6,29.7,12.6
3081,1980,6,23.5,18.9
3082,1980,6,28.0,17.6
3083,1980,6,27.8,18.5
3084,1980,6,31.1,17.5
3085,1980,6,29.9,19.3
3086,1980,6,31.9,17.7
3087,1980,6,29.3,18.7
3088,1980,6,32.2,18.4
3089,1980,6,29.1,19.8
3090,1980,6,26.9,23.0
3091,1980,6,31.8,20.6
3092,1980,6,25.3,18.0
3093,1980,6,25.6,17.6
3094,1980,6,29.3,17.7
3095,1980,6,30.7,19.0
3096,1980,6,29.7,17.7
3097,1980,6,31.4,21.9
3098,1980,6,25.5,20.9
3099,1980,6,27.0,20.3
3100,1980,6,31.3,18.2
3101,1980,6,27.0,19.8
3102,1980,6,29.6,19.1
3103,1980,6,24.4,18.3
3104,1980,7,23.1,17.9
3105,1980,7,24.1,20.0
3106,1980,7,26.8,17.2
3107,1980,7,24.7,19.4
3108,1980,7,27.0,20.4
3109,1980,7,25.3,20.2
3110,1980,7,30.8,20.1
3111,1980,7,30.8,20.1
3112,1980,7,28.8,20.3
3113,1980,7,27.2,18.7
3114,1980,7,22.0,19.0
3115,1980,7,28.4,17.0
3116,1980,7,28.5,20.3
3117,1980,7,27.8,20.9
3118,1980,7,27.1,20.5
3119,1980,7,27.4,19.8
3120,1980,7,24.7,19.8
3121,1980,7,24.8,19.4
3122,1980,7,28.0,21.5
3123,1980,7,31.1,24.0
3124,1980,7,31.7,23.3
3125,1980,7,30.2,22.1
3126,1980,7,29.8,22.8
3127,1980,7,30.8,21.1
3128,1980,7,26.9,21.0
3129,1980,7,31.1,21.3
3130,1980,7,29.2,23.0
3131,1980,7,27.4,21.2
3132,1980,7,23.9,20.8
3133,1980,7,23.5,20.5
3134,1980,7,26.7,18.0
3135,1980,8,26.5,15.7
3136,1980,8,27.4,16.6
3137,1980,8,26.1,21.1
3138,1980,8,23.4,21.3
3139,1980,8,23.1,20.7
3140,1980,8,25.8,20.1
3141,1980,8,22.2,18.8
3142,1980,8,21.9,18.3
3143,1980,8,23.5,18.3
3144,1980,8,28.3,19.4
3145,1980,8,28.4,20.9
3146,1980,8,27.4,20.4
3147,1980,8,26.1,21.3
3148,1980,8,28.6,22.2
3149,1980,8,22.2,20.3
3150,1980,8,25.1,20.7
3151,1980,8,25.4,19.5
3152,1980,8,25.3,19.5
3153,1980,8,29.3,20.2
3154,1980,8,28.0,21.6
3155,1980,8,27.6,21.1
3156,1980,8,26.2,20.5
3157,1980,8,30.4,19.6
3158,1980,8,29.4,19.1
3159,1980,8,22.3,20.6
3160,1980,8,29.2,21.1
3161,1980,8,28.3,21.5
3162,1980,8,24.3,18.4
3163,1980,8,22.0,18.8
3164,1980,8,21.7,20.2
3165,1980,8,26.5,20.5
3166,1980,9,28.8,19.7
3167,1980,9,29.3,18.9
3168,1980,9,30.0,19.7
3169,1980,9,28.9,18.0
3170,1980,9,28.6,18.4
3171,1980,9,23.6,16.5
3172,1980,9,26.8,14.9
3173,1980,9,27.8,15.3
3174,1980,9,25.7,17.8
3175,1980,9,20.2,17.1
3176,1980,9,18.8,15.7
3177,1980,9,26.9,12.3
3178,1980,9,26.1,12.0
3179,1980,9,29.1,11.4
3180,1980,9,28.8,12.6
3181,1980,9,28.5,13.9
3182,1980,9,25.4,10.5
3183,1980,9,25.7,11.0
3184,1980,9,24.9,12.4
3185,1980,9,27.1,13.9
3186,1980,9,23.7,15.1
3187,1980,9,23.1,12.9
3188,1980,9,21.9,8.4
3189,1980,9,22.2,11.1
3190,1980,9,23.1,10.2
3191,1980,9,24.9,6.9
3192,1980,9,24.7,10.2
3193,1980,9,26.2,7.5
3194,1980,9,25.3,9.3
3195,1980,9,23.2,10.1
3196,1980,10,24.8,7.3
3197,1980,10,25.1,7.8
3198,1980,10,25.3,7.1
3199,1980,10,25.5,8.0
3200,1980,10,20.2,12.2
3201,1980,10,21.0,17.1
3202,1980,10,26.4,14.5
3203,1980,10,27.0,12.0
3204,1980,10,23.3,10.3
3205,1980,10,19.7,13.6
3206,1980,10,19.0,15.0
3207,1980,10,20.4,17.1
3208,1980,10,19.4,16.7
3209,1980,10,21.6,10.4
3210,1980,10,22.2,6.9
3211,1980,10,19.8,8.8
3212,1980,10,24.1,10.9
3213,1980,10,17.8,11.6
3214,1980,10,21.7,9.6
3215,1980,10,23.1,7.7
3216,1980,10,19.2,3.0
3217,1980,10,18.5,-0.3
3218,1980,10,20.5,0.4
3219,1980,10,13.7,6.8
3220,1980,10,19.1,4.3
3221,1980,10,11.4,1.8
3222,1980,10,15.2,-0.4
3223,1980,10,16.1,-1.9
3224,1980,10,16.6,-0.1
3225,1980,10,17.2,-1.4
3226,1980,10,14.0,1.4
3227,1980,11,17.1,-0.7
3228,1980,11,17.2,2.6
3229,1980,11,17.1,-0.4
3230,1980,11,16.2,0.5
3231,1980,11,20.9,2.9
3232,1980,11,19.7,5.7
3233,1980,11,22.0,3.5
3234,1980,11,13.2,-0.3
3235,1980,11,13.5,-1.6
3236,1980,11,16.5,-1.7
3237,1980,11,19.2,0.0
3238,1980,11,21.0,2.6
3239,1980,11,9.3,-1.3
3240,1980,11,13.0,-4.0
3241,1980,11,16.5,-2.1
3242,1980,11,17.9,0.8
3243,1980,11,20.1,0.8
3244,1980,11,21.6,0.9
3245,1980,11,21.2,0.9
3246,1980,11,15.4,2.6
3247,1980,11,15.6,11.2
3248,1980,11,15.8,6.2
3249,1980,11,17.9,3.9
3250,1980,11,15.8,3.4
3251,1980,11,15.2,3.3
3252,1980,11,15.2,0.4
3253,1980,11,13.0,4.0
3254,1980,11,14.4,5.4
3255,1980,11,15.8,0.9
3256,1980,11,15.9,0.7
3257,1980,12,16.3,-0.2
3258,1980,12,13.1,0.2
3259,1980,12,8.4,-1.4
3260,1980,12,2.2,-5.9
3261,1980,12,6.9,-5.6
3262,1980,12,11.0,-3.7
3263,1980,12,10.7,-3.6
3264,1980,12,8.1,-4.6
3265,1980,12,5.2,-4.1
3266,1980,12,9.6,-5.2
3267,1980,12,13.5,-3.4
3268,1980,12,7.2,-6.4
3269,1980,12,0.4,-8.2
3270,1980,12,4.8,-9.0
3271,1980,12,4.6,-6.2
3272,1980,12,5.8,-6.4
3273,1980,12,8.4,-6.9
3274,1980,12,8.5,-4.9
3275,1980,12,6.1,-3.1
3276,1980,12,2.3,-6.3
3277,1980,12,6.9,-9.5
3278,1980,12,6.3,-9.8
3279,1980,12,5.9,-3.8
3280,1980,12,7.4,-2.4
3281,1980,12,6.5,-4.2
3282,1980,12,1.7,-7.0
3283,1980,12,-0.2,-10.1
3284,1980,12,-0.8,-8.0
3285,1980,12,-0.3,-11.3
3286,1980,12,2.7,-12.5
3287,1980,12,4.9,-11.1
3288,1981,1,4.2,-9.0
3289,1981,1,1.3,-4.6
3290,1981,1,0.9,-9.3
3291,1981,1,0.8,-12.4
3292,1981,1,1.2,-11.1
3293,1981,1,1.4,-14.1
3294,1981,1,5.8,-11.5
3295,1981,1,8.7,-10.9
3296,1981,1,7.3,-7.4
3297,1981,1,3.7,-6.1
3298,1981,1,2.8,-7.5
3299,1981,1,4.9,-7.7
3300,1981,1,2.6,-9.1
3301,1981,1,3.7,-13.7
3302,1981,1,3.4,-6.8
3303,1981,1,1.7,-9.0
3304,1981,1,4.8,-12.6
3305,1981,1,6.1,-7.8
3306,1981,1,5.3,-6.9
3307,1981,1,4.0,-10.6
3308,1981,1,3.0,-6.5
3309,1981,1,3.6,-11.6
3310,1981,1,6.8,-13.5
3311,1981,1,2.6,-2.1
3312,1981,1,3.7,-4.6
3313,1981,1,1.5,-7.7
3314,1981,1,3.8,-10.6
3315,1981,1,5.3,-9.3
3316,1981,1,5.2,-7.7
3317,1981,1,7.9,-8.4
3318,1981,1,7.4,-6.7
3319,1981,2,7.0,-4.2
3320,1981,2,8.0,-6.5
3321,1981,2,3.6,-5.9
3322,1981,2,5.2,-9.1
3323,1981,2,7.6,-9.5
3324,1981,2,8.0,-7.3
3325,1981,2,7.6,-8.0
3326,1981,2,6.1,-8.0
3327,1981,2,9.9,-4.7
3328,1981,2,8.3,-6.8
3329,1981,2,9.4,-6.2
3330,1981,2,3.1,-6.0
3331,1981,2,6.0,2.0
3332,1981,2,11.8,-0.6
3333,1981,2,13.0,-2.2
3334,1981,2,7.4,0.8
3335,1981,2,3.8,-0.9
3336,1981,2,9.2,-1.6
3337,1981,2,7.3,-1.4
3338,1981,2,6.8,-1.6
3339,1981,2,6.6,-3.7
3340,1981,2,10.4,-2.6
3341,1981,2,9.1,0.1
3342,1981,2,5.9,-1.7
3343,1981,2,0.7,-7.2
3344,1981,2,-4.9,-11.0
3345,1981,2,1.9,-12.6
3346,1981,2,6.0,-8.0
3347,1981,3,7.0,-2.8
3348,1981,3,11.3,-4.4
3349,1981,3,9.3,-1.7
3350,1981,3,13.0,-2.1
3351,1981,3,11.6,-4.0
3352,1981,3,8.2,-3.7
