,Year,Mon,Day,tmax,tmin
2922,1980,1,1,7.6,4.6
2923,1980,1,2,9.0,5.3
2924,1980,1,3,11.3,6.3
2925,1980,1,4,8.6,0.2
2926,1980,1,5,4.8,-4.0
2927,1980,1,6,7.4,-1.3
2928,1980,1,7,2.1,-4.8
2929,1980,1,8,6.7,-7.4
2930,1980,1,9,5.6,0.5
2931,1980,1,10,5.1,-3.3
2932,1980,1,11,3.8,-5.5
2933,1980,1,12,3.3,-5.7
2934,1980,1,13,7.2,-1.4
2935,1980,1,14,5.4,-2.5
2936,1980,1,15,4.6,-2.2
2937,1980,1,16,5.4,-1.4
2938,1980,1,17,5.0,-7.5
2939,1980,1,18,1.7,-11.3
2940,1980,1,19,5.4,-5.9
2941,1980,1,20,5.2,-0.4
2942,1980,1,21,1.8,-2.2
2943,1980,1,22,3.9,-4.7
2944,1980,1,23,7.5,-7.8
2945,1980,1,24,9.2,-2.2
2946,1980,1,25,9.2,-4.7
2947,1980,1,26,10.6,-3.6
2948,1980,1,27,10.2,4.5
2949,1980,1,28,10.3,7.2
2950,1980,1,29,8.0,4.5
2951,1980,1,30,5.5,-6.3
2952,1980,1,31,-0.5,-6.9
2953,1980,2,1,0.7,-6.0
2954,1980,2,2,4.4,-2.7
2955,1980,2,3,4.4,-2.7
2956,1980,2,4,1.7,-3.1
2957,1980,2,5,-0.6,-5.0
2958,1980,2,6,1.4,-4.8
2959,1980,2,7,1.2,-8.3
2960,1980,2,8,0.8,-9.5
2961,1980,2,9,2.0,-8.3
2962,1980,2,10,5.7,-7.9
2963,1980,2,11,7.6,-1.0
2964,1980,2,12,6.6,-2.5
2965,1980,2,13,7.1,-6.8
2966,1980,2,14,5.7,-3.2
2967,1980,2,15,5.6,-3.7
2968,1980,2,16,7.1,-3.6
2969,1980,2,17,9.0,-7.9
2970,1980,2,18,4.8,-4.3
2971,1980,2,19,9.6,0.2
2972,1980,2,20,10.9,-2.2
2973,1980,2,21,9.7,-2.2
2974,1980,2,22,10.8,-3.9
2975,1980,2,23,14.1,-3.0
2976,1980,2,24,14.6,-2.2
2977,1980,2,25,12.8,-0.7
2978,1980,2,26,13.4,4.6
2979,1980,2,27,9.1,0.8
2980,1980,2,28,12.8,1.3
2981,1980,2,29,12.0,1.9
2982,1980,3,1,13.4,2.7
2983,1980,3,2,11.5,-0.2
2984,1980,3,3,12.0,1.3
2985,1980,3,4,9.4,2.5
2986,1980,3,5,10.8,3.8
2987,1980,3,6,13.1,-0.1
2988,1980,3,7,15.6,5.7
2989,1980,3,8,13.5,3.4
2990,1980,3,9,10.0,5.8
2991,1980,3,10,13.4,3.2
