,강릉,강화,거제,거창,고흥,광주,구미,군산,금산,남원,남해,대관령,대구,대전,목포,문경,밀양,보령,보은,부산,부안,부여,산청,서귀포,서산,서울,성산,속초,수원,양평,여수,영덕,영주,영천,완도,울산,울진,원주,의성,이천,인제,인천,임실,장흥,전주,정읍,제주,제천,진주,천안,청주,추풍령,춘천,충주,통영,포항,합천,해남,홍천
2003,97.46,97.28,97.48,96.99,97.26,97.33,97.12,97.56,97.06,97.04,97.58,65.58,97.24,97.19,93.02,97.15,97.04,97.34,96.96,76.27,97.34,97.14,97.08,30.81,97.26,97.4,66.08,97.6,97.28,97.0,75.21,97.28,97.1,97.06,86.56,97.38,97.49,97.07,96.82,97.06,97.08,97.52,97.07,97.22,97.28,97.22,49.06,97.04,97.16,97.09,97.15,97.24,97.06,97.04,86.34,90.66,97.02,97.34,96.84
2004,97.56,97.36,97.52,97.0,97.3,97.4,97.17,97.61,97.07,97.06,97.44,29.38,97.34,97.32,97.58,97.2,97.09,97.43,97.04,90.7,97.38,97.18,97.15,56.29,97.36,97.54,87.36,97.46,97.4,97.1,91.42,97.37,97.12,97.12,97.7,97.46,97.56,97.18,96.84,97.17,97.09,97.65,97.05,97.24,97.34,97.27,68.73,97.02,97.2,97.19,97.28,97.26,97.16,97.14,97.36,97.58,97.08,97.36,96.94
2005,97.51,97.29,97.46,96.94,97.24,97.34,97.08,97.56,97.02,97.0,97.38,48.74,97.24,97.24,97.53,97.16,97.0,97.35,96.95,83.5,97.33,97.12,97.08,42.78,97.28,97.47,80.9,97.62,97.32,97.02,88.26,97.31,97.1,97.02,95.06,97.36,97.52,97.1,96.82,97.08,97.1,97.58,97.0,97.18,97.28,97.22,64.44,97.02,97.12,97.11,97.2,97.21,97.1,97.06,91.58,95.41,97.0,97.31,96.86
2006,97.56,97.32,97.48,96.96,97.25,97.36,97.12,97.57,97.04,97.02,97.38,37.36,97.26,97.27,97.54,97.18,97.03,97.4,97.01,79.72,97.34,97.14,97.08,35.46,97.32,97.5,72.86,97.64,97.36,97.06,87.76,97.34,97.11,97.06,96.24,97.38,97.54,97.14,96.82,97.12,97.08,97.59,97.04,97.2,97.29,97.24,58.88,97.02,97.15,97.16,97.22,97.25,97.12,97.1,91.65,91.66,97.02,97.33,96.9
2007,97.58,97.46,97.48,96.98,97.28,97.37,97.1,97.58,97.06,97.04,97.42,34.88,97.24,97.42,97.56,97.22,97.02,97.52,97.14,80.73,97.36,97.15,97.11,45.37,97.46,97.63,84.01,97.68,97.48,97.2,88.1,97.38,97.14,97.04,96.0,97.38,97.59,97.27,96.85,97.26,97.1,97.72,97.04,97.23,97.3,97.24,61.35,97.04,97.14,97.29,97.38,97.23,97.26,97.24,91.82,95.06,97.0,97.35,97.05
2008,97.58,97.36,97.47,96.98,97.27,97.35,97.1,97.58,97.07,97.04,97.4,42.6,97.41,97.32,97.72,97.22,97.02,97.44,97.06,75.18,97.35,97.15,97.1,31.3,97.36,97.54,66.14,97.68,97.4,97.1,80.24,97.38,97.16,97.04,92.0,97.36,97.59,97.18,96.89,97.16,97.14,97.64,97.06,97.23,97.29,97.23,53.33,97.08,97.14,97.2,97.27,97.22,97.16,97.15,85.92,88.43,97.0,97.35,96.94
2009,84.89,96.12,97.46,96.88,97.23,97.38,97.08,97.56,96.92,96.94,97.43,0.0,97.36,97.31,97.58,96.46,97.02,97.38,96.93,97.66,97.3,97.06,97.1,76.98,97.32,97.54,97.62,64.84,97.36,97.02,97.76,88.22,96.6,97.01,97.69,97.45,76.32,97.1,96.65,97.1,85.12,96.76,96.86,97.15,97.28,97.22,89.97,92.68,97.11,97.14,97.26,97.16,97.1,97.08,97.62,97.6,97.02,97.28,96.84
2010,97.56,97.37,97.49,96.96,97.27,97.38,97.12,97.59,97.02,97.01,97.44,21.04,97.32,97.33,97.57,97.16,97.05,97.44,97.04,94.13,97.34,97.13,97.13,47.6,97.36,97.56,83.35,94.52,97.4,97.1,96.54,97.34,97.08,97.07,97.69,97.43,97.54,97.18,96.78,97.17,97.04,97.66,97.0,97.22,97.3,97.24,74.04,96.95,97.16,97.2,97.29,97.22,97.17,97.14,97.62,97.56,97.04,97.33,96.94
2011,97.54,97.37,95.46,96.94,97.22,97.34,97.03,97.57,97.03,97.0,97.38,42.76,91.84,97.34,97.52,97.2,96.94,97.45,97.04,66.42,97.34,97.11,97.06,23.08,97.38,97.57,53.66,97.65,97.42,97.11,88.19,97.35,97.13,96.97,96.9,91.5,97.56,97.2,96.84,97.18,97.1,97.67,97.01,97.18,97.28,97.22,59.82,97.04,97.06,97.22,97.3,97.2,97.18,97.16,76.94,77.34,96.92,97.32,96.96
2012,97.56,97.4,97.42,96.94,97.22,97.32,97.04,97.55,97.02,96.98,97.35,43.92,96.18,97.35,97.51,97.2,96.96,97.46,97.07,73.25,97.32,97.1,97.04,33.27,97.39,97.58,69.45,97.66,97.42,97.14,84.9,97.36,97.14,96.98,94.34,97.3,97.56,97.21,96.86,97.2,97.12,97.67,97.0,97.17,97.26,97.2,57.76,97.06,97.08,97.23,97.3,97.18,97.2,97.17,84.28,86.12,96.94,97.3,96.98
2013,97.6,97.42,97.49,97.0,97.28,97.38,97.13,97.6,97.07,97.04,97.42,38.55,97.27,97.38,97.56,97.24,97.04,97.48,97.12,79.9,97.37,97.16,97.12,36.64,97.41,97.58,74.26,97.69,97.45,97.18,83.2,97.4,97.18,97.07,92.86,97.4,97.6,97.25,96.9,97.24,97.16,97.68,97.06,97.24,97.31,97.24,58.55,97.1,97.17,97.25,97.33,97.26,97.24,97.22,91.16,94.73,97.04,97.36,97.02
2014,97.55,97.38,97.48,96.98,97.27,97.38,97.13,97.58,97.04,97.02,97.42,16.72,97.32,97.36,97.56,97.17,97.06,97.44,97.06,94.45,97.35,97.14,97.12,47.48,97.38,97.57,82.64,92.52,97.42,97.14,89.08,97.35,97.08,97.07,95.8,97.44,96.32,97.2,96.78,97.2,97.04,97.67,97.02,97.22,97.3,97.24,68.19,96.95,97.16,97.22,97.31,97.22,97.2,97.18,97.62,97.59,97.05,97.33,96.98
2015,97.72,97.43,94.92,96.96,97.22,97.38,97.06,97.56,97.05,97.0,97.36,56.69,91.3,97.34,91.56,97.19,96.97,97.48,97.11,66.02,97.34,97.12,97.04,33.16,97.4,97.57,69.28,97.64,97.44,97.15,74.44,97.32,97.14,96.99,84.24,92.02,97.53,97.24,96.84,97.21,97.12,97.67,97.05,97.18,97.26,97.22,44.14,97.06,97.08,97.24,97.31,97.22,97.22,97.2,77.46,76.42,96.94,97.32,97.01
2016,97.54,97.42,97.47,96.98,97.26,97.36,97.1,97.59,97.06,97.03,97.4,46.16,96.28,97.36,97.55,97.18,97.0,97.48,97.12,76.38,97.36,97.15,97.08,34.2,97.41,97.57,71.46,97.65,97.44,97.16,85.32,97.34,97.12,97.02,96.2,97.35,97.55,97.24,96.82,97.22,97.1,97.68,97.06,97.22,97.3,97.25,56.66,97.04,97.13,97.25,97.32,97.23,97.22,97.2,88.11,89.12,96.99,97.34,97.02
2017,97.56,97.4,97.5,96.97,97.28,97.39,97.13,97.6,97.04,97.02,97.43,24.84,97.28,97.39,97.58,97.18,97.04,97.48,97.08,87.58,97.36,97.15,97.12,44.96,97.41,97.61,83.88,97.66,97.45,97.16,97.85,97.36,97.1,97.07,97.69,97.42,97.56,97.23,96.8,97.22,97.06,97.7,97.02,97.22,97.32,97.26,74.41,96.98,97.16,97.26,97.35,97.25,97.23,97.2,97.02,97.53,97.04,97.34,97.0
2018,97.51,97.36,96.91,96.94,97.23,97.32,97.04,97.55,97.02,97.0,97.36,53.01,92.68,97.32,97.34,97.17,96.95,97.44,97.04,72.83,97.32,97.1,97.05,20.13,97.36,97.54,54.86,97.64,97.39,97.08,83.98,97.32,97.11,96.98,94.94,94.84,97.53,97.16,96.81,97.16,97.08,97.64,97.0,97.19,97.25,97.2,55.84,97.02,97.07,97.2,97.27,97.19,97.15,97.13,83.37,85.0,96.93,97.32,96.93
2019,97.54,97.41,97.46,96.97,97.26,97.36,97.09,97.58,97.04,97.01,97.41,45.04,97.24,97.36,97.55,97.18,97.0,97.47,97.1,81.03,97.34,97.14,97.1,38.11,97.4,97.58,76.42,97.64,97.44,97.16,90.9,97.34,97.12,97.04,97.84,97.37,97.55,97.23,96.83,97.22,97.1,97.68,97.02,97.21,97.29,97.23,65.8,97.04,97.12,97.24,97.32,97.22,97.22,97.19,92.15,96.22,97.0,97.33,97.0
2020,97.53,97.38,97.46,96.98,97.26,97.34,97.09,97.58,97.06,97.02,97.38,54.06,97.48,97.32,97.02,97.19,97.0,97.44,97.05,71.82,97.35,97.14,97.09,27.69,97.36,97.54,64.5,97.65,97.4,97.1,79.95,97.34,97.13,97.03,91.14,97.3,97.56,97.18,96.84,97.18,97.12,97.64,97.04,97.22,97.28,97.22,52.94,97.05,97.12,97.2,97.28,97.22,97.17,97.15,83.38,85.8,96.98,97.34,96.95
2021,70.78,97.43,70.58,96.97,95.41,76.72,97.05,88.33,97.06,97.0,75.32,87.66,68.08,97.32,70.04,97.16,96.96,97.48,97.13,44.68,97.32,97.12,97.02,15.56,97.4,97.54,33.72,94.54,97.42,97.16,53.38,97.26,97.12,96.99,63.66,67.97,94.78,97.23,96.85,97.21,97.15,97.64,97.08,97.19,87.24,97.18,24.74,97.1,96.23,97.24,97.28,97.2,97.22,97.18,56.44,52.53,96.94,93.91,97.02
2022,76.96,97.42,77.25,96.9,96.44,83.06,96.96,91.66,97.02,96.96,81.68,83.12,75.54,97.34,75.64,97.14,96.86,97.48,97.12,51.92,97.27,97.06,96.96,16.86,97.4,97.56,43.02,96.27,97.43,97.14,60.6,97.24,97.1,96.88,68.37,74.61,97.46,97.22,96.8,97.2,97.1,97.65,97.03,97.13,90.22,95.42,28.76,97.05,96.76,97.24,97.29,97.14,97.21,97.18,61.66,59.34,96.82,95.6,97.0
2023,94.42,97.41,89.96,96.89,97.18,96.84,97.0,97.5,96.98,96.94,97.3,67.98,87.88,97.35,94.85,97.15,96.9,97.48,97.1,60.9,97.28,97.06,96.99,18.92,97.4,97.57,48.66,97.6,97.44,97.15,77.1,97.28,97.1,96.92,88.28,87.82,97.5,97.22,96.81,97.21,97.1,97.67,96.99,97.14,97.2,97.15,48.32,97.04,97.03,97.24,97.3,97.15,97.21,97.18,73.02,72.16,96.86,97.27,96.99
2024,55.88,97.4,53.8,96.83,80.96,62.04,90.46,72.49,96.96,93.18,60.16,97.32,50.72,95.54,56.38,97.06,84.05,97.46,97.1,31.45,88.54,91.94,93.17,6.88,97.36,88.68,19.07,79.88,97.38,97.1,42.4,90.26,97.04,90.37,48.48,49.77,81.12,97.2,96.75,97.16,97.06,93.37,96.98,88.8,71.2,80.98,11.72,97.02,82.35,97.2,96.51,94.94,97.16,97.15,41.52,33.8,86.85,78.56,96.97
2025,84.73,97.43,90.35,96.95,97.21,88.79,97.03,93.64,97.04,97.0,89.34,76.8,86.09,97.32,82.76,97.16,96.93,97.49,97.13,63.38,97.32,97.1,97.01,24.48,97.4,92.9,59.22,97.9,97.42,97.14,66.98,97.27,97.11,96.96,76.07,87.34,97.5,97.23,96.82,97.2,97.1,97.03,97.06,97.18,92.6,97.2,35.78,97.06,97.06,97.24,97.28,97.19,97.2,97.18,74.28,72.46,96.91,97.32,97.0
2026,83.2,97.38,76.82,96.9,97.16,85.1,96.98,92.4,97.02,96.96,83.17,78.24,74.9,97.29,77.38,97.16,97.24,97.44,97.06,51.24,97.28,97.06,96.95,13.25,97.36,97.52,36.94,97.58,97.39,97.1,59.92,97.28,97.12,96.9,69.32,73.4,97.51,97.18,96.82,97.15,97.11,97.62,97.02,97.12,91.66,96.86,31.24,97.06,94.26,97.18,97.24,97.16,97.16,97.14,61.08,60.17,96.84,96.7,96.95
2027,73.52,97.42,74.1,96.9,97.16,90.26,96.96,94.4,97.01,96.96,87.13,89.98,71.75,97.34,81.19,97.12,96.03,97.48,97.1,48.18,97.28,97.06,96.96,11.52,97.4,97.56,32.21,92.34,97.42,97.13,64.08,97.33,97.08,96.88,72.66,70.92,93.52,97.22,96.78,97.2,97.07,97.66,97.02,97.12,94.26,97.15,33.96,97.04,93.96,97.23,97.29,97.15,97.2,97.18,58.44,54.97,96.8,97.28,97.0
2028,77.98,97.43,76.02,96.93,94.28,84.88,97.0,90.32,97.03,96.98,81.03,85.58,73.85,97.31,76.7,97.14,95.92,97.47,97.12,50.72,97.29,97.08,96.98,16.68,97.39,92.28,46.97,95.93,97.4,97.13,60.19,97.24,97.1,96.92,69.18,72.6,97.9,97.21,96.82,97.18,97.1,96.0,97.05,97.15,88.78,94.35,28.67,97.06,92.5,97.22,97.26,97.16,97.19,97.17,61.64,58.82,96.86,93.95,96.99
2029,65.03,97.44,65.28,96.85,81.63,62.22,96.85,73.82,96.96,94.92,60.76,95.12,62.68,95.19,57.24,97.13,91.6,97.48,97.14,40.04,90.32,93.26,94.61,11.12,97.39,88.66,31.31,89.08,97.08,97.14,42.24,97.52,97.1,96.86,49.46,62.02,91.14,97.23,96.82,97.19,97.12,92.82,97.0,89.92,71.82,82.38,13.58,97.08,88.86,97.23,95.84,97.13,97.21,97.18,51.07,46.16,93.36,79.07,97.02
2030,70.91,97.43,72.04,96.87,89.33,73.74,96.94,85.1,96.99,96.92,72.76,90.83,70.24,97.72,67.52,97.12,92.94,97.48,97.13,48.76,92.98,96.23,97.3,12.7,97.4,91.83,39.17,90.25,97.42,97.14,53.63,95.52,97.08,96.86,61.92,69.41,92.18,97.22,96.78,97.2,97.07,95.72,97.01,92.92,83.22,88.49,22.1,97.04,89.96,97.24,97.27,97.13,97.2,97.18,58.55,55.66,94.82,88.14,97.0
2031,41.11,97.3,48.76,96.76,66.43,49.61,90.82,60.78,96.72,90.8,47.19,97.36,45.08,91.05,45.7,96.16,81.0,94.01,96.98,25.46,78.1,89.57,87.92,6.28,97.2,76.41,16.64,65.59,92.74,96.96,29.4,76.48,97.0,90.5,36.1,44.12,66.44,97.06,96.7,97.02,97.02,83.79,96.93,77.28,57.88,67.63,9.59,97.0,76.54,97.05,92.06,95.45,97.04,97.0,35.74,28.29,86.2,64.96,96.83
2032,52.93,97.42,63.26,96.94,86.71,67.52,97.0,78.98,97.05,96.98,65.04,97.4,61.0,92.08,62.08,97.11,95.94,95.3,97.12,37.36,96.9,97.09,96.98,17.92,97.36,79.91,36.24,77.02,94.44,97.1,44.76,87.72,97.1,96.93,54.92,60.28,79.5,97.2,96.81,97.17,97.12,86.8,97.07,97.62,77.24,89.56,20.18,97.1,92.04,97.2,92.9,97.17,97.18,97.15,49.24,46.16,97.35,84.23,96.99
2033,78.45,97.44,73.41,96.88,92.27,73.0,96.96,82.6,97.0,96.93,70.77,81.99,70.34,97.32,66.06,97.16,96.85,97.48,97.13,45.99,97.24,97.03,96.89,9.77,97.39,95.98,23.36,97.62,97.43,97.14,48.86,97.28,97.12,96.88,57.41,69.39,97.5,97.24,96.84,97.21,97.14,97.66,97.0,97.06,83.44,94.01,20.88,97.08,96.07,97.24,97.28,97.14,97.22,97.19,56.8,53.46,96.81,90.24,97.02
2034,48.16,97.5,44.38,96.9,72.73,54.84,88.11,67.4,97.02,92.12,53.76,97.42,41.48,91.0,51.46,97.12,75.54,94.0,97.2,23.18,84.02,91.07,92.64,2.54,97.44,81.24,12.51,73.35,92.96,97.2,35.74,81.84,97.1,88.15,43.42,41.39,73.94,97.28,96.82,97.25,97.14,88.68,97.04,82.83,63.75,74.86,12.48,97.1,71.04,97.28,91.82,93.35,97.26,97.24,32.78,25.8,81.28,70.55,97.08
2035,38.14,97.33,58.89,96.8,69.79,51.76,93.37,64.06,96.52,90.26,50.44,97.39,55.38,88.35,48.21,95.32,88.53,91.49,97.03,34.94,80.34,88.93,90.42,9.52,96.76,75.84,28.56,63.52,90.28,97.02,33.2,74.02,97.02,94.23,39.94,56.04,64.66,97.09,96.73,97.07,97.06,82.96,96.98,79.88,60.02,71.11,9.89,97.04,85.86,97.1,89.15,97.09,97.08,97.04,46.1,38.72,90.52,67.2,96.88
2036,46.96,97.32,57.86,96.75,61.08,45.54,94.06,58.38,93.36,86.9,43.11,97.36,54.66,82.64,42.98,97.38,88.68,86.0,97.02,33.16,73.52,86.63,83.44,9.54,93.16,68.34,25.13,70.11,86.32,97.0,27.2,80.41,97.04,94.56,33.56,54.86,71.39,94.71,96.74,97.36,97.06,77.31,96.92,71.77,52.81,64.32,6.88,97.04,86.96,95.42,85.26,97.07,97.07,97.31,43.86,38.72,91.14,60.07,96.87
