,Year,Mon,Day,tmax,tmin
3105,1980,1,1,0.3,-4.6
3106,1980,1,2,2.8,-0.7
3107,1980,1,3,3.2,-0.8
3108,1980,1,4,-0.5,-8.4
3109,1980,1,5,-4.1,-13.2
3110,1980,1,6,-3.2,-13.1
3111,1980,1,7,-11.7,-17.8
3112,1980,1,8,-3.9,-13.0
3113,1980,1,9,-1.4,-9.1
3114,1980,1,10,-3.8,-15.6
3115,1980,1,11,-7.2,-18.2
3116,1980,1,12,-3.0,-14.4
3117,1980,1,13,-2.4,-10.9
3118,1980,1,14,-7.2,-13.2
3119,1980,1,15,-6.2,-13.8
3120,1980,1,16,-7.9,-14.6
3121,1980,1,17,-11.4,-21.6
3122,1980,1,18,-3.0,-25.6
3123,1980,1,19,-4.4,-11.2
3124,1980,1,20,-7.0,-12.2
3125,1980,1,21,-8.5,-15.6
3126,1980,1,22,-6.4,-18.1
3127,1980,1,23,-2.2,-12.8
3128,1980,1,24,-0.3,-14.7
3129,1980,1,25,2.6,-16.2
3130,1980,1,26,6.0,-15.6
3131,1980,1,27,5.5,-1.1
3132,1980,1,28,1.7,-2.9
3133,1980,1,29,-1.8,-3.6
3134,1980,1,30,-3.5,-19.9
3135,1980,1,31,-14.5,-21.5
3136,1980,2,1,-11.8,-20.0
3137,1980,2,2,-9.8,-15.4
3138,1980,2,3,-9.1,-13.5
3139,1980,2,4,-10.3,-17.3
3140,1980,2,5,-13.1,-18.8
3141,1980,2,6,-11.6,-18.7
3142,1980,2,7,-10.3,-21.1
3143,1980,2,8,-11.8,-19.6
3144,1980,2,9,-8.0,-19.4
3145,1980,2,10,-5.6,-14.8
3146,1980,2,11,-3.1,-9.7
3147,1980,2,12,-4.4,-12.9
3148,1980,2,13,-5.8,-14.1
3149,1980,2,14,-6.5,-14.8
3150,1980,2,15,-5.6,-14.0
3151,1980,2,16,-2.2,-19.6
3152,1980,2,17,-0.3,-13.2
3153,1980,2,18,-0.4,-15.5
3154,1980,2,19,0.0,-11.0
3155,1980,2,20,1.6,-9.4
3156,1980,2,21,-1.0,-15.1
3157,1980,2,22,2.0,-14.6
3158,1980,2,23,3.0,-5.9
3159,1980,2,24,1.7,-5.0
3160,1980,2,25,5.8,-9.7
3161,1980,2,26,4.8,-0.6
3162,1980,2,27,3.0,-5.1
3163,1980,2,28,2.6,-7.3
3164,1980,2,29,5.4,-3.2
3165,1980,3,1,2.2,-4.2
3166,1980,3,2,5.6,-11.2
3167,1980,3,3,6.2,-4.8
3168,1980,3,4,-0.7,-5.8
3169,1980,3,5,4.4,-8.6
3170,1980,3,6,6.0,-6.0
3171,1980,3,7,5.5,-4.6
3172,1980,3,8,7.4,-7.0
3173,1980,3,9,1.3,-1.4
3174,1980,3,10,0.5,-4.9
3175,1980,3,11,-2.4,-11.1
3176,1980,3,12,-0.2,-16.5
3177,1980,3,13,2.6,-10.9
3178,1980,3,14,0.8,-3.7
3179,1980,3,15,2.2,-8.1
3180,1980,3,16,4.3,-6.0
3181,1980,3,17,7.1,-3.8
3182,1980,3,18,-1.5,-8.1
3183,1980,3,19,6.9,-8.4
3184,1980,3,20,6.0,-1.1
3185,1980,3,21,-0.1,-3.2
