,Year,Mon,tmax,tmin
2922,1980,1,6.3,-3.0
2923,1980,1,8.1,2.2
2924,1980,1,6.2,1.7
2925,1980,1,3.8,-4.2
2926,1980,1,0.8,-9.4
2927,1980,1,3.3,-6.0
2928,1980,1,-4.4,-12.8
2929,1980,1,4.6,-11.1
2930,1980,1,7.0,-2.3
2931,1980,1,-0.1,-8.0
2932,1980,1,0.2,-10.8
2933,1980,1,2.6,-11.6
2934,1980,1,1.8,-5.0
2935,1980,1,0.9,-10.3
2936,1980,1,-0.5,-10.1
2937,1980,1,2.2,-12.6
2938,1980,1,-7.0,-15.3
2939,1980,1,-1.8,-17.8
2940,1980,1,-0.5,-9.3
2941,1980,1,-0.2,-5.0
2942,1980,1,-3.1,-14.2
2943,1980,1,-2.2,-12.3
2944,1980,1,4.2,-12.9
2945,1980,1,3.9,-7.6
2946,1980,1,5.4,-10.5
2947,1980,1,9.1,-8.7
2948,1980,1,14.9,-0.7
2949,1980,1,14.6,1.0
2950,1980,1,5.7,-0.2
2951,1980,1,-0.2,-11.9
2952,1980,1,-5.8,-12.0
2953,1980,2,-3.4,-12.6
2954,1980,2,-0.8,-9.7
2955,1980,2,-0.2,-5.6
2956,1980,2,-5.4,-10.6
2957,1980,2,-5.7,-13.1
2958,1980,2,-5.9,-13.6
2959,1980,2,-6.0,-16.9
2960,1980,2,-4.4,-16.1
2961,1980,2,-1.8,-15.3
2962,1980,2,1.0,-8.9
2963,1980,2,4.4,-7.7
2964,1980,2,1.0,-9.6
2965,1980,2,1.0,-10.8
2966,1980,2,0.7,-9.0
2967,1980,2,1.4,-10.6
2968,1980,2,3.0,-10.9
2969,1980,2,5.0,-11.7
2970,1980,2,2.9,-7.9
2971,1980,2,4.6,-5.8
2972,1980,2,7.2,-4.9
2973,1980,2,5.8,-5.4
2974,1980,2,6.2,-8.1
2975,1980,2,8.8,-1.2
2976,1980,2,11.3,-3.3
2977,1980,2,13.6,-3.1
2978,1980,2,12.3,0.9
2979,1980,2,6.7,-3.1
2980,1980,2,9.8,-4.9
2981,1980,2,13.4,-4.3
2982,1980,3,7.8,-0.8
2983,1980,3,9.4,-5.9
2984,1980,3,11.8,-3.1
2985,1980,3,8.8,-0.5
2986,1980,3,11.1,-1.0
2987,1980,3,13.2,-4.4
2988,1980,3,15.2,2.9
2989,1980,3,14.5,-1.7
2990,1980,3,9.7,2.5
2991,1980,3,10.0,2.0
2992,1980,3,7.0,-2.8
2993,1980,3,9.8,-5.6
2994,1980,3,13.5,-3.8
2995,1980,3,5.9,0.2
