,Year,Mon,tmax,tmin
4383,1980,1,10.2,6.7
4384,1980,1,12.9,8.0
4385,1980,1,11.7,6.6
4386,1980,1,9.8,0.3
4387,1980,1,7.7,-3.8
4388,1980,1,7.0,-2.7
4389,1980,1,2.3,-4.8
4390,1980,1,6.2,-5.5
4391,1980,1,6.8,1.5
4392,1980,1,4.7,-3.6
4393,1980,1,4.4,-6.1
4394,1980,1,5.1,-3.1
4395,1980,1,7.5,-1.3
4396,1980,1,4.5,-3.6
4397,1980,1,4.2,-3.5
4398,1980,1,6.6,-1.7
4399,1980,1,6.6,-7.7
4400,1980,1,2.8,-8.8
4401,1980,1,3.8,-3.2
4402,1980,1,4.0,-0.4
4403,1980,1,3.3,-3.8
4404,1980,1,3.4,-5.8
4405,1980,1,7.6,-4.9
4406,1980,1,9.2,0.7
4407,1980,1,10.4,-1.8
4408,1980,1,12.3,0.5
4409,1980,1,11.1,5.6
4410,1980,1,14.3,8.1
4411,1980,1,8.2,4.2
4412,1980,1,4.2,-7.1
4413,1980,1,-0.3,-7.9
4414,1980,2,1.2,-6.3
4415,1980,2,4.3,-2.0
4416,1980,2,4.5,-1.0
4417,1980,2,2.0,-3.4
4418,1980,2,-0.3,-6.3
4419,1980,2,1.5,-6.7
4420,1980,2,1.8,-8.2
4421,1980,2,1.4,-7.0
4422,1980,2,3.0,-7.6
4423,1980,2,4.8,-5.3
4424,1980,2,7.2,-3.0
4425,1980,2,6.0,-2.2
4426,1980,2,5.6,-2.8
4427,1980,2,4.9,-2.2
4428,1980,2,5.2,-4.8
4429,1980,2,6.8,-3.0
4430,1980,2,8.2,-3.7
4431,1980,2,7.2,-0.4
4432,1980,2,10.7,1.3
4433,1980,2,11.2,0.1
4434,1980,2,10.1,1.1
4435,1980,2,9.8,0.5
4436,1980,2,11.2,0.7
4437,1980,2,13.8,1.8
4438,1980,2,14.3,3.0
4439,1980,2,13.4,4.5
4440,1980,2,10.2,3.8
4441,1980,2,12.4,0.6
4442,1980,2,11.7,2.4
4443,1980,3,14.6,5.1
4444,1980,3,11.7,0.9
4445,1980,3,13.4,4.0
4446,1980,3,9.7,4.5
4447,1980,3,10.7,4.1
4448,1980,3,13.8,2.5
4449,1980,3,16.2,5.9
4450,1980,3,14.1,5.2
4451,1980,3,11.1,6.7
4452,1980,3,13.3,4.7
4453,1980,3,13.6,3.5
4454,1980,3,12.2,3.2
4455,1980,3,14.5,4.7
4456,1980,3,11.3,4.0
4457,1980,3,9.3,0.3
4458,1980,3,12.4,3.4
4459,1980,3,17.1,5.2
4460,1980,3,11.0,5.7
4461,1980,3,13.2,3.7
4462,1980,3,16.2,5.4
4463,1980,3,11.0,6.2
4464,1980,3,7.7,3.6
4465,1980,3,9.2,0.9
4466,1980,3,9.3,-0.7
4467,1980,3,10.2,2.1
4468,1980,3,14.3,4.3
4469,1980,3,13.8,3.3
4470,1980,3,14.9,4.4
4471,1980,3,10.4,7.6
4472,1980,3,17.4,6.2
4473,1980,3,13.1,8.2
4474,1980,4,13.8,7.8
4475,1980,4,13.7,6.2
4476,1980,4,15.2,4.7
4477,1980,4,19.2,7.3
4478,1980,4,19.7,14.8
4479,1980,4,19.2,7.8
4480,1980,4,16.0,7.8
4481,1980,4,17.6,7.0
4482,1980,4,19.7,10.2
4483,1980,4,15.3,7.5
4484,1980,4,17.7,6.7
4485,1980,4,15.3,12.2
4486,1980,4,16.2,10.3
4487,1980,4,10.3,6.8
