,강릉,강화,거제,거창,고흥,광주,구미,군산,금산,남원,남해,대관령,대구,대전,목포,문경,밀양,보령,보은,부산,부안,부여,산청,서귀포,서산,서울,성산,속초,수원,양평,여수,영덕,영주,영천,완도,울산,울진,원주,의성,이천,인제,인천,임실,장흥,전주,정읍,제주,제천,진주,천안,청주,추풍령,춘천,충주,통영,포항,합천,해남,홍천
1998,57.78,38.36,64.51,68.12,71.98,71.14,69.18,51.72,66.85,70.62,72.16,0.0,72.74,66.71,64.19,65.92,74.3,51.86,54.18,62.24,61.78,68.54,71.68,96.72,51.5,53.06,63.71,35.1,54.68,62.84,51.86,62.86,64.69,69.35,53.79,70.16,43.2,59.42,70.41,60.47,54.76,39.92,59.48,70.5,70.03,69.64,61.54,58.67,72.88,60.95,66.66,54.66,57.22,62.48,63.2,62.72,73.6,67.51,61.61
1999,39.42,41.87,64.91,67.38,70.82,71.82,70.09,51.64,66.89,71.46,71.32,0.0,73.47,68.03,63.53,52.84,75.1,55.14,57.76,62.79,61.63,69.32,72.28,96.88,54.94,56.5,63.27,19.2,58.1,65.04,50.78,45.18,51.72,70.14,52.16,70.44,28.26,63.02,68.26,63.82,40.23,43.59,59.46,69.54,70.74,70.34,59.86,45.87,73.6,64.5,67.69,56.3,60.86,65.4,63.84,62.43,74.4,67.03,64.42
2000,58.04,49.76,72.28,74.66,77.14,76.73,74.18,63.34,72.94,76.54,77.06,0.0,77.69,72.0,74.44,69.12,78.94,62.52,66.78,69.84,72.12,74.22,77.48,98.93,62.9,65.03,77.33,36.14,66.2,69.03,61.38,62.98,67.28,74.52,63.64,76.44,43.92,68.29,73.57,68.89,55.78,51.41,71.05,76.1,75.8,75.51,94.58,60.33,77.3,69.49,71.76,65.29,67.52,69.43,69.88,73.88,78.41,75.14,68.59
2001,67.04,63.98,72.78,75.26,77.68,77.24,73.86,66.25,73.36,77.1,77.66,0.0,77.27,75.86,74.78,71.1,78.68,72.22,72.31,70.15,72.43,74.69,78.15,98.94,71.72,71.07,73.96,44.63,71.62,73.11,64.55,71.82,70.02,74.1,67.39,76.08,52.4,72.39,75.61,72.89,63.23,65.88,71.58,76.66,76.18,75.92,97.28,67.4,77.19,73.48,75.63,65.55,71.59,73.47,70.47,73.72,78.17,75.75,72.82
2002,71.31,57.57,75.78,75.28,77.54,77.28,76.28,66.18,73.56,77.23,77.52,0.0,79.58,73.67,74.95,72.03,80.84,70.01,70.01,73.94,72.61,74.85,78.06,98.96,69.35,68.79,74.93,48.01,69.46,70.84,63.26,73.71,71.04,76.45,66.03,78.07,54.92,70.1,76.61,70.67,67.03,59.56,71.7,76.6,76.41,76.07,95.8,68.26,79.15,71.29,73.52,70.67,69.26,71.18,74.36,76.1,80.28,75.73,70.43
2003,78.03,71.04,78.78,79.73,81.6,81.31,79.9,73.62,77.75,81.43,81.38,15.34,83.33,79.68,78.58,77.26,84.32,75.98,76.46,79.54,76.73,79.04,82.5,98.95,75.61,75.13,98.9,68.44,75.66,77.22,75.59,79.46,76.16,80.32,76.39,81.68,75.61,76.58,81.72,76.97,72.4,72.32,76.04,80.7,80.48,80.22,98.92,73.44,82.48,77.5,79.6,74.38,75.75,77.58,78.89,80.05,84.02,79.44,77.1
2004,68.56,53.3,75.23,74.34,77.01,76.48,75.02,62.88,72.62,76.31,76.88,0.0,78.47,72.89,74.28,71.44,79.8,65.22,69.17,72.06,71.72,73.98,77.24,99.26,66.06,67.95,70.15,44.99,68.61,70.1,61.58,72.85,70.31,75.3,64.14,77.09,52.29,69.26,76.0,69.92,64.99,54.96,70.74,75.94,75.54,75.21,94.46,67.48,78.17,70.44,72.64,68.79,68.54,70.41,72.6,75.1,79.21,74.98,69.59
2005,75.21,63.34,77.76,76.6,78.94,78.42,78.32,70.84,74.65,78.32,78.8,4.73,82.0,75.54,76.12,74.47,82.96,71.94,71.98,78.71,73.78,76.12,79.54,98.94,71.38,70.84,78.56,60.0,71.38,72.8,69.63,76.82,73.42,78.97,72.75,80.63,67.3,72.06,78.88,72.65,69.49,65.28,72.88,77.94,77.48,77.16,98.92,70.54,81.18,73.13,75.4,72.76,71.24,73.1,77.87,79.17,82.61,76.79,72.5
2006,73.32,63.1,77.31,76.5,78.82,78.14,77.5,70.47,74.26,77.97,78.74,0.0,81.24,75.04,75.76,72.53,82.3,71.5,71.53,77.86,73.3,75.7,79.44,96.88,70.94,70.28,78.4,55.11,70.81,72.36,72.65,75.06,71.5,78.32,73.77,80.16,62.59,71.54,77.03,72.24,67.44,65.5,72.34,77.74,77.04,76.71,98.92,68.54,80.59,72.6,74.81,71.76,70.84,72.7,77.16,78.91,81.93,76.5,72.06
2007,71.37,49.9,77.0,75.94,78.29,77.8,77.43,70.14,73.98,77.65,78.23,0.39,81.07,71.1,75.42,71.14,82.21,62.74,67.38,77.53,73.02,75.4,78.82,98.94,63.38,65.51,77.72,50.18,66.83,68.29,69.46,73.04,70.0,78.07,72.5,79.61,57.4,67.48,75.69,68.16,66.11,51.59,72.1,77.24,76.83,76.46,98.94,67.18,80.46,68.66,70.88,71.67,66.74,68.62,77.06,78.12,81.89,76.09,67.82
2008,72.88,60.29,78.21,77.6,79.6,79.21,79.29,71.44,75.56,79.25,79.5,3.38,82.82,73.47,76.62,72.62,83.77,69.9,69.82,78.78,74.5,76.9,80.38,96.19,69.25,68.57,98.91,54.61,69.29,70.78,74.24,74.38,71.44,79.88,74.43,81.18,61.31,69.99,77.08,70.54,67.64,62.33,73.76,78.54,78.28,77.96,98.93,68.67,81.97,71.06,73.32,73.66,69.28,71.1,78.32,79.91,83.56,77.44,70.44
2009,27.92,37.32,57.82,64.82,69.06,70.64,66.01,49.62,64.3,70.12,69.24,0.0,70.94,64.87,61.68,40.13,72.66,50.7,52.3,55.81,59.56,68.14,70.92,77.18,50.18,51.66,65.54,10.09,53.18,60.74,49.36,33.54,39.44,62.6,51.11,61.14,18.55,57.44,56.04,58.25,28.18,38.81,57.24,67.81,69.66,69.23,58.25,33.08,70.66,59.13,66.74,45.79,55.3,60.87,57.19,52.87,71.81,65.35,59.46
2010,63.46,51.27,74.21,73.56,76.23,75.79,74.62,62.71,71.9,75.59,76.14,0.0,78.18,72.16,74.06,69.85,79.41,64.26,68.36,71.89,71.14,73.37,76.4,98.94,64.7,66.9,78.92,40.76,68.11,69.13,60.72,68.55,68.71,75.0,63.4,76.92,49.08,68.45,74.46,69.01,59.92,53.3,69.96,75.15,74.85,74.54,94.66,64.41,77.76,69.66,71.92,67.72,67.59,69.64,71.95,74.9,78.85,74.3,68.74
2011,73.37,49.83,80.96,76.04,78.82,77.83,81.48,70.19,73.92,77.66,78.54,2.96,85.3,70.24,75.72,72.71,86.16,62.08,66.27,98.88,73.08,75.48,79.14,93.2,62.63,64.71,98.89,56.02,65.77,67.45,73.2,74.94,71.5,82.47,73.8,84.03,63.58,66.54,77.2,67.3,67.75,51.26,72.18,77.8,76.75,76.46,98.92,68.74,84.36,67.7,69.96,75.88,65.96,67.68,80.8,82.82,85.86,76.34,66.94
2012,74.08,55.08,80.1,78.03,80.38,79.78,80.87,72.09,76.04,79.76,80.19,2.16,84.6,72.68,77.35,73.42,85.47,67.48,69.03,80.61,75.05,77.43,81.07,98.35,68.45,67.76,98.89,56.14,68.46,69.81,75.05,75.61,72.26,81.78,75.24,83.11,63.52,69.04,77.96,69.69,68.44,56.84,74.31,79.47,78.81,78.59,98.92,69.48,83.7,70.26,72.42,75.46,68.23,70.22,79.88,82.0,85.34,78.16,69.38
2013,72.82,55.84,77.07,76.84,79.0,78.62,77.61,70.83,74.95,78.62,78.93,-0.3,81.09,73.36,76.24,72.56,82.25,67.76,69.65,77.82,73.85,76.3,79.68,98.94,68.62,68.64,98.89,52.0,69.25,70.62,69.88,74.58,71.5,78.18,72.96,79.75,59.78,69.82,77.1,70.44,67.54,57.24,73.09,78.01,77.69,77.36,98.94,68.67,80.46,70.99,73.17,71.8,69.01,70.88,77.12,78.22,81.83,76.92,70.2
2014,59.88,50.18,71.26,75.79,78.16,77.93,73.67,66.7,74.18,77.83,78.02,0.0,77.04,71.66,75.57,69.16,78.48,62.64,66.12,69.01,73.35,75.46,78.56,98.94,63.13,65.04,76.48,37.98,66.47,68.86,64.11,64.59,68.19,73.84,67.03,75.76,46.04,68.06,73.76,68.61,57.87,51.58,72.38,77.25,77.08,76.76,95.58,62.86,76.94,69.29,71.4,63.82,67.16,69.21,69.67,69.54,77.87,76.42,68.23
2015,76.41,64.03,80.14,79.8,81.88,81.28,80.78,73.33,77.5,81.28,81.62,11.16,84.59,76.23,78.5,75.18,85.5,72.39,72.74,98.88,76.36,78.9,82.77,95.1,71.96,71.34,98.9,67.59,71.9,73.5,75.74,77.88,74.04,81.88,76.56,83.26,74.28,72.72,79.68,73.36,70.28,66.01,75.72,80.92,80.16,79.92,98.92,71.15,83.73,73.78,76.01,75.12,72.06,73.81,79.82,82.34,85.36,79.39,73.3
2016,73.4,61.9,77.54,75.63,78.26,77.24,77.94,69.74,73.38,77.08,78.11,6.87,81.78,72.85,75.14,72.54,82.72,69.36,69.25,78.23,72.54,74.9,78.69,96.52,68.69,68.04,79.1,60.45,68.63,70.18,72.68,75.0,71.33,78.88,73.1,80.52,67.56,69.34,76.96,70.14,67.54,63.93,71.55,77.11,76.26,75.92,98.93,68.37,80.96,70.42,72.62,72.22,68.81,70.43,77.5,79.22,82.52,75.78,69.87
2017,68.4,41.76,75.6,72.79,75.52,74.8,75.81,63.7,70.95,74.52,75.51,0.0,79.47,68.18,72.82,69.36,80.58,54.98,57.96,76.61,70.25,72.48,75.68,98.92,54.98,56.79,79.32,44.35,58.16,65.27,61.9,71.6,68.22,76.34,64.55,78.17,52.42,62.9,73.9,64.1,64.06,43.54,68.94,74.38,73.92,73.5,96.68,65.4,78.88,64.3,67.78,69.97,61.06,65.56,75.94,76.37,80.17,73.44,64.6
2018,74.02,59.18,78.94,76.84,79.2,78.52,79.53,70.89,74.76,78.36,79.12,11.62,83.35,72.09,76.12,73.11,84.26,68.56,68.3,79.42,73.81,76.26,79.81,89.77,67.85,67.07,98.88,64.87,67.78,69.22,73.51,75.46,71.85,80.44,74.06,81.84,71.83,68.42,77.53,69.12,68.11,61.4,72.94,78.06,77.51,77.16,98.92,68.92,82.46,69.5,71.86,73.81,67.81,69.61,78.92,80.68,84.0,76.76,68.96
2019,73.63,56.9,77.82,75.36,77.74,77.22,78.44,69.53,73.43,77.1,77.71,3.95,81.98,72.58,75.04,73.25,83.08,68.71,68.96,78.72,72.49,74.91,78.22,98.94,68.41,67.78,80.08,57.16,68.42,69.86,68.26,75.24,72.16,78.92,71.25,80.5,64.56,69.0,77.68,69.66,68.18,58.46,71.58,76.69,76.27,75.92,98.92,69.21,81.35,70.11,72.4,72.66,68.32,70.11,78.03,78.76,82.68,75.58,69.42
2020,75.84,59.31,79.44,78.35,80.32,79.96,80.27,72.28,76.38,80.03,80.21,8.02,83.95,74.55,77.51,75.23,84.84,70.82,71.0,98.89,75.38,77.73,81.14,96.18,70.2,69.62,98.9,59.56,70.34,71.81,74.48,77.26,74.12,81.06,75.22,82.5,67.3,71.15,79.82,71.59,70.38,60.99,74.54,79.36,79.16,78.87,98.93,71.44,83.01,72.18,74.42,74.8,70.3,72.22,79.43,80.97,84.62,78.19,71.5
2021,82.68,70.04,84.02,84.47,85.8,85.72,85.76,77.96,82.38,85.92,85.52,29.32,89.39,79.24,98.82,81.2,89.93,75.36,75.84,98.9,81.12,83.46,87.12,85.7,74.91,74.31,98.26,76.07,75.04,76.56,98.92,83.91,80.09,86.62,98.88,98.76,79.9,75.91,85.71,76.4,76.39,71.36,80.63,85.0,85.0,84.72,94.87,77.2,87.91,77.07,79.17,80.44,75.04,77.03,98.88,98.79,89.82,83.57,76.42
2022,81.0,67.79,84.12,83.06,84.85,84.18,85.25,76.68,80.69,84.24,84.54,28.88,89.18,76.68,81.39,79.05,89.76,72.97,73.28,98.86,79.64,81.97,85.99,87.0,72.48,71.83,98.9,74.54,72.44,73.98,98.9,82.19,77.86,86.56,79.53,87.72,78.81,73.34,83.52,73.9,74.18,68.98,78.86,83.96,83.26,83.07,92.34,74.86,87.83,74.31,76.5,79.83,72.66,74.42,98.84,98.72,89.76,82.1,73.92
2023,77.85,60.14,82.4,80.12,82.02,81.47,83.7,73.75,77.82,81.46,81.9,19.16,87.46,73.73,78.85,76.66,88.22,70.06,70.16,98.88,76.76,79.14,82.96,89.06,69.44,68.71,98.88,71.39,69.37,70.89,76.01,79.28,75.54,84.79,76.74,85.98,75.24,70.18,81.11,70.78,71.6,62.06,75.96,80.97,80.48,80.21,98.9,72.56,86.22,71.26,73.52,78.37,69.5,71.32,81.99,85.08,88.06,79.58,70.65
2024,80.96,70.46,96.54,87.3,89.0,87.72,89.24,80.5,84.94,88.48,88.6,46.0,91.88,79.5,98.12,82.32,93.88,75.58,76.22,90.04,83.72,86.09,90.44,77.04,75.3,74.76,87.22,78.22,75.27,77.09,94.18,85.73,81.1,90.98,96.68,94.21,82.28,76.24,86.66,76.95,77.81,71.71,83.22,88.38,87.4,87.27,81.89,78.35,91.82,77.18,79.36,84.18,75.68,77.28,93.31,86.79,93.8,86.06,77.09
2025,78.56,67.46,80.44,80.32,82.32,81.66,81.0,74.0,78.01,81.62,82.1,26.9,84.86,76.44,79.05,76.9,85.76,72.62,72.97,80.54,76.85,79.38,83.32,90.37,72.23,71.56,98.88,72.09,72.14,73.96,76.23,79.79,75.76,82.16,76.98,83.48,76.23,73.11,81.36,73.85,72.17,68.67,76.16,81.32,80.64,80.3,94.33,72.9,83.92,74.04,76.29,75.28,72.64,74.19,80.13,82.54,85.6,79.68,73.84
2026,79.15,67.34,83.6,82.63,84.68,84.0,84.38,76.04,80.28,83.94,84.26,27.28,88.56,76.36,81.24,77.52,89.2,72.5,72.86,99.26,79.06,81.66,85.76,83.4,72.16,71.55,95.24,72.47,72.05,73.77,98.9,80.33,76.32,85.83,79.16,86.9,76.53,72.95,82.0,73.64,72.83,68.68,78.58,83.86,82.89,82.63,93.97,73.47,87.29,73.95,76.27,79.0,72.31,73.99,98.84,86.02,89.08,81.9,73.64
2027,81.48,66.22,85.08,82.12,84.38,83.49,85.58,75.88,79.88,83.43,83.98,35.01,89.62,74.94,80.96,79.18,90.42,71.34,71.29,98.48,78.96,81.22,85.22,81.68,70.71,70.05,93.58,75.08,70.73,72.2,98.9,82.61,77.92,87.0,79.04,88.32,79.31,71.46,83.66,72.1,74.64,67.19,78.1,83.46,82.51,82.44,95.0,75.08,88.55,72.53,74.76,80.3,70.74,72.53,98.83,97.94,90.26,81.58,72.02
2028,80.39,68.91,82.84,81.84,83.75,83.1,84.0,75.2,79.47,83.06,83.48,31.92,88.0,77.82,80.31,78.65,88.66,73.96,74.43,98.34,78.24,80.8,84.78,86.82,73.58,73.05,98.89,73.91,73.62,75.28,98.9,81.71,77.53,85.29,78.49,86.42,77.96,74.47,83.1,75.04,73.88,70.08,77.66,82.8,81.96,81.76,90.54,74.62,86.67,75.4,77.68,78.47,73.89,75.58,98.85,85.44,88.54,81.12,75.23
2029,82.69,71.37,85.53,87.36,88.84,88.42,86.58,80.62,85.02,88.65,88.29,36.42,90.42,80.52,98.78,81.16,91.29,76.46,77.33,94.94,83.8,86.22,90.36,81.27,76.11,75.7,92.96,75.97,76.32,78.07,95.54,83.87,80.06,88.06,98.33,89.16,79.89,77.32,85.62,77.86,76.44,72.57,83.31,88.12,87.52,87.27,83.73,77.24,89.3,78.31,80.52,81.41,76.57,78.39,98.58,93.84,91.18,86.1,78.0
2030,81.56,68.33,83.51,84.05,85.64,85.05,84.82,77.39,81.5,85.12,85.43,38.98,88.85,77.64,82.09,79.25,89.37,73.57,74.28,96.13,80.45,82.9,87.06,82.84,73.22,72.54,94.74,74.93,73.22,75.02,97.56,82.51,77.96,86.18,80.4,87.34,79.04,74.34,83.7,74.87,74.5,69.54,79.71,84.74,83.99,83.84,87.52,75.1,87.42,75.17,77.51,79.25,73.74,75.46,98.84,95.8,89.42,82.93,75.08
2031,90.62,76.89,96.88,90.86,92.34,95.82,90.72,83.6,88.3,91.82,96.4,57.9,91.99,85.7,96.23,86.08,95.23,81.66,82.72,90.23,87.02,89.38,93.9,76.44,81.69,81.34,86.79,82.42,81.7,83.46,91.71,89.98,84.75,92.5,93.96,94.42,86.56,82.76,90.46,83.07,81.58,78.54,86.75,91.78,98.21,90.62,79.75,81.97,93.18,83.73,85.86,85.62,81.8,83.72,93.44,87.15,95.3,89.32,83.6
2032,98.78,74.15,98.8,86.22,87.48,87.3,87.41,79.27,83.95,87.56,98.76,43.07,98.64,82.89,98.82,83.5,91.83,78.91,79.82,98.06,82.68,85.09,88.89,88.06,78.67,78.33,98.88,78.78,78.82,80.62,98.92,86.72,82.36,88.62,98.86,98.74,82.78,79.88,87.98,80.2,78.84,75.46,82.32,86.74,86.46,86.27,90.32,79.56,89.73,80.72,82.82,82.32,79.11,80.91,98.86,98.41,91.7,85.14,80.6
2033,81.1,70.04,85.38,86.22,88.0,87.5,86.12,79.46,83.92,87.5,87.4,26.54,90.28,79.0,98.79,79.62,90.88,75.1,75.74,98.85,82.76,85.16,89.42,79.92,74.7,74.2,91.48,74.61,74.81,76.42,98.88,82.29,78.52,87.62,98.84,88.64,78.73,75.74,84.14,76.2,74.89,71.22,82.34,87.4,86.46,86.31,91.03,75.77,89.0,76.68,78.94,81.08,74.9,76.83,98.84,98.74,90.81,85.3,76.31
2034,95.12,71.55,95.04,87.68,89.06,97.28,90.44,80.77,85.4,88.89,98.66,44.2,90.3,80.74,98.22,83.62,94.75,76.65,77.53,89.01,84.04,86.42,90.55,72.7,76.3,75.88,82.67,78.98,76.53,78.22,93.75,86.66,82.61,92.12,96.78,93.1,82.89,77.56,88.21,77.97,79.06,72.78,83.82,88.51,87.79,87.72,82.63,79.83,92.77,78.54,80.69,85.36,76.71,78.62,91.92,85.86,94.93,86.54,78.19
2035,87.78,75.96,98.75,89.52,90.78,95.5,87.9,82.36,86.96,90.5,96.72,55.54,88.32,84.7,96.32,84.85,92.5,80.86,81.78,92.55,85.62,87.96,92.32,79.68,80.58,80.26,91.36,81.04,80.74,82.51,92.4,88.62,83.8,89.58,94.81,98.16,85.28,81.98,89.35,82.21,80.32,77.55,85.26,90.15,88.36,89.2,80.06,80.81,90.49,82.71,84.66,82.67,81.11,82.86,96.28,90.05,92.48,87.96,82.66
2036,92.84,77.03,98.74,91.05,92.37,93.15,88.93,98.67,88.58,92.19,93.55,54.18,95.8,85.7,94.29,84.62,93.52,82.13,82.72,93.18,87.24,89.67,94.04,79.68,81.85,81.45,91.38,80.24,81.87,83.52,90.04,87.86,83.34,90.64,92.02,98.8,84.52,82.91,88.96,83.24,79.99,78.74,87.18,91.98,95.08,90.87,77.05,80.52,91.55,83.66,85.67,83.75,81.84,83.76,96.24,91.43,93.55,98.69,83.6
