,강릉,강화,거제,거창,고흥,광주,구미,군산,금산,남원,남해,대관령,대구,대전,목포,문경,밀양,보령,보은,부산,부안,부여,산청,서귀포,서산,서울,성산,속초,수원,양평,여수,영덕,영주,영천,완도,울산,울진,원주,의성,이천,인제,인천,임실,장흥,전주,정읍,제주,제천,진주,천안,청주,추풍령,춘천,충주,통영,포항,합천,해남,홍천
1991,97.45,97.24,86.88,96.82,93.26,74.1,97.0,79.81,96.89,96.84,79.96,46.66,76.4,97.14,73.08,97.1,96.92,97.28,96.95,63.74,93.46,96.95,96.9,12.32,97.22,91.44,57.29,97.56,97.24,96.96,55.51,97.28,97.02,96.96,70.76,83.28,97.48,97.02,96.74,97.02,97.0,95.96,96.91,96.9,80.16,90.84,25.84,96.94,93.69,97.04,97.1,97.15,97.03,97.0,73.73,75.52,96.91,89.27,96.82
1992,97.5,97.24,97.43,96.93,97.2,97.3,97.12,97.5,96.96,96.96,97.36,13.52,97.33,97.21,97.49,97.1,97.06,97.3,96.93,97.63,97.26,97.07,97.08,65.98,97.24,97.43,97.6,95.8,97.28,96.98,92.9,97.29,97.0,97.06,97.62,97.44,97.48,97.05,96.7,97.07,96.94,97.54,96.95,97.16,97.22,97.16,70.67,96.87,97.15,97.08,97.16,97.21,97.06,97.03,97.58,97.6,97.06,97.26,96.82
1993,97.54,91.0,97.43,96.94,97.24,97.38,97.09,97.54,96.96,96.98,97.42,0.0,97.32,97.25,97.56,97.11,97.03,97.34,96.94,97.63,97.3,97.1,97.14,78.01,97.28,97.46,97.6,88.97,97.3,97.0,97.32,97.34,96.99,97.05,97.68,97.44,97.5,97.06,96.69,97.08,92.08,93.72,96.92,97.19,97.26,97.2,87.22,96.24,97.12,97.1,97.2,97.18,97.08,97.04,97.56,97.58,97.04,97.28,96.82
1994,95.86,97.27,91.92,96.82,97.08,79.02,96.94,84.46,96.88,96.84,83.78,66.49,82.28,96.92,76.51,97.02,96.86,97.31,96.96,66.19,97.16,96.96,96.91,17.1,97.25,87.92,64.4,97.5,97.26,96.97,61.4,97.18,96.95,96.9,76.87,88.35,97.42,97.04,96.66,97.04,96.95,92.96,96.9,97.06,85.48,95.94,30.05,96.89,97.0,97.06,97.42,97.1,97.04,97.01,76.64,80.11,96.86,95.62,96.83
1995,89.71,97.29,85.44,96.82,95.0,75.56,96.96,80.79,96.88,96.85,81.04,59.4,75.44,93.29,73.76,97.04,96.88,97.33,96.98,68.5,95.25,96.96,96.92,23.58,97.26,84.55,71.42,97.54,95.23,96.98,65.52,97.22,96.96,96.91,76.54,81.61,97.44,97.06,96.66,97.06,96.97,89.96,96.9,97.06,81.7,92.16,33.48,96.9,93.79,97.09,93.37,97.11,97.06,97.03,75.04,72.81,96.87,91.5,96.85
1996,97.38,97.24,97.38,96.86,97.14,80.82,97.02,86.16,96.92,96.89,86.68,62.09,91.36,97.15,79.19,97.02,96.95,97.29,96.94,81.55,97.2,97.0,96.97,29.83,97.24,90.59,76.91,97.51,97.24,96.95,69.67,97.2,96.96,96.98,81.58,97.37,97.44,97.02,96.66,97.02,96.94,95.32,96.94,97.11,86.86,97.06,38.74,96.89,97.06,97.05,97.1,97.15,97.02,97.0,87.47,89.96,96.94,96.78,96.8
1997,97.54,91.51,97.39,96.89,97.18,94.72,97.02,97.48,96.92,96.9,97.34,22.62,88.94,97.32,90.6,97.15,96.96,97.4,97.04,81.86,97.22,97.02,97.04,36.5,97.35,97.52,83.66,94.7,97.37,97.06,82.16,97.34,97.04,96.98,92.3,95.36,97.54,97.14,96.75,97.16,96.98,94.35,96.89,97.14,97.18,97.12,65.4,96.92,97.06,97.18,97.26,97.16,97.15,97.12,85.08,88.84,96.94,97.24,96.92
1998,97.44,97.28,97.38,96.88,97.17,97.28,97.01,97.48,96.92,96.92,97.32,48.9,97.35,97.24,95.75,97.04,96.94,97.34,96.98,87.52,97.24,97.04,97.03,43.12,97.28,97.44,92.78,97.55,97.3,97.02,87.05,97.25,96.97,96.98,97.65,97.34,97.47,97.08,96.66,97.09,96.94,97.56,96.92,97.12,97.18,97.12,65.09,96.87,97.05,97.12,97.18,97.14,97.09,97.06,91.5,95.12,96.94,97.22,96.85
1999,97.54,97.31,97.4,96.94,97.22,95.19,97.04,97.51,96.98,96.97,97.36,13.34,91.98,97.26,91.29,97.14,96.97,97.37,97.02,84.26,97.28,97.08,97.09,40.9,97.32,94.96,84.28,94.84,97.34,97.06,83.48,97.35,97.04,97.02,93.28,97.36,97.53,97.12,96.74,97.12,96.98,97.58,96.98,97.18,97.22,97.16,59.36,96.9,97.08,97.15,97.22,97.16,97.13,97.1,87.54,91.54,96.96,97.27,96.9
2000,97.48,97.28,94.99,96.88,97.16,84.06,96.98,88.5,96.94,96.9,88.88,47.22,85.38,97.19,81.26,97.08,96.9,97.32,96.96,74.08,97.22,97.02,96.99,15.38,97.26,90.54,62.21,97.58,97.28,96.98,67.96,97.28,97.0,96.94,83.46,91.51,97.5,97.06,96.7,97.06,96.99,95.52,96.94,97.12,90.98,97.08,39.0,96.92,97.02,97.08,97.14,97.12,97.08,97.03,82.02,83.3,96.9,97.22,96.85
2001,96.36,97.18,91.77,96.85,97.32,78.15,96.98,83.54,96.92,96.88,84.06,62.04,81.4,91.53,76.64,97.04,96.91,97.22,96.88,71.58,97.42,96.99,96.95,19.4,97.15,83.48,65.7,97.52,93.22,96.87,62.58,97.2,96.97,96.95,78.35,88.5,97.44,96.96,96.68,96.94,96.96,88.88,96.94,97.1,84.01,95.7,33.71,96.91,97.02,96.98,91.34,97.13,96.95,96.92,79.41,81.16,96.9,93.63,96.73
2002,97.42,97.2,95.38,96.9,97.17,86.28,97.04,91.36,96.96,96.93,92.18,65.35,85.53,97.1,83.78,97.08,96.96,97.24,96.88,69.04,97.24,97.04,97.0,14.0,97.18,97.32,59.29,97.56,97.19,96.89,69.02,97.24,97.01,97.01,84.96,92.26,97.48,96.96,96.72,96.96,97.0,97.46,96.98,97.14,92.77,97.09,40.56,96.95,97.08,96.99,97.04,97.18,96.97,96.94,79.36,85.16,96.96,97.24,96.74
2003,81.68,97.1,81.06,96.82,85.62,66.7,96.93,73.36,96.88,94.71,73.74,83.06,71.09,84.65,61.96,96.98,92.84,91.5,96.8,50.0,85.82,89.94,95.89,1.14,95.89,76.11,39.27,97.32,85.9,96.77,45.21,97.12,96.93,96.9,58.42,78.15,97.37,96.84,96.64,96.84,96.94,82.21,96.92,88.49,72.44,82.87,14.7,96.9,87.17,96.88,84.34,97.1,96.84,96.82,60.11,63.47,94.92,81.07,96.62
2004,91.29,97.26,89.18,96.9,97.17,84.82,97.02,89.89,96.96,96.93,89.74,63.73,78.58,95.02,81.96,97.06,96.93,97.32,96.96,66.36,97.24,97.04,97.01,28.3,97.25,87.02,75.36,97.56,96.68,96.96,68.94,97.24,97.01,96.98,84.42,85.31,97.48,97.04,96.71,97.04,97.0,92.03,96.98,97.14,91.26,97.1,38.42,96.94,95.75,97.06,95.01,97.16,97.04,97.01,77.3,77.56,96.93,97.24,96.83
2005,79.87,97.15,84.82,96.8,97.55,77.53,96.9,82.26,96.88,96.83,83.2,73.62,74.66,95.53,75.47,97.0,96.8,97.18,96.82,55.81,97.28,96.94,96.89,8.86,97.1,86.74,56.04,96.96,97.31,96.82,59.29,97.14,96.94,96.84,74.94,81.32,97.39,96.9,96.64,96.9,96.96,91.58,96.9,97.04,84.04,94.8,30.47,96.91,92.69,96.92,95.57,97.06,96.91,96.88,68.46,71.12,96.79,93.4,96.68
2006,76.25,97.18,65.66,96.76,79.81,61.36,84.92,67.75,96.84,89.78,67.4,67.36,55.0,82.65,61.66,97.03,79.23,89.48,96.88,41.22,81.16,84.96,90.24,8.7,94.57,74.64,31.34,94.48,84.68,96.87,48.74,97.18,96.96,89.82,62.88,61.84,97.42,96.96,96.67,96.94,96.98,80.82,96.88,83.44,66.46,77.16,21.2,96.93,73.22,96.98,82.9,97.06,96.94,96.92,54.5,48.67,81.11,76.33,96.73
2007,77.28,97.38,69.18,96.84,86.01,67.28,88.03,73.28,96.9,95.76,73.25,62.94,59.06,81.13,67.01,97.07,82.9,88.0,97.08,45.2,86.77,90.42,96.36,12.74,92.52,72.79,48.81,94.43,82.84,97.08,53.61,97.25,97.01,94.37,67.82,66.18,97.04,97.16,96.7,97.16,97.0,79.31,96.92,89.37,72.69,83.58,22.36,96.94,77.09,97.18,80.72,97.06,97.16,97.12,57.18,57.1,84.71,82.14,96.96
2008,88.15,97.26,81.18,96.83,89.66,70.7,96.9,76.78,96.9,96.86,76.73,67.65,70.71,94.35,70.2,97.08,94.31,97.3,96.96,51.45,90.27,94.62,96.91,5.24,97.24,85.87,39.48,97.58,96.2,96.96,52.78,97.26,97.03,96.84,66.56,77.56,97.5,97.04,96.74,97.04,97.02,91.31,96.93,93.32,76.31,87.35,20.52,96.97,88.16,97.06,94.52,97.06,97.04,97.0,62.96,63.3,96.01,85.84,96.82
2009,97.52,97.24,97.38,96.87,97.17,97.28,97.02,97.48,96.9,96.9,97.33,0.0,97.23,97.21,97.74,97.1,96.96,97.32,96.92,94.34,97.23,97.02,97.04,42.28,97.26,97.43,86.43,90.32,97.28,96.96,89.51,97.32,96.98,96.98,97.6,97.37,97.5,97.04,96.68,97.05,92.78,97.54,96.88,97.12,97.18,97.12,72.75,96.72,97.06,97.07,97.16,97.13,97.05,97.02,97.81,97.52,96.96,97.22,96.8
2010,97.44,97.28,94.74,96.9,97.16,88.99,97.0,92.96,96.94,96.91,93.35,53.67,84.96,97.18,85.48,97.06,96.92,97.32,96.96,73.78,97.23,97.02,97.02,17.42,97.26,88.94,64.6,97.56,97.27,96.97,76.22,97.24,96.99,96.97,87.41,91.44,97.47,97.05,96.68,97.05,96.98,93.8,96.94,97.13,95.6,97.1,46.65,96.9,97.05,97.08,97.12,97.15,97.06,97.02,81.62,83.78,96.92,97.23,96.84
2011,71.84,97.28,56.76,96.78,82.12,64.03,78.22,69.46,96.86,93.27,69.66,68.24,47.19,87.04,63.14,97.02,70.69,93.88,96.96,29.36,83.44,87.88,93.7,0.0,97.26,77.64,18.67,89.32,88.58,96.96,51.95,94.64,96.96,81.49,63.8,51.82,92.94,97.05,96.66,97.04,96.96,83.64,96.88,86.36,69.9,78.7,22.38,96.91,66.11,97.07,86.63,88.49,97.04,97.01,38.76,38.57,73.94,78.34,96.82
2012,68.34,97.3,60.92,96.75,81.85,63.04,79.55,69.42,96.83,91.7,69.74,70.27,50.94,79.64,62.92,97.04,73.63,86.11,96.99,34.12,82.7,85.94,92.29,5.04,91.12,70.31,33.24,86.1,80.97,96.99,49.1,91.33,96.98,85.12,61.88,58.24,90.07,96.26,96.68,97.06,96.99,77.34,96.85,84.86,68.9,78.76,20.2,96.94,68.26,96.6,79.13,92.52,97.06,97.02,45.6,43.14,76.03,77.44,96.85
2013,76.4,97.32,76.96,96.85,89.09,70.33,93.88,76.57,96.92,96.87,76.69,67.3,66.16,84.73,69.82,97.08,89.74,92.12,97.02,50.71,89.44,93.62,96.93,6.38,96.72,76.98,44.73,93.48,86.48,97.02,52.39,97.07,97.02,96.87,67.06,73.82,96.18,97.1,96.73,97.08,97.03,82.9,96.94,92.37,76.31,87.34,23.33,96.98,83.36,97.1,84.26,97.1,97.09,97.06,62.45,63.63,90.76,85.16,96.88
2014,97.45,97.3,97.38,96.9,97.16,86.32,97.02,91.42,96.95,96.92,92.21,44.95,94.66,97.22,83.79,97.08,96.94,97.34,97.01,82.9,97.22,97.02,97.0,13.95,97.28,92.99,61.62,97.56,97.3,97.03,68.06,97.26,97.0,96.98,84.17,97.32,97.48,97.1,96.71,97.1,96.98,97.22,96.96,97.12,92.94,97.08,40.22,96.91,97.06,97.12,97.18,97.15,97.1,97.06,89.32,93.68,96.94,97.22,96.89
2015,50.82,92.18,47.63,92.6,64.88,48.26,67.1,55.55,84.62,73.34,54.28,76.0,48.56,67.33,46.36,86.03,60.28,72.6,96.96,29.06,66.62,69.74,75.7,8.2,79.17,58.66,30.42,69.6,68.81,89.8,33.49,75.22,91.36,70.96,41.63,46.77,73.04,83.34,92.72,85.7,96.92,66.97,93.2,67.98,51.98,61.31,13.11,96.88,55.26,83.27,66.71,79.82,87.4,85.6,36.42,38.16,63.15,60.66,96.8
2016,69.14,97.57,64.23,96.77,76.2,57.9,82.6,64.83,97.02,86.31,64.88,67.74,53.55,72.8,58.57,97.0,77.55,79.45,97.01,39.1,77.59,81.47,87.49,7.81,84.48,64.48,31.13,87.74,74.65,95.42,46.83,93.82,96.95,88.76,58.96,61.0,92.01,89.56,96.64,91.4,96.96,71.74,96.88,79.37,63.61,73.47,21.26,96.91,71.6,89.66,72.32,96.2,93.02,91.68,51.86,48.46,79.43,72.15,96.86
2017,87.78,97.32,79.49,96.87,96.92,77.7,96.95,82.94,96.92,96.9,83.36,57.9,68.96,94.12,76.05,97.06,93.46,97.38,97.04,57.24,96.89,97.0,96.99,12.26,97.32,85.82,52.76,97.57,95.92,97.05,69.39,97.24,97.0,96.91,78.16,76.36,97.48,97.12,96.68,97.13,96.98,90.86,96.94,97.11,83.58,95.0,39.33,96.91,87.2,97.15,93.86,97.12,97.13,97.1,68.91,68.08,95.07,93.21,96.91
2018,68.59,97.24,65.22,96.72,82.38,63.15,84.26,69.37,96.8,92.04,70.04,69.83,55.2,87.46,63.18,96.97,77.9,94.34,96.92,39.44,82.86,86.16,92.72,0.5,97.22,78.54,21.92,85.15,88.68,96.9,51.17,91.51,96.92,89.7,63.98,62.18,88.6,96.99,96.6,96.99,96.92,84.3,96.83,85.43,69.03,79.13,21.7,96.86,73.21,97.03,87.22,96.49,96.98,96.96,50.93,49.04,81.06,77.89,96.76
2019,79.38,97.29,78.38,96.84,96.48,77.06,95.89,82.26,96.9,96.86,82.74,69.5,67.97,86.72,75.27,97.0,91.46,94.14,96.99,51.42,96.49,96.98,96.94,7.62,97.26,78.34,49.49,95.18,88.35,96.99,62.2,97.16,96.94,96.84,77.37,75.36,97.42,97.07,96.63,97.06,96.96,83.83,96.92,97.08,83.14,94.17,33.1,96.89,85.28,97.08,86.78,97.06,97.06,97.03,63.18,66.24,93.04,92.68,96.86
2020,72.12,97.27,68.76,96.82,80.94,62.68,86.7,69.14,96.88,90.19,69.28,76.74,57.99,84.1,62.46,97.02,82.07,91.52,96.96,37.79,81.56,85.22,90.98,1.64,96.06,76.44,30.49,89.59,85.94,96.96,45.69,94.12,96.97,92.84,59.0,65.54,92.4,97.02,96.66,97.02,96.98,82.11,96.92,84.11,67.72,78.5,17.08,96.92,75.98,97.05,83.78,97.04,97.02,97.0,49.78,49.06,83.64,76.66,96.82
2021,33.22,94.7,30.26,89.82,60.59,36.1,67.53,48.2,82.56,71.83,36.2,95.48,32.92,69.28,29.71,83.19,61.69,75.64,97.0,13.74,64.45,67.44,73.32,0.0,80.94,62.11,5.59,63.74,71.41,91.1,19.12,73.49,88.7,70.95,25.92,30.04,68.87,86.02,89.44,87.26,96.96,69.4,91.0,65.72,44.27,59.38,0.0,96.68,55.75,85.96,69.16,80.91,89.3,86.93,21.4,21.76,63.73,55.3,96.85
2022,40.22,94.04,37.68,85.25,55.78,45.02,66.19,47.88,75.56,64.9,42.36,89.18,40.3,69.32,38.18,79.29,57.46,74.39,96.96,21.12,58.32,61.6,68.1,0.0,80.54,59.29,13.3,58.5,70.18,92.36,28.16,66.54,84.74,67.39,32.2,36.77,62.54,84.72,87.2,87.69,94.56,67.19,85.15,59.04,48.58,51.32,6.56,94.21,53.75,85.98,68.98,75.65,88.55,87.56,27.42,28.84,61.58,52.41,96.8
2023,55.3,97.28,50.13,96.8,68.77,50.92,73.23,58.82,88.88,78.38,57.78,80.96,46.52,75.08,52.6,88.9,67.24,81.76,96.98,25.8,70.38,73.44,79.7,0.0,86.91,66.82,16.53,74.57,76.61,96.96,37.02,79.56,94.13,77.95,49.52,47.06,77.87,92.45,96.02,93.73,96.92,73.48,96.78,72.0,55.74,65.82,16.88,96.86,61.96,92.22,75.32,86.18,95.27,93.82,34.09,35.16,70.14,64.96,96.83
2024,31.14,74.98,27.43,68.91,44.36,34.26,48.42,40.06,58.78,47.49,31.38,97.25,29.05,49.27,28.42,61.22,48.32,53.46,83.29,11.56,48.58,48.48,52.06,0.0,62.16,48.74,2.0,43.64,49.87,72.46,18.36,48.72,66.11,48.36,21.96,25.76,43.32,63.44,66.62,67.74,74.52,50.14,69.5,48.46,41.02,46.24,0.0,74.15,48.57,64.97,49.28,51.01,68.94,67.74,18.38,17.2,48.31,42.88,82.42
2025,46.67,81.78,50.04,89.14,61.71,48.62,69.68,52.09,81.04,70.59,50.28,82.63,48.55,57.8,43.52,81.54,62.61,62.62,92.16,31.2,63.23,66.08,72.24,4.26,69.03,48.76,25.46,63.62,59.08,81.06,33.1,68.72,86.19,73.2,37.61,47.5,65.54,72.56,87.92,76.56,95.61,57.49,90.18,64.25,48.66,57.63,11.58,94.86,57.62,73.62,57.22,81.82,77.8,76.28,37.91,39.48,65.4,57.03,91.29
2026,44.85,97.2,39.01,88.66,58.78,45.91,66.26,49.72,78.38,68.1,42.98,84.24,41.28,73.02,38.88,78.08,58.53,79.18,96.87,22.13,61.29,64.44,71.12,0.0,84.79,63.06,11.84,59.55,73.94,96.57,27.25,66.45,83.22,69.1,32.2,37.6,62.07,89.35,85.34,91.97,92.82,70.82,88.81,61.56,48.58,54.36,7.4,91.9,54.68,90.28,73.3,76.57,92.72,91.69,28.5,30.35,62.68,54.73,96.7
2027,40.67,88.98,36.9,88.3,58.5,48.58,61.04,49.14,78.43,67.96,44.19,90.28,38.93,65.19,40.83,68.87,50.35,70.68,96.98,19.85,60.6,63.88,70.71,0.0,76.66,55.14,8.78,48.74,66.32,88.72,29.71,52.3,73.82,61.24,34.24,35.72,48.67,81.1,75.19,84.12,82.35,63.63,88.66,61.74,48.58,53.42,9.1,81.89,47.92,81.62,65.46,68.62,84.98,83.96,26.47,27.2,55.95,54.82,96.82
2028,41.88,75.53,39.78,78.74,51.52,48.1,60.66,48.74,70.97,59.9,44.06,88.32,41.8,51.68,40.52,77.34,54.22,57.05,84.48,22.52,53.84,56.72,62.86,0.0,62.74,48.74,17.68,60.44,53.4,73.5,29.5,66.2,81.68,63.2,34.25,38.35,63.15,66.4,83.1,69.81,92.56,53.15,79.44,54.68,48.59,47.81,8.28,89.89,49.26,67.09,51.33,74.18,71.14,69.03,29.61,30.6,57.69,47.88,83.99
2029,32.78,75.74,32.78,71.25,43.6,33.2,54.36,39.48,61.57,50.94,30.47,95.98,34.44,50.81,27.76,71.31,48.36,55.46,83.62,15.24,48.58,47.9,54.96,0.0,62.58,48.74,8.49,49.78,52.1,72.8,16.84,59.76,75.81,54.86,21.28,31.24,52.86,64.41,77.64,68.96,85.91,51.58,71.64,48.48,40.02,45.65,0.0,84.85,48.43,66.49,50.14,64.14,69.84,68.38,22.64,22.5,48.88,42.1,83.15
2030,40.22,81.37,38.54,74.78,48.52,42.24,57.2,48.3,65.4,54.21,39.74,90.76,40.78,56.16,35.67,67.06,49.6,61.46,89.4,22.78,48.78,51.34,58.09,0.0,67.72,48.38,14.58,48.86,57.74,77.88,26.2,55.76,71.96,59.76,30.46,37.64,51.22,71.46,73.18,74.34,82.36,57.25,73.78,48.56,48.58,48.56,4.74,79.94,48.44,71.85,55.6,68.5,75.82,73.61,29.07,30.04,53.67,48.6,88.87
2031,20.68,63.46,22.06,59.91,32.92,23.99,48.4,30.48,48.52,48.38,20.97,97.26,23.31,48.54,19.64,51.87,44.34,48.62,70.24,5.39,40.32,48.44,45.62,0.0,50.84,40.88,0.0,33.37,48.6,60.8,7.84,38.84,56.26,48.35,12.3,19.89,32.95,51.05,57.09,56.78,66.66,43.5,60.26,39.61,29.86,35.46,0.0,65.21,42.34,53.28,48.52,50.5,57.53,56.23,12.45,11.34,47.16,31.96,70.32
2032,24.32,64.2,27.1,75.32,42.0,32.05,60.08,38.51,67.86,56.86,28.83,97.32,28.99,48.6,26.96,64.36,53.78,48.68,72.3,9.44,51.2,53.28,59.76,0.0,51.94,42.38,4.99,36.9,48.66,62.55,14.59,44.88,68.28,63.87,20.54,25.65,36.21,54.61,68.84,59.09,79.56,44.83,75.74,51.73,38.54,45.26,0.0,76.7,48.2,55.2,48.58,73.44,60.4,57.86,17.28,17.91,57.06,40.4,72.23
2033,38.06,90.24,34.66,83.04,50.41,35.95,61.66,41.5,72.0,61.62,32.98,91.06,36.2,65.32,29.86,84.54,52.15,70.37,96.98,16.46,55.22,58.66,65.37,0.0,77.13,54.8,2.04,64.65,65.76,88.96,18.06,72.38,89.86,62.14,23.06,32.85,67.56,80.64,92.8,84.34,96.94,63.37,83.25,56.13,42.94,48.74,0.0,96.89,48.86,82.16,65.49,70.47,84.74,83.78,23.68,24.35,56.94,45.28,96.82
2034,23.2,69.45,19.5,70.17,37.15,27.74,48.42,34.78,60.42,49.4,25.28,97.36,21.4,48.63,23.4,67.63,41.43,49.67,77.96,4.33,44.52,47.22,54.14,0.0,56.95,45.47,0.0,36.03,48.69,68.2,12.12,44.34,71.12,48.37,16.79,18.47,35.82,59.26,71.86,64.27,80.66,48.0,70.3,43.62,34.1,40.22,0.0,78.67,39.38,60.92,48.62,55.12,64.79,63.02,11.02,10.13,44.56,35.82,77.8
2035,20.54,65.73,29.3,59.56,35.85,26.46,48.44,33.27,50.32,48.4,23.89,97.28,30.7,48.56,22.05,53.86,48.35,48.64,71.88,12.54,43.04,48.46,48.36,0.0,52.14,42.16,7.34,33.66,48.62,62.06,10.94,38.81,56.96,48.39,15.28,28.06,33.28,54.21,57.58,58.36,67.09,44.6,60.4,42.42,32.52,38.66,0.0,64.92,48.42,55.52,48.54,57.28,59.54,57.3,19.97,18.86,48.34,34.42,72.46
2036,24.3,57.84,27.74,58.4,30.86,22.58,50.6,29.88,48.8,48.37,19.75,97.28,29.07,46.6,18.87,58.57,48.33,47.04,65.26,10.13,38.78,48.86,44.34,0.0,48.59,38.62,3.89,36.38,48.62,56.06,7.32,41.32,63.17,49.56,11.7,26.24,35.88,48.53,63.62,51.52,74.42,42.1,58.76,37.62,27.94,34.53,0.0,71.59,48.86,47.62,48.54,59.11,53.0,50.98,17.77,17.48,48.32,30.11,65.5
