,Year,Mon,tmax,tmin
3280,1980,1,8.6,3.0
3281,1980,1,11.5,7.4
3282,1980,1,9.1,4.6
3283,1980,1,4.6,-0.3
3284,1980,1,4.4,-1.7
3285,1980,1,7.5,-1.0
3286,1980,1,3.5,-7.2
3287,1980,1,8.0,-7.4
3288,1980,1,10.2,1.8
3289,1980,1,4.8,-2.4
3290,1980,1,4.6,-5.5
3291,1980,1,4.4,-5.0
3292,1980,1,5.1,-0.4
3293,1980,1,6.1,-3.4
3294,1980,1,4.9,-1.6
3295,1980,1,7.4,-1.9
3296,1980,1,4.1,-7.0
3297,1980,1,1.0,-7.7
3298,1980,1,4.7,-6.1
3299,1980,1,2.4,-1.4
3300,1980,1,1.7,-2.3
3301,1980,1,1.8,-3.7
3302,1980,1,8.6,-7.8
3303,1980,1,6.3,-2.4
3304,1980,1,7.7,-5.5
3305,1980,1,11.2,-3.8
3306,1980,1,15.0,7.8
3307,1980,1,10.8,7.2
3308,1980,1,8.7,2.8
3309,1980,1,2.8,-5.9
3310,1980,1,-1.2,-6.0
3311,1980,2,-1.0,-7.6
3312,1980,2,2.5,-2.3
3313,1980,2,2.7,-3.0
3314,1980,2,0.5,-3.1
3315,1980,2,-2.1,-7.1
3316,1980,2,-0.3,-6.9
3317,1980,2,-1.4,-8.5
3318,1980,2,-1.8,-8.0
3319,1980,2,-0.3,-8.6
3320,1980,2,3.6,-2.7
3321,1980,2,6.2,-5.1
3322,1980,2,4.0,-2.2
3323,1980,2,3.1,-2.8
3324,1980,2,2.3,-4.0
3325,1980,2,3.3,-4.4
3326,1980,2,3.4,-6.1
3327,1980,2,6.8,-3.6
3328,1980,2,5.5,-2.7
3329,1980,2,6.9,0.8
3330,1980,2,9.6,-0.6
3331,1980,2,6.5,-2.0
3332,1980,2,7.4,-5.4
3333,1980,2,10.9,-4.7
3334,1980,2,13.2,-3.1
3335,1980,2,13.3,-2.1
3336,1980,2,12.6,2.0
3337,1980,2,5.0,-0.1
3338,1980,2,10.4,-1.9
3339,1980,2,11.5,-0.6
3340,1980,3,9.1,0.7
3341,1980,3,10.2,-1.2
3342,1980,3,11.3,0.6
3343,1980,3,11.7,1.0
3344,1980,3,7.7,3.6
3345,1980,3,13.3,1.3
3346,1980,3,16.0,3.7
3347,1980,3,13.1,2.0
3348,1980,3,11.0,5.1
3349,1980,3,7.7,2.7
3350,1980,3,7.2,1.0
3351,1980,3,10.6,-2.3
3352,1980,3,14.0,1.2
3353,1980,3,7.5,0.7
3354,1980,3,8.7,0.4
3355,1980,3,11.7,-1.4
3356,1980,3,16.9,-0.2
3357,1980,3,13.5,0.3
3358,1980,3,16.5,0.4
3359,1980,3,15.3,0.6
3360,1980,3,8.4,2.0
3361,1980,3,6.3,1.6
3362,1980,3,5.8,1.1
3363,1980,3,7.6,1.0
3364,1980,3,10.9,-0.8
3365,1980,3,11.1,0.1
3366,1980,3,14.1,-1.4
3367,1980,3,16.5,-1.1
3368,1980,3,11.0,3.5
3369,1980,3,19.4,1.3
3370,1980,3,10.4,5.6
3371,1980,4,12.0,1.4
3372,1980,4,15.5,0.8
3373,1980,4,16.7,1.8
3374,1980,4,21.3,12.1
3375,1980,4,19.9,15.5
3376,1980,4,18.5,5.4
3377,1980,4,14.8,2.6
3378,1980,4,17.7,9.1
3379,1980,4,19.5,5.9
3380,1980,4,15.2,3.0
3381,1980,4,16.9,8.0
3382,1980,4,16.2,13.6
3383,1980,4,14.4,5.8
3384,1980,4,9.7,3.4
3385,1980,4,11.8,4.6
3386,1980,4,10.6,2.6
3387,1980,4,14.5,4.3
3388,1980,4,19.5,8.7
3389,1980,4,21.6,11.4
3390,1980,4,17.3,7.7
3391,1980,4,16.5,6.9
3392,1980,4,20.0,2.9
3393,1980,4,15.1,6.9
3394,1980,4,14.7,5.0
3395,1980,4,18.1,5.9
3396,1980,4,20.6,2.0
3397,1980,4,16.1,9.0
3398,1980,4,18.5,8.4
3399,1980,4,19.8,5.2
3400,1980,4,21.6,9.3
3401,1980,5,24.0,8.2
3402,1980,5,22.7,6.1
3403,1980,5,20.0,14.1
3404,1980,5,23.1,12.3
3405,1980,5,24.9,9.3
3406,1980,5,19.2,9.8
3407,1980,5,19.7,8.3
3408,1980,5,13.0,10.0
3409,1980,5,18.8,8.6
3410,1980,5,23.9,5.6
3411,1980,5,28.3,8.1
3412,1980,5,19.4,13.9
3413,1980,5,22.8,13.7
3414,1980,5,23.2,12.8
3415,1980,5,23.8,12.8
3416,1980,5,17.7,8.3
3417,1980,5,20.1,5.7
3418,1980,5,23.9,6.5
3419,1980,5,21.7,12.0
3420,1980,5,17.1,12.8
3421,1980,5,23.3,11.7
3422,1980,5,26.8,9.0
3423,1980,5,24.6,12.5
3424,1980,5,24.1,12.0
3425,1980,5,21.2,17.2
3426,1980,5,17.6,12.4
3427,1980,5,20.9,7.5
3428,1980,5,24.7,13.4
3429,1980,5,26.6,12.8
3430,1980,5,28.8,16.0
3431,1980,5,26.9,15.4
3432,1980,6,23.4,17.4
3433,1980,6,20.2,14.5
3434,1980,6,22.3,11.6
3435,1980,6,28.2,14.2
3436,1980,6,28.5,12.6
3437,1980,6,29.9,13.2
3438,1980,6,26.4,18.3
