,Year,Mon,Day,tmax,tmin
6939,1980,1,1,3.8,1.6
6940,1980,1,2,5.0,2.5
6941,1980,1,3,5.3,2.6
6942,1980,1,4,2.6,-4.9
6943,1980,1,5,-0.4,-8.3
6944,1980,1,6,3.4,-7.8
6945,1980,1,7,-5.0,-11.6
6946,1980,1,8,1.2,-12.4
6947,1980,1,9,8.8,-5.8
6948,1980,1,10,1.7,-8.0
6949,1980,1,11,-1.3,-11.2
6950,1980,1,12,3.6,-12.2
6951,1980,1,13,1.2,-4.5
6952,1980,1,14,-0.2,-7.6
6953,1980,1,15,-1.4,-8.4
6954,1980,1,16,1.6,-7.8
6955,1980,1,17,-1.4,-13.9
6956,1980,1,18,-2.0,-14.5
6957,1980,1,19,-0.2,-8.4
6958,1980,1,20,-0.8,-5.5
6959,1980,1,21,-2.5,-9.2
6960,1980,1,22,-2.2,-9.5
6961,1980,1,23,4.2,-7.9
6962,1980,1,24,4.0,-4.2
6963,1980,1,25,5.5,-8.9
6964,1980,1,26,8.2,-8.6
6965,1980,1,27,13.8,-2.2
6966,1980,1,28,13.2,1.8
6967,1980,1,29,3.9,0.2
6968,1980,1,30,0.5,-10.8
6969,1980,1,31,-6.2,-12.1
6970,1980,2,1,-3.9,-11.8
6971,1980,2,2,-2.2,-7.9
6972,1980,2,3,-1.6,-5.4
6973,1980,2,4,-5.2,-10.2
6974,1980,2,5,-6.0,-14.3
6975,1980,2,6,-6.1,-12.6
6976,1980,2,7,-6.4,-13.6
6977,1980,2,8,-4.8,-12.2
6978,1980,2,9,-2.7,-11.0
6979,1980,2,10,0.4,-6.9
6980,1980,2,11,4.2,-3.4
6981,1980,2,12,0.8,-6.2
6982,1980,2,13,0.4,-6.7
6983,1980,2,14,-0.7,-7.0
6984,1980,2,15,1.0,-6.7
6985,1980,2,16,3.0,-7.2
6986,1980,2,17,4.9,-8.9
6987,1980,2,18,2.7,-8.6
6988,1980,2,19,3.4,-2.1
6989,1980,2,20,7.9,-2.7
6990,1980,2,21,5.9,-4.0
6991,1980,2,22,6.2,-6.2
6992,1980,2,23,7.9,0.1
6993,1980,2,24,10.8,-1.0
6994,1980,2,25,12.8,-1.7
6995,1980,2,26,12.2,2.1
6996,1980,2,27,6.5,-1.6
6997,1980,2,28,9.0,-1.2
6998,1980,2,29,13.0,-3.7
6999,1980,3,1,6.4,-0.1
7000,1980,3,2,9.8,-4.5
7001,1980,3,3,11.2,-0.6
7002,1980,3,4,8.0,1.2
7003,1980,3,5,12.4,-0.5
7004,1980,3,6,14.2,-2.5
7005,1980,3,7,14.6,2.7
7006,1980,3,8,12.8,-0.5
7007,1980,3,9,6.5,4.3
7008,1980,3,10,9.3,1.8
7009,1980,3,11,7.2,-2.2
7010,1980,3,12,10.3,-4.0
7011,1980,3,13,14.2,-3.4
7012,1980,3,14,5.6,0.3
7013,1980,3,15,8.3,-1.9
7014,1980,3,16,12.2,-1.2
7015,1980,3,17,14.2,-0.4
7016,1980,3,18,10.2,0.2
7017,1980,3,19,16.3,0.6
7018,1980,3,20,14.3,4.4
7019,1980,3,21,11.5,-0.3
7020,1980,3,22,4.9,0.5
7021,1980,3,23,2.6,-1.4
7022,1980,3,24,7.2,-2.2
7023,1980,3,25,9.2,-2.2
7024,1980,3,26,10.6,2.2
7025,1980,3,27,15.6,-0.2
7026,1980,3,28,17.0,-0.3
7027,1980,3,29,9.5,5.7
7028,1980,3,30,20.1,3.5
7029,1980,3,31,13.5,6.9
7030,1980,4,1,12.2,4.8
7031,1980,4,2,12.8,0.9
7032,1980,4,3,20.4,-0.9
7033,1980,4,4,23.1,1.0
7034,1980,4,5,16.9,14.1
7035,1980,4,6,17.7,4.7
7036,1980,4,7,16.4,2.5
7037,1980,4,8,18.0,4.5
7038,1980,4,9,20.5,6.7
7039,1980,4,10,16.2,5.3
7040,1980,4,11,21.8,2.3
7041,1980,4,12,14.2,9.0
7042,1980,4,13,12.0,7.4
7043,1980,4,14,7.4,0.8
7044,1980,4,15,11.0,1.6
7045,1980,4,16,9.4,1.1
7046,1980,4,17,12.8,3.6
7047,1980,4,18,18.0,1.8
7048,1980,4,19,21.6,5.6
7049,1980,4,20,14.8,5.3
7050,1980,4,21,15.3,4.1
7051,1980,4,22,17.5,2.8
7052,1980,4,23,13.8,4.8
7053,1980,4,24,12.8,1.8
7054,1980,4,25,17.0,3.7
7055,1980,4,26,22.2,2.8
7056,1980,4,27,14.5,7.4
7057,1980,4,28,16.9,6.5
7058,1980,4,29,22.0,4.7
7059,1980,4,30,20.8,10.5
7060,1980,5,1,21.1,7.7
7061,1980,5,2,27.0,5.7
7062,1980,5,3,22.3,7.2
7063,1980,5,4,23.2,14.2
7064,1980,5,5,23.3,4.8
7065,1980,5,6,18.4,7.2
7066,1980,5,7,22.0,5.3
7067,1980,5,8,15.8,8.4
7068,1980,5,9,14.8,8.5
7069,1980,5,10,24.5,8.0
7070,1980,5,11,28.8,12.1
7071,1980,5,12,18.9,12.3
7072,1980,5,13,24.5,14.6
7073,1980,5,14,26.9,11.5
7074,1980,5,15,22.9,11.8
7075,1980,5,16,17.6,9.4
7076,1980,5,17,19.9,2.4
7077,1980,5,18,24.4,6.6
7078,1980,5,19,23.2,11.7
7079,1980,5,20,17.2,11.3
7080,1980,5,21,25.5,12.0
7081,1980,5,22,29.2,12.3
7082,1980,5,23,25.7,12.4
7083,1980,5,24,25.9,11.1
7084,1980,5,25,20.8,15.1
7085,1980,5,26,20.8,10.3
7086,1980,5,27,23.4,7.6
7087,1980,5,28,27.9,11.5
7088,1980,5,29,27.1,12.7
