,Year,Mon,Day,tmax,tmin
6939,1980,1,1,6.5,-2.2
6940,1980,1,2,5.1,3.7
6941,1980,1,3,6.5,-0.7
6942,1980,1,4,-0.2,-6.9
6943,1980,1,5,-0.1,-9.0
6944,1980,1,6,4.5,-8.2
6945,1980,1,7,-3.7,-11.3
6946,1980,1,8,0.1,-6.8
6947,1980,1,9,3.2,-2.2
6948,1980,1,10,-2.2,-10.1
6949,1980,1,11,-1.8,-12.5
6950,1980,1,12,0.3,-5.2
6951,1980,1,13,-0.7,-5.6
6952,1980,1,14,-0.9,-7.0
6953,1980,1,15,-1.0,-8.3
6954,1980,1,16,-3.0,-7.8
6955,1980,1,17,-7.8,-14.8
6956,1980,1,18,-5.4,-13.9
6957,1980,1,19,-0.8,-7.3
6958,1980,1,20,-0.9,-7.3
6959,1980,1,21,-3.1,-8.2
6960,1980,1,22,-2.5,-10.5
6961,1980,1,23,5.7,-5.4
6962,1980,1,24,2.2,-5.4
6963,1980,1,25,1.7,-7.2
6964,1980,1,26,8.2,-5.3
6965,1980,1,27,6.5,2.8
6966,1980,1,28,6.0,0.6
6967,1980,1,29,3.2,-2.7
6968,1980,1,30,-2.7,-12.7
6969,1980,1,31,-7.2,-13.8
6970,1980,2,1,-5.0,-13.2
6971,1980,2,2,-1.8,-9.6
6972,1980,2,3,-1.8,-9.6
6973,1980,2,4,-6.6,-11.6
6974,1980,2,5,-6.7,-11.5
6975,1980,2,6,-7.9,-13.3
6976,1980,2,7,-6.5,-13.7
6977,1980,2,8,-6.0,-13.4
6978,1980,2,9,-3.2,-10.7
6979,1980,2,10,0.5,-7.1
6980,1980,2,11,3.6,-4.5
6981,1980,2,12,-1.3,-6.7
6982,1980,2,13,-2.4,-8.7
6983,1980,2,14,-1.5,-10.4
6984,1980,2,15,0.1,-7.4
6985,1980,2,16,0.6,-7.2
6986,1980,2,17,3.4,-6.6
6987,1980,2,18,2.7,-3.7
6988,1980,2,19,5.6,-4.4
6989,1980,2,20,6.6,-3.8
6990,1980,2,21,4.7,-5.0
6991,1980,2,22,3.4,-5.0
6992,1980,2,23,6.8,0.4
6993,1980,2,24,5.7,1.1
6994,1980,2,25,10.0,-1.0
6995,1980,2,26,9.4,-0.2
6996,1980,2,27,5.5,-2.7
6997,1980,2,28,7.1,-0.9
6998,1980,2,29,9.1,2.5
6999,1980,3,1,9.7,-0.6
7000,1980,3,2,7.0,-1.5
7001,1980,3,3,7.6,0.2
7002,1980,3,4,11.6,0.8
7003,1980,3,5,9.8,1.0
7004,1980,3,6,8.5,-1.0
7005,1980,3,7,12.3,4.0
7006,1980,3,8,15.4,2.0
7007,1980,3,9,11.6,3.3
7008,1980,3,10,7.4,0.0
7009,1980,3,11,6.2,-2.8
7010,1980,3,12,6.3,-2.7
7011,1980,3,13,7.2,-1.4
7012,1980,3,14,7.2,1.0
7013,1980,3,15,6.6,0.5
7014,1980,3,16,8.4,2.4
7015,1980,3,17,9.5,2.7
7016,1980,3,18,10.7,0.4
7017,1980,3,19,8.6,2.1
7018,1980,3,20,9.5,2.2
7019,1980,3,21,12.5,-0.1
7020,1980,3,22,6.6,1.3
7021,1980,3,23,4.9,0.5
7022,1980,3,24,6.7,-0.4
7023,1980,3,25,7.8,1.2
7024,1980,3,26,8.3,2.0
7025,1980,3,27,9.8,1.8
7026,1980,3,28,13.0,2.7
7027,1980,3,29,15.5,5.3
7028,1980,3,30,12.7,4.7
7029,1980,3,31,10.1,3.7
7030,1980,4,1,9.4,3.0
7031,1980,4,2,10.3,2.9
7032,1980,4,3,15.8,4.6
7033,1980,4,4,20.1,10.2
7034,1980,4,5,17.5,9.4
7035,1980,4,6,9.4,3.8
7036,1980,4,7,11.3,5.1
7037,1980,4,8,15.0,7.2
7038,1980,4,9,13.4,4.8
7039,1980,4,10,13.9,3.5
7040,1980,4,11,16.4,6.7
7041,1980,4,12,15.1,8.6
7042,1980,4,13,11.9,6.6
7043,1980,4,14,8.7,5.1
7044,1980,4,15,10.0,3.8
7045,1980,4,16,10.7,3.6
7046,1980,4,17,10.8,4.9
7047,1980,4,18,19.3,5.4
7048,1980,4,19,18.0,6.6
7049,1980,4,20,10.6,5.8
7050,1980,4,21,12.0,5.4
7051,1980,4,22,11.7,5.6
7052,1980,4,23,11.9,6.1
7053,1980,4,24,12.3,4.6
7054,1980,4,25,15.4,5.6
7055,1980,4,26,18.4,6.6
7056,1980,4,27,12.9,8.2
7057,1980,4,28,12.3,7.7
7058,1980,4,29,16.8,6.4
7059,1980,4,30,15.4,9.0
7060,1980,5,1,16.1,8.3
7061,1980,5,2,19.1,9.7
7062,1980,5,3,18.6,12.0
7063,1980,5,4,15.8,9.8
7064,1980,5,5,14.8,9.5
7065,1980,5,6,17.3,9.1
7066,1980,5,7,18.1,9.6
7067,1980,5,8,16.8,9.6
7068,1980,5,9,18.1,10.6
7069,1980,5,10,16.8,10.6
7070,1980,5,11,24.2,12.5
7071,1980,5,12,17.0,12.0
7072,1980,5,13,16.7,11.2
7073,1980,5,14,15.7,10.9
7074,1980,5,15,21.1,11.1
7075,1980,5,16,16.0,9.7
7076,1980,5,17,18.2,8.8
7077,1980,5,18,20.5,10.0
7078,1980,5,19,16.9,12.8
7079,1980,5,20,22.1,11.9
7080,1980,5,21,23.0,12.0
7081,1980,5,22,22.0,12.7
7082,1980,5,23,24.4,14.5
7083,1980,5,24,24.3,15.1
7084,1980,5,25,18.6,13.6
7085,1980,5,26,15.4,10.6
7086,1980,5,27,18.5,11.6
7087,1980,5,28,20.8,15.3
7088,1980,5,29,22.3,14.3
7089,1980,5,30,25.3,14.2
7090,1980,5,31,27.0,15.3
7091,1980,6,1,21.8,18.1
7092,1980,6,2,20.2,12.5
7093,1980,6,3,19.0,13.1
7094,1980,6,4,24.4,15.7
7095,1980,6,5,23.5,16.2
7096,1980,6,6,27.9,16.1
7097,1980,6,7,27.1,18.7
7098,1980,6,8,21.7,14.8
7099,1980,6,9,19.5,14.6
7100,1980,6,10,23.2,15.3
7101,1980,6,11,23.0,16.1
7102,1980,6,12,23.7,17.0
7103,1980,6,13,25.2,17.1
7104,1980,6,14,29.5,17.9
7105,1980,6,15,26.7,18.4
7106,1980,6,16,23.5,18.3
7107,1980,6,17,26.0,17.4
7108,1980,6,18,24.4,16.8
7109,1980,6,19,26.5,18.7
