,Year,Mon,Day,tmax,tmin
3191,1980,1,1,6.6,-5.0
3192,1980,1,2,5.0,2.7
3193,1980,1,3,6.0,0.2
3194,1980,1,4,0.2,-6.2
3195,1980,1,5,-1.3,-10.2
3196,1980,1,6,1.0,-8.8
3197,1980,1,7,-5.0,-11.7
3198,1980,1,8,-2.0,-11.2
3199,1980,1,9,2.6,-3.4
3200,1980,1,10,-0.5,-10.8
3201,1980,1,11,-3.5,-15.8
3202,1980,1,12,-1.8,-10.6
3203,1980,1,13,0.8,-8.6
3204,1980,1,14,-0.8,-13.2
3205,1980,1,15,-0.2,-13.2
3206,1980,1,16,-2.7,-18.5
3207,1980,1,17,-7.2,-16.4
3208,1980,1,18,-5.0,-19.8
3209,1980,1,19,-1.2,-10.8
3210,1980,1,20,-1.2,-12.4
3211,1980,1,21,-3.2,-13.7
3212,1980,1,22,-3.2,-17.0
3213,1980,1,23,-0.4,-12.7
3214,1980,1,24,3.4,-13.2
3215,1980,1,25,3.6,-14.6
3216,1980,1,26,7.6,-12.6
3217,1980,1,27,7.3,-0.4
3218,1980,1,28,11.5,-2.4
3219,1980,1,29,6.0,0.2
3220,1980,1,30,0.4,-13.0
3221,1980,1,31,-7.5,-14.8
3222,1980,2,1,-4.6,-16.0
3223,1980,2,2,-2.4,-13.4
3224,1980,2,3,-1.8,-13.7
3225,1980,2,4,-6.0,-14.4
3226,1980,2,5,-6.0,-16.8
3227,1980,2,6,-7.6,-18.5
3228,1980,2,7,-6.0,-19.0
3229,1980,2,8,-6.3,-19.0
3230,1980,2,9,-2.4,-18.5
3231,1980,2,10,0.8,-16.2
3232,1980,2,11,3.6,-6.2
3233,1980,2,12,-0.2,-11.6
3234,1980,2,13,-1.6,-13.8
3235,1980,2,14,-0.8,-16.5
3236,1980,2,15,1.2,-15.2
3237,1980,2,16,2.5,-14.0
3238,1980,2,17,5.3,-14.2
3239,1980,2,18,3.2,-10.0
3240,1980,2,19,5.2,-11.0
3241,1980,2,20,7.6,-10.0
3242,1980,2,21,6.5,-10.0
3243,1980,2,22,6.7,-11.8
3244,1980,2,23,9.2,-4.2
3245,1980,2,24,5.5,-4.8
3246,1980,2,25,11.3,-3.5
3247,1980,2,26,11.0,0.2
3248,1980,2,27,7.2,-5.8
3249,1980,2,28,9.2,-6.0
3250,1980,2,29,11.5,-5.0
3251,1980,3,1,7.6,-0.8
3252,1980,3,2,9.3,-7.0
3253,1980,3,3,10.8,-5.0
3254,1980,3,4,11.4,-2.6
3255,1980,3,5,11.5,-3.0
3256,1980,3,6,11.5,-6.2
3257,1980,3,7,12.5,-0.6
3258,1980,3,8,16.2,-3.2
3259,1980,3,9,9.8,-0.6
3260,1980,3,10,9.8,-1.4
3261,1980,3,11,8.4,-4.2
3262,1980,3,12,9.4,-5.0
3263,1980,3,13,11.5,-5.0
3264,1980,3,14,8.3,-0.5
3265,1980,3,15,8.3,-5.8
3266,1980,3,16,11.2,-3.2
3267,1980,3,17,12.3,-0.2
3268,1980,3,18,11.6,-2.4
3269,1980,3,19,13.6,-1.0
3270,1980,3,20,11.3,-0.8
3271,1980,3,21,13.6,-3.2
3272,1980,3,22,6.4,0.2
3273,1980,3,23,4.4,-1.0
3274,1980,3,24,8.0,-5.6
3275,1980,3,25,10.2,-3.2
3276,1980,3,26,10.2,-1.8
3277,1980,3,27,15.3,-4.4
3278,1980,3,28,16.2,-3.6
3279,1980,3,29,17.2,2.3
3280,1980,3,30,19.7,-1.6
3281,1980,3,31,10.4,1.4
3282,1980,4,1,12.5,0.2
3283,1980,4,2,12.6,-3.0
3284,1980,4,3,21.0,-2.0
3285,1980,4,4,22.0,0.8
3286,1980,4,5,16.8,13.8
3287,1980,4,6,14.2,5.6
3288,1980,4,7,14.5,4.0
3289,1980,4,8,15.4,6.0
3290,1980,4,9,18.2,4.2
3291,1980,4,10,18.2,0.6
3292,1980,4,11,20.1,1.8
3293,1980,4,12,14.6,8.2
3294,1980,4,13,12.4,7.0
3295,1980,4,14,8.8,3.2
3296,1980,4,15,12.4,0.8
3297,1980,4,16,11.0,1.8
3298,1980,4,17,12.2,3.8
3299,1980,4,18,19.4,1.2
3300,1980,4,19,19.7,4.8
3301,1980,4,20,13.6,2.8
3302,1980,4,21,15.2,0.0
3303,1980,4,22,15.8,-0.4
3304,1980,4,23,14.0,0.6
3305,1980,4,24,14.2,-1.0
3306,1980,4,25,17.6,-0.4
3307,1980,4,26,20.5,0.0
3308,1980,4,27,11.8,5.4
3309,1980,4,28,15.0,4.4
3310,1980,4,29,18.0,2.6
3311,1980,4,30,20.2,5.4
3312,1980,5,1,22.0,4.2
3313,1980,5,2,24.3,3.8
3314,1980,5,3,20.4,6.6
3315,1980,5,4,21.0,7.8
3316,1980,5,5,20.7,3.2
3317,1980,5,6,20.2,7.2
3318,1980,5,7,22.2,4.4
3319,1980,5,8,20.8,5.9
3320,1980,5,9,19.8,6.5
3321,1980,5,10,24.5,4.7
3322,1980,5,11,27.3,6.0
3323,1980,5,12,15.2,12.4
3324,1980,5,13,18.6,12.4
3325,1980,5,14,20.8,10.8
3326,1980,5,15,23.2,9.8
3327,1980,5,16,18.2,6.8
3328,1980,5,17,20.8,2.8
3329,1980,5,18,23.4,4.4
3330,1980,5,19,18.5,9.2
3331,1980,5,20,23.6,10.2
3332,1980,5,21,27.6,8.7
3333,1980,5,22,27.8,9.4
3334,1980,5,23,26.5,11.5
