,Year,Mon,tmax,tmin
3221,1980,1,14.0,9.4
3222,1980,1,15.7,13.3
3223,1980,1,13.8,7.0
3224,1980,1,7.0,2.5
3225,1980,1,6.4,2.0
3226,1980,1,8.1,3.7
3227,1980,1,3.7,-2.0
3228,1980,1,8.1,-4.8
3229,1980,1,11.8,6.4
3230,1980,1,6.9,1.5
3231,1980,1,5.9,0.3
3232,1980,1,9.5,0.0
3233,1980,1,8.1,3.3
3234,1980,1,7.7,1.6
3235,1980,1,7.0,2.2
3236,1980,1,9.5,1.5
3237,1980,1,7.7,-0.9
3238,1980,1,3.5,-0.5
3239,1980,1,6.8,1.7
3240,1980,1,5.3,2.2
3241,1980,1,4.8,0.5
3242,1980,1,4.5,0.2
3243,1980,1,10.8,-1.2
3244,1980,1,9.4,0.4
3245,1980,1,10.1,1.1
3246,1980,1,13.8,2.4
3247,1980,1,15.1,11.2
3248,1980,1,17.1,12.6
3249,1980,1,12.6,5.5
3250,1980,1,5.5,-3.5
3251,1980,1,1.3,-2.9
3252,1980,2,2.7,-1.4
3253,1980,2,4.3,1.0
3254,1980,2,4.7,1.0
3255,1980,2,3.5,-1.0
3256,1980,2,-0.4,-3.1
3257,1980,2,3.0,-2.3
3258,1980,2,2.1,-2.4
3259,1980,2,0.7,-1.9
3260,1980,2,2.3,-2.2
3261,1980,2,5.0,0.1
3262,1980,2,8.0,2.5
3263,1980,2,5.9,1.6
3264,1980,2,5.1,0.7
3265,1980,2,6.8,1.3
3266,1980,2,5.7,0.7
3267,1980,2,6.0,-1.3
3268,1980,2,7.9,-2.3
3269,1980,2,10.0,-0.2
3270,1980,2,10.0,4.0
3271,1980,2,10.4,2.5
3272,1980,2,8.7,1.6
3273,1980,2,9.6,0.5
3274,1980,2,11.9,0.7
3275,1980,2,13.8,5.1
3276,1980,2,15.5,2.6
3277,1980,2,11.4,6.4
3278,1980,2,7.6,3.3
3279,1980,2,11.9,1.1
3280,1980,2,14.3,-0.6
3281,1980,3,14.1,3.0
3282,1980,3,10.6,2.8
3283,1980,3,11.4,5.3
3284,1980,3,11.5,7.1
3285,1980,3,10.3,7.8
3286,1980,3,13.6,8.0
3287,1980,3,13.5,4.0
3288,1980,3,13.3,3.5
3289,1980,3,14.8,7.0
3290,1980,3,10.6,6.3
3291,1980,3,8.8,4.0
3292,1980,3,10.9,2.7
