,강릉,강화,거제,거창,고흥,광주,구미,군산,금산,남원,남해,대관령,대구,대전,목포,문경,밀양,보령,보은,부산,부안,부여,산청,서귀포,서산,서울,성산,속초,수원,양평,여수,영덕,영주,영천,완도,울산,울진,원주,의성,이천,인제,인천,임실,장흥,전주,정읍,제주,제천,진주,천안,청주,추풍령,춘천,충주,통영,포항,합천,해남,홍천
1991,38.41,96.82,-0.18,96.12,26.3,0.0,86.16,0.0,96.22,91.71,0.0,96.97,0.0,79.41,0.0,96.57,78.76,90.54,96.44,0.0,55.7,83.32,83.24,0.0,96.7,38.44,0.0,95.52,84.53,96.41,0.0,96.72,96.52,96.26,0.0,0.0,94.27,96.5,96.14,96.48,96.58,40.86,96.28,66.29,1.7,41.05,0.0,96.5,69.4,96.49,82.03,96.58,96.52,96.44,0.0,0.0,80.34,19.74,96.3
1992,97.14,96.94,95.92,96.48,96.66,82.65,96.68,95.35,96.53,96.44,62.74,93.0,96.82,96.76,30.53,96.74,96.52,96.9,96.57,24.74,96.82,96.59,96.56,0.0,96.86,97.04,36.23,97.29,96.89,96.6,9.98,96.91,96.66,96.64,26.91,90.56,97.14,96.68,96.28,96.68,96.7,97.2,96.55,96.62,96.7,96.66,0.0,96.58,96.63,96.68,96.72,96.88,96.71,96.64,31.5,53.98,96.55,96.74,96.48
1993,97.16,96.96,96.94,96.55,96.76,96.89,96.64,97.18,96.58,96.52,96.94,94.81,96.79,96.79,77.34,96.74,96.49,96.93,96.58,18.68,96.91,96.67,96.68,0.0,96.9,97.4,39.41,97.3,96.91,96.6,13.56,96.95,96.66,96.62,50.71,96.94,97.17,96.68,96.28,96.68,96.66,97.22,96.58,96.72,96.81,96.76,0.0,96.55,96.6,96.7,96.74,96.84,96.7,96.64,34.95,78.14,96.52,96.83,96.47
1994,16.27,96.86,8.8,96.18,49.54,0.0,96.26,5.76,96.27,96.13,0.0,96.96,-1.25,80.64,0.0,96.47,89.5,91.79,96.45,0.0,80.34,94.44,94.07,0.0,96.74,41.72,0.0,61.53,85.56,96.44,0.0,90.88,96.42,96.21,0.0,3.65,67.35,96.53,96.02,96.5,96.51,44.11,96.33,88.52,20.08,62.97,0.0,96.42,80.52,96.52,84.32,96.54,96.54,96.47,0.0,0.0,92.1,43.89,96.32
1995,22.52,96.9,20.1,96.24,87.75,10.1,96.38,31.04,96.33,96.22,9.02,96.96,18.24,82.8,0.0,96.54,96.2,93.36,96.5,0.0,91.84,96.38,96.28,0.0,96.78,46.12,0.0,83.32,87.88,96.5,0.0,96.67,96.49,96.34,0.0,14.66,90.2,96.58,96.09,96.57,96.57,48.08,96.38,96.42,63.82,86.24,0.0,96.46,96.37,96.58,86.02,96.66,96.6,96.53,0.0,0.0,96.21,87.26,96.38
1996,24.24,96.82,20.93,96.26,78.58,3.7,96.38,22.9,96.34,96.22,5.01,96.94,10.9,82.78,0.0,96.47,96.22,94.46,96.43,0.0,85.94,96.38,96.28,0.0,96.72,64.64,0.0,86.41,87.69,96.42,0.0,96.62,96.44,96.36,0.0,15.57,87.97,96.5,96.03,96.48,96.5,64.92,96.4,93.1,47.02,80.82,0.0,96.42,92.44,96.5,85.86,96.65,96.51,96.45,0.0,1.08,96.23,72.64,96.29
1997,91.24,97.02,57.81,96.42,96.62,74.95,96.48,79.36,96.47,96.38,73.26,96.92,58.99,96.84,34.04,96.73,96.32,96.99,96.66,0.0,96.78,96.52,96.5,0.0,96.95,82.36,0.0,97.29,96.97,96.67,0.0,96.92,96.66,96.45,10.72,49.64,97.16,96.75,96.28,96.76,96.68,84.35,96.49,96.6,88.7,96.6,0.0,96.58,96.44,96.76,96.8,96.73,96.78,96.71,0.0,8.42,96.32,96.71,96.55
1998,76.44,96.96,75.11,96.4,96.6,81.36,96.5,85.48,96.46,96.37,60.43,96.92,74.6,96.74,19.52,96.6,96.32,96.92,96.59,-0.86,96.77,96.52,96.47,0.0,96.88,82.04,3.14,97.2,96.89,96.6,0.0,96.76,96.55,96.46,15.59,64.27,97.06,96.68,96.15,96.67,96.6,85.02,96.49,96.56,95.9,96.59,0.0,96.5,96.46,96.68,96.7,96.74,96.7,96.63,8.52,18.16,96.34,96.68,96.47
1999,97.13,96.96,59.84,96.44,96.64,59.61,96.5,77.34,96.5,96.4,42.35,96.91,58.69,88.26,12.52,96.72,96.33,96.92,96.6,0.0,96.8,96.55,96.5,0.0,96.87,69.49,4.5,97.3,92.78,96.6,0.0,96.92,96.66,96.48,9.57,50.18,97.16,96.68,96.28,96.67,96.68,73.0,96.53,96.61,86.92,96.62,0.0,96.57,96.46,96.68,91.1,96.74,96.7,96.63,2.99,10.82,96.35,96.72,96.48
2000,47.04,96.88,24.62,96.28,89.08,14.28,96.38,25.82,96.36,96.24,13.7,96.98,19.0,90.91,3.0,96.57,96.2,96.82,96.48,0.0,96.66,96.4,96.32,0.0,96.76,59.47,0.0,97.18,95.54,96.47,0.0,96.74,96.52,96.34,0.2,19.74,97.04,96.56,96.13,96.54,96.6,61.12,96.4,96.46,56.74,92.34,0.0,96.5,96.35,96.56,94.15,96.64,96.58,96.5,0.0,3.74,96.21,83.4,96.36
2001,23.8,96.74,19.76,96.26,65.63,4.14,96.4,11.04,96.35,96.22,5.16,96.98,9.12,69.84,0.0,96.51,96.22,83.56,96.34,0.0,85.74,96.38,96.28,0.0,96.97,18.4,0.0,80.84,81.94,96.3,0.0,96.65,96.48,96.37,0.0,14.96,84.62,96.4,96.08,96.38,96.56,22.16,96.4,93.32,34.2,78.89,0.0,96.46,92.14,96.4,79.72,96.66,96.4,96.34,0.0,0.02,96.24,60.57,96.19
2002,11.8,96.78,5.9,96.28,63.06,4.54,91.56,12.3,96.35,96.23,6.23,97.0,0.0,89.93,0.0,96.49,83.92,96.71,96.36,0.0,87.48,96.39,96.3,0.0,96.66,60.16,0.0,57.5,94.74,96.34,0.0,84.87,96.45,96.33,0.0,1.53,60.35,96.43,96.06,96.42,96.53,61.16,96.42,93.12,31.62,76.28,0.0,96.45,74.96,96.42,92.83,96.62,96.45,96.38,0.0,0.0,86.68,58.08,96.21
2003,0.0,92.84,0.0,96.08,5.9,0.0,74.34,0.0,93.66,78.24,0.0,96.97,0.0,22.53,0.0,86.88,46.22,34.38,96.14,0.0,15.28,70.87,47.77,0.0,75.33,0.0,0.0,9.56,49.68,94.04,0.0,22.2,96.26,87.54,0.0,0.0,15.38,87.05,95.84,88.24,96.35,0.0,96.26,23.32,0.0,5.84,0.0,96.28,27.19,86.12,39.9,94.6,91.46,88.48,0.0,0.0,56.28,2.64,95.96
2004,14.96,96.86,12.13,96.3,73.74,10.44,96.38,17.81,96.39,96.26,10.5,97.0,1.36,83.56,-0.01,96.51,91.86,94.68,96.46,0.0,93.23,96.42,96.34,0.0,96.74,51.4,0.0,67.8,88.09,96.44,0.0,92.48,96.48,96.35,0.0,6.78,70.73,96.53,96.07,96.52,96.55,51.88,96.44,96.48,44.4,86.2,0.0,96.46,83.38,96.53,86.6,96.64,96.54,96.48,0.0,0.0,94.46,68.25,96.32
2005,-0.34,96.72,4.94,96.16,59.84,3.98,93.52,9.99,96.27,96.13,4.53,97.0,0.0,83.95,0.0,96.38,86.04,95.34,96.29,0.0,81.76,96.29,96.18,0.0,96.58,34.67,0.0,23.0,89.09,96.28,0.0,50.02,96.35,96.14,0.0,0.06,29.09,96.38,95.94,96.35,96.46,35.74,96.32,94.68,26.89,68.32,0.0,96.37,76.46,96.37,87.18,96.48,96.39,96.32,0.0,0.0,88.0,54.22,96.16
2006,-0.02,96.75,0.0,96.14,46.24,0.0,77.78,0.0,96.26,94.26,0.0,97.0,0.0,72.84,0.0,96.46,68.83,82.56,96.34,0.0,72.83,86.27,84.85,0.0,92.46,29.54,0.0,39.36,79.15,96.31,0.0,72.83,96.42,86.4,0.0,0.0,46.74,96.42,96.02,96.38,96.51,33.7,96.34,78.69,14.79,55.22,0.0,96.43,60.36,96.41,76.97,94.81,96.42,96.35,0.0,0.0,71.32,41.18,96.19
2007,0.0,96.96,0.0,96.2,50.01,0.0,77.03,1.11,96.3,96.16,0.0,97.02,0.0,64.7,0.0,96.48,69.1,74.98,96.57,0.0,75.16,88.35,88.42,0.0,84.24,28.34,0.0,47.65,69.78,96.55,0.0,75.52,96.46,87.63,0.0,0.0,50.5,96.73,96.04,96.62,96.52,30.42,96.36,82.27,19.49,60.75,0.0,96.44,60.98,95.58,67.28,94.61,96.65,96.58,0.0,0.0,71.46,43.08,96.44
2008,0.0,96.8,0.0,96.13,13.87,0.0,68.11,0.0,96.23,82.66,0.0,97.04,0.0,65.87,0.0,91.92,50.27,76.68,96.42,0.0,42.37,74.45,75.22,0.0,85.85,32.03,0.0,21.16,71.18,96.38,0.0,48.74,96.44,79.08,0.0,0.0,25.67,96.46,96.04,96.46,96.52,35.78,96.3,52.42,0.0,27.47,0.0,96.44,30.26,96.47,68.73,86.86,96.48,96.42,0.0,0.0,59.6,6.98,96.26
2009,97.16,96.92,96.86,96.38,96.6,88.55,96.53,91.7,96.43,96.34,86.34,88.33,93.05,96.72,41.59,96.76,96.38,96.88,96.53,14.38,96.76,96.49,96.47,0.0,96.84,90.25,11.76,97.3,96.86,96.54,4.16,96.94,96.65,96.5,22.27,96.69,97.16,96.63,96.28,96.62,96.65,92.0,96.44,96.56,96.62,96.58,0.0,96.55,96.49,96.65,96.67,96.76,96.65,96.58,24.68,63.58,96.4,96.67,96.42
2010,43.34,96.88,18.71,96.3,90.3,19.82,96.36,39.56,96.36,96.24,11.78,96.94,8.52,81.25,1.14,96.54,96.18,92.44,96.47,0.0,94.7,96.4,96.34,0.0,96.76,57.52,0.0,94.44,86.44,96.46,0.0,96.68,96.49,96.32,0.0,13.78,96.98,96.55,96.08,96.53,96.56,57.92,96.4,96.47,72.32,89.88,0.0,96.46,92.78,96.55,84.4,96.62,96.56,96.49,0.0,0.0,96.2,89.59,96.34
2011,0.0,96.9,0.0,96.12,49.88,0.0,54.96,0.0,96.24,95.26,0.0,97.01,0.0,82.76,0.0,96.56,21.34,92.93,96.51,0.0,71.91,85.73,85.27,0.0,96.79,62.22,0.0,31.32,86.72,96.5,0.0,58.92,96.42,65.76,0.0,0.0,35.5,96.6,96.0,96.57,96.5,66.03,96.3,78.89,23.89,59.7,0.0,96.41,11.69,96.6,85.58,73.5,96.6,96.54,0.0,0.0,35.03,45.97,96.38
2012,0.0,96.87,0.0,96.09,36.69,0.0,68.31,0.0,96.2,92.54,0.0,97.04,0.0,69.6,0.0,91.4,47.96,79.32,96.48,0.0,64.54,82.26,82.99,0.0,89.25,31.84,0.0,19.34,73.74,96.46,0.0,50.13,96.4,78.04,0.0,0.0,25.79,96.55,96.0,96.52,96.5,35.66,96.26,76.24,7.34,46.56,0.0,96.42,31.13,96.54,72.12,85.22,96.56,96.48,0.0,0.0,59.37,29.3,96.35
2013,0.0,96.88,0.0,96.19,34.48,0.0,76.82,-0.97,96.28,93.82,0.0,97.07,0.0,62.71,0.0,95.5,69.45,77.37,96.5,0.0,58.03,84.89,84.73,0.0,88.24,8.93,0.0,20.13,72.63,96.48,0.0,47.61,96.46,88.06,0.0,0.0,24.99,96.56,96.08,96.54,96.56,13.46,96.35,74.0,3.12,46.1,0.0,96.48,57.02,96.55,70.14,95.4,96.58,96.51,0.0,0.0,71.0,26.48,96.36
2014,58.97,96.89,30.11,96.25,66.96,10.21,96.4,17.05,96.32,96.2,10.89,96.94,23.46,85.3,0.32,96.56,96.22,97.22,96.52,0.0,90.26,96.36,96.28,0.0,96.78,53.16,0.0,97.15,89.83,96.5,0.0,96.72,96.5,96.37,0.0,24.75,97.0,96.59,96.11,96.58,96.58,51.94,96.38,96.42,34.79,79.0,0.0,96.46,96.36,96.58,88.2,96.65,96.62,96.54,2.08,9.82,96.24,61.62,96.4
2015,0.0,90.9,0.0,96.34,-0.72,0.0,53.41,0.0,87.54,72.46,0.0,97.02,0.0,23.06,0.0,83.7,23.2,30.74,96.4,0.0,16.41,65.54,49.48,0.0,73.75,0.0,0.0,0.0,52.38,94.08,0.0,12.04,96.81,64.82,0.0,0.0,3.98,84.82,95.91,87.48,96.43,0.0,96.24,27.85,0.0,0.0,0.0,96.36,14.66,83.94,42.38,73.66,90.13,87.9,0.0,0.0,34.17,0.0,96.25
2016,0.0,90.93,0.0,96.15,38.77,0.0,69.18,0.0,96.27,87.12,0.0,97.0,0.0,51.49,0.0,91.76,60.76,61.48,96.45,0.0,62.52,78.34,78.21,0.0,73.75,11.47,0.0,16.91,59.22,93.34,0.0,52.11,96.38,79.07,0.0,0.0,25.34,84.96,95.96,87.08,96.46,11.26,96.34,70.68,12.6,45.84,0.0,96.4,47.32,84.76,56.18,86.24,89.68,87.82,0.0,0.0,63.03,32.19,96.3
2017,22.18,96.98,0.0,96.29,86.19,21.86,85.25,39.5,96.38,96.26,8.88,96.97,0.0,87.46,0.0,96.53,78.3,96.92,96.61,0.0,90.4,96.41,96.33,0.0,96.88,68.9,0.0,83.1,92.32,96.6,0.0,95.84,96.48,96.23,0.0,0.0,88.43,96.69,96.08,96.68,96.56,72.04,96.42,96.48,70.0,86.2,0.0,96.46,69.6,96.69,90.54,96.56,96.71,96.64,0.0,0.0,80.34,85.46,96.49
2018,0.0,96.82,0.0,96.07,32.86,0.0,58.19,0.0,94.22,79.84,0.0,96.98,0.0,65.52,0.0,82.01,48.6,75.89,96.42,0.0,60.42,71.22,72.26,0.0,85.0,42.79,0.0,10.58,70.44,96.38,0.0,43.68,95.08,66.54,0.0,0.0,16.45,96.48,95.9,96.46,96.41,44.44,96.24,64.74,16.31,45.3,0.0,96.34,38.02,96.24,68.12,74.78,96.48,96.42,0.0,0.0,52.08,25.62,96.26
2019,0.0,96.86,0.0,96.2,68.02,-0.5,80.32,6.42,96.3,96.16,0.02,97.0,0.0,68.4,0.0,95.42,73.08,79.68,96.48,0.0,81.18,93.84,93.72,0.0,88.94,18.14,0.0,28.91,72.92,96.46,0.0,57.6,96.38,91.88,0.0,0.0,31.98,96.55,95.97,96.52,96.48,20.2,96.35,89.01,35.78,76.45,0.0,96.4,63.92,96.54,71.27,96.48,96.56,96.49,0.0,0.0,75.07,61.68,96.34
2020,0.0,96.82,0.0,96.12,14.36,0.0,71.91,0.0,96.22,85.7,0.0,97.0,0.0,69.62,0.0,91.18,45.48,80.42,96.4,0.0,39.88,76.73,73.88,0.0,89.7,21.58,0.0,12.62,74.89,96.38,0.0,27.68,96.35,81.41,0.0,0.0,17.32,96.46,95.93,96.46,96.44,24.18,96.29,54.92,0.0,25.92,0.0,96.36,26.36,96.46,72.39,89.14,96.48,96.41,0.0,0.0,53.91,9.24,96.26
2021,0.0,77.08,0.0,62.52,0.0,0.0,0.0,0.0,46.1,0.7,0.0,97.02,0.0,0.0,0.0,10.67,0.0,0.36,96.32,0.0,0.0,0.0,0.0,0.0,27.03,0.0,0.0,0.0,0.0,76.34,0.0,0.0,54.16,0.0,0.0,0.0,0.0,68.96,70.38,70.8,81.32,0.0,77.16,0.0,0.0,0.0,0.0,81.86,0.0,65.17,0.0,5.75,74.26,70.88,0.0,0.0,0.0,0.0,96.07
2022,0.0,78.82,0.0,68.0,0.0,0.0,3.5,0.0,56.62,33.86,0.0,96.98,0.0,12.24,0.0,49.26,0.0,10.66,96.36,0.0,0.0,23.34,0.0,0.0,60.61,0.0,0.0,0.0,34.92,80.57,0.0,0.0,68.75,13.68,0.0,0.0,0.0,70.4,76.16,74.08,84.22,0.0,71.76,0.0,0.0,0.0,0.0,87.1,0.0,71.44,28.0,26.7,75.96,74.13,0.0,0.0,0.0,0.0,96.2
2023,0.0,94.1,0.0,96.18,4.88,0.0,30.62,0.0,86.82,72.91,0.0,96.98,0.0,56.76,0.0,72.16,7.0,66.82,96.44,0.0,31.04,64.13,64.16,0.0,76.94,15.92,0.0,0.0,62.17,96.76,0.0,3.5,84.14,55.98,0.0,0.0,0.0,88.75,91.24,90.24,96.34,15.29,96.15,42.36,0.0,14.97,0.0,96.28,0.0,88.26,60.36,68.89,93.0,90.98,0.0,0.0,15.3,0.1,96.29
2024,0.0,55.23,0.0,29.44,0.0,0.0,0.0,0.0,19.57,0.0,0.0,96.9,0.0,0.0,0.0,7.4,0.0,0.0,74.22,0.0,0.0,0.0,0.0,0.0,12.62,0.0,0.0,0.0,0.0,55.36,0.0,0.0,40.98,0.0,0.0,0.0,0.0,48.16,46.58,48.72,55.76,0.0,42.8,0.0,0.0,0.0,0.0,58.2,0.0,40.48,0.0,0.0,51.47,49.07,0.0,0.0,0.0,0.0,73.11
2025,0.0,64.14,0.0,73.15,0.0,0.0,44.54,0.0,63.22,48.46,0.0,96.98,0.0,10.05,0.0,57.72,24.56,6.47,85.54,0.0,2.16,48.06,22.23,0.0,45.0,0.0,0.0,0.0,33.93,66.84,0.0,0.0,69.02,49.27,0.0,0.0,0.0,55.74,75.75,60.41,84.0,0.0,77.74,4.55,0.0,0.0,0.0,86.2,14.35,56.16,25.53,59.37,63.27,60.0,0.0,0.0,32.73,0.0,85.26
2026,0.0,82.03,0.0,71.92,0.0,0.0,5.16,0.0,59.94,37.9,0.0,96.99,0.0,17.74,0.0,56.32,0.0,24.63,96.3,0.0,0.0,27.2,1.34,0.0,64.5,0.0,0.0,0.0,40.84,84.2,0.0,0.0,67.95,16.15,0.0,0.0,0.0,74.63,75.52,77.96,82.53,0.0,76.34,0.0,0.0,0.0,0.0,86.28,0.0,75.37,33.74,24.58,79.71,78.16,0.0,0.0,0.0,0.0,96.12
2027,0.0,83.82,0.0,78.53,0.0,0.0,0.0,0.0,67.06,53.02,0.0,96.94,0.0,30.6,0.0,41.11,0.0,37.94,96.39,0.0,0.0,39.53,11.9,0.0,68.04,0.0,0.0,0.0,53.0,89.21,0.0,0.0,60.2,6.77,0.0,0.0,0.0,78.84,66.95,82.28,74.02,0.0,83.49,0.0,0.0,0.0,0.0,77.58,0.0,79.0,51.18,14.63,84.11,82.86,0.0,0.0,0.0,0.0,96.22
2028,0.0,59.94,0.0,61.3,0.0,0.0,6.85,0.0,51.98,46.75,0.0,96.97,0.0,0.0,0.0,44.63,0.0,0.0,81.09,0.0,0.0,36.84,7.88,0.0,35.4,0.0,0.0,0.0,23.45,61.94,0.0,0.0,62.63,19.3,0.0,0.0,0.0,52.14,68.79,56.3,79.1,0.0,65.95,0.0,0.0,0.0,0.0,79.28,0.0,52.5,15.92,30.38,58.89,55.72,0.0,0.0,0.0,0.0,80.56
2029,0.0,47.56,0.0,23.44,0.0,0.0,0.0,0.0,13.36,0.0,0.0,96.98,0.0,0.0,0.0,5.58,0.0,0.0,71.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.56,0.0,0.0,41.95,0.0,0.0,0.0,0.0,37.48,59.64,42.16,69.62,0.0,35.39,0.0,0.0,0.0,0.0,71.15,0.0,25.56,0.0,0.0,49.4,40.9,0.0,0.0,0.0,0.0,70.96
2030,0.0,59.96,0.0,49.0,0.0,0.0,2.17,0.0,47.98,18.91,0.0,96.94,0.0,2.05,0.0,34.22,0.0,0.03,78.1,0.0,0.0,9.99,0.0,0.0,37.84,0.0,0.0,0.0,27.3,58.96,0.0,0.0,48.86,15.58,0.0,0.0,0.0,50.1,54.66,53.88,64.82,0.0,51.17,0.0,0.0,0.0,0.0,65.1,0.0,50.21,17.93,23.44,56.92,53.06,0.0,0.0,0.0,0.0,78.17
2031,0.0,7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.83,0.0,0.0,0.0,0.0,0.0,0.0,58.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.66,6.72,31.7,0.0,0.0,0.0,0.0,0.0,0.0,45.16,0.0,0.0,0.0,0.0,15.4,6.48,0.0,0.0,0.0,0.0,61.4
2032,0.0,8.32,0.0,24.18,0.0,0.0,0.0,0.0,7.16,0.0,0.0,96.96,0.0,0.0,0.0,0.0,0.0,0.0,63.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.54,0.0,0.0,-0.82,0.0,0.0,0.0,0.0,5.5,34.7,11.14,60.98,0.0,40.8,0.0,0.0,0.0,0.0,63.38,0.0,0.0,0.0,0.0,22.18,10.42,0.0,0.0,0.0,0.0,63.1
2033,0.0,72.54,0.0,53.34,0.0,0.0,0.0,0.0,28.34,0.0,0.0,97.01,0.0,0.0,0.0,36.38,0.0,0.0,94.67,0.0,0.0,0.0,0.0,0.0,22.17,0.0,0.0,0.0,0.0,75.43,0.0,0.0,72.15,0.0,0.0,0.0,0.0,64.26,79.82,68.64,87.26,0.0,69.76,0.0,0.0,0.0,0.0,90.55,0.0,61.21,0.0,6.33,70.52,68.62,0.0,0.0,0.0,0.0,93.5
2034,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.98,0.0,0.0,0.0,0.0,0.0,0.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.48,26.11,27.07,45.39,0.0,8.22,0.0,0.0,0.0,0.0,50.86,0.0,9.09,0.0,0.0,36.42,26.58,0.0,0.0,0.0,0.0,60.28
2035,0.0,12.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.88,0.0,0.0,0.0,0.0,0.0,0.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,26.18,9.82,41.36,0.0,2.47,0.0,0.0,0.0,0.0,48.01,0.0,0.0,0.0,0.0,19.5,8.79,0.0,0.0,0.0,0.0,53.53
2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.86,0.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,31.79,0.0,43.82,0.0,0.0,0.0,0.0,0.0,0.0,47.44,0.0,0.0,0.0,0.0,4.79,0.0,0.0,0.0,0.0,0.0,47.9
