,Year,Mon,tmax,tmin
6939,1980,1,7.0,-0.4
6940,1980,1,8.4,3.5
6941,1980,1,12.8,4.1
6942,1980,1,6.8,-0.8
6943,1980,1,4.3,-3.9
6944,1980,1,4.8,-4.3
6945,1980,1,-3.3,-9.8
6946,1980,1,4.8,-5.4
6947,1980,1,7.2,-1.1
6948,1980,1,3.0,-7.6
6949,1980,1,3.1,-8.8
6950,1980,1,4.8,-6.1
6951,1980,1,6.5,-3.1
6952,1980,1,2.1,-6.8
6953,1980,1,2.9,-6.7
6954,1980,1,1.5,-6.5
6955,1980,1,-3.4,-12.5
6956,1980,1,3.2,-11.6
6957,1980,1,4.0,-2.4
6958,1980,1,1.2,-4.1
6959,1980,1,-0.2,-7.8
6960,1980,1,3.2,-9.4
6961,1980,1,6.5,-3.7
6962,1980,1,5.8,-2.8
6963,1980,1,6.8,-3.4
6964,1980,1,11.9,-2.2
6965,1980,1,14.8,3.6
6966,1980,1,8.5,2.3
6967,1980,1,3.8,0.1
6968,1980,1,2.7,-11.8
6969,1980,1,-5.2,-13.6
6970,1980,2,-3.7,-12.0
6971,1980,2,-1.1,-7.4
6972,1980,2,-0.7,-5.5
6973,1980,2,-1.3,-8.7
6974,1980,2,-3.9,-11.0
6975,1980,2,-3.1,-10.7
6976,1980,2,-1.2,-11.6
6977,1980,2,-3.6,-10.3
6978,1980,2,1.1,-9.8
6979,1980,2,3.3,-5.2
6980,1980,2,5.5,-3.2
6981,1980,2,4.1,-3.5
6982,1980,2,3.1,-6.0
6983,1980,2,1.6,-6.6
6984,1980,2,3.3,-5.9
6985,1980,2,6.3,-6.3
6986,1980,2,5.0,-4.4
6987,1980,2,7.5,-4.0
6988,1980,2,10.4,-1.1
6989,1980,2,7.6,-0.9
6990,1980,2,4.4,-2.9
6991,1980,2,8.9,-2.5
6992,1980,2,10.0,1.9
6993,1980,2,11.8,1.5
6994,1980,2,12.1,-0.3
6995,1980,2,15.2,3.8
6996,1980,2,8.2,0.4
6997,1980,2,11.5,0.3
6998,1980,2,12.6,4.9
6999,1980,3,9.5,-2.2
7000,1980,3,9.8,-2.3
7001,1980,3,13.9,2.8
7002,1980,3,6.4,0.0
7003,1980,3,10.4,-1.3
7004,1980,3,12.6,-0.2
7005,1980,3,10.0,2.7
7006,1980,3,14.4,2.2
7007,1980,3,8.7,2.9
7008,1980,3,4.6,1.9
7009,1980,3,3.6,-1.2
7010,1980,3,6.3,-2.4
7011,1980,3,8.8,-2.3
7012,1980,3,7.4,0.8
7013,1980,3,11.2,0.0
7014,1980,3,13.4,2.3
7015,1980,3,13.5,3.8
7016,1980,3,4.1,0.2
7017,1980,3,14.6,-0.3
7018,1980,3,11.7,5.0
7019,1980,3,6.3,2.8
7020,1980,3,4.2,0.4
7021,1980,3,6.5,0.2
7022,1980,3,9.5,-0.1
7023,1980,3,11.6,2.2
7024,1980,3,11.1,4.3
7025,1980,3,14.9,3.8
7026,1980,3,19.7,7.0
7027,1980,3,17.8,5.5
7028,1980,3,19.7,5.6
7029,1980,3,10.0,4.2
7030,1980,4,13.6,2.2
7031,1980,4,11.5,1.6
7032,1980,4,22.0,2.8
7033,1980,4,24.0,8.9
7034,1980,4,20.9,8.1
7035,1980,4,8.1,2.1
7036,1980,4,15.7,0.5
7037,1980,4,18.8,7.5
7038,1980,4,9.2,4.0
7039,1980,4,13.5,3.2
7040,1980,4,17.7,3.0
7041,1980,4,16.4,5.7
7042,1980,4,8.2,3.9
7043,1980,4,6.1,0.2
