,Year,Mon,tmax,tmin
2922,1980,1,5.8,1.3
2923,1980,1,6.8,3.8
2924,1980,1,9.2,5.6
2925,1980,1,6.2,-2.1
2926,1980,1,3.0,-5.9
2927,1980,1,3.8,-6.3
2928,1980,1,-1.5,-9.0
2929,1980,1,5.0,-11.3
2930,1980,1,4.8,-3.1
2931,1980,1,3.8,-5.3
2932,1980,1,3.1,-7.9
2933,1980,1,4.4,-10.3
2934,1980,1,4.8,-2.0
2935,1980,1,3.6,-6.7
2936,1980,1,2.5,-7.3
2937,1980,1,4.5,-3.5
2938,1980,1,4.0,-9.7
2939,1980,1,4.4,-11.3
2940,1980,1,1.7,-8.6
2941,1980,1,1.3,-2.3
2942,1980,1,0.1,-4.8
2943,1980,1,1.8,-5.9
2944,1980,1,6.8,-6.3
2945,1980,1,8.1,-5.5
2946,1980,1,11.4,-9.3
2947,1980,1,9.4,-7.5
2948,1980,1,14.0,1.7
2949,1980,1,12.1,2.9
2950,1980,1,6.2,3.0
2951,1980,1,3.0,-8.5
2952,1980,1,-3.2,-8.6
2953,1980,2,-0.9,-7.1
2954,1980,2,1.8,-3.6
2955,1980,2,1.7,-3.3
2956,1980,2,-0.8,-5.5
2957,1980,2,-2.5,-7.0
2958,1980,2,-1.6,-9.5
2959,1980,2,-1.4,-8.7
2960,1980,2,-1.7,-8.3
2961,1980,2,0.2,-12.1
2962,1980,2,3.5,-4.3
2963,1980,2,4.8,-3.3
2964,1980,2,3.6,-3.9
2965,1980,2,4.2,-3.3
2966,1980,2,3.0,-5.3
2967,1980,2,3.5,-4.3
2968,1980,2,6.8,-4.7
2969,1980,2,9.3,-6.3
2970,1980,2,3.7,-6.9
2971,1980,2,6.7,-0.4
2972,1980,2,11.5,-4.3
2973,1980,2,10.6,-3.1
2974,1980,2,9.9,-6.9
2975,1980,2,11.8,-2.8
2976,1980,2,13.8,-3.9
2977,1980,2,13.1,-3.4
2978,1980,2,13.0,2.8
2979,1980,2,9.9,1.7
2980,1980,2,10.9,1.0
2981,1980,2,13.4,-4.0
2982,1980,3,11.3,1.3
2983,1980,3,13.2,-4.5
2984,1980,3,13.4,-0.7
2985,1980,3,9.3,1.5
2986,1980,3,12.8,1.2
2987,1980,3,14.2,-1.1
2988,1980,3,15.9,4.0
2989,1980,3,13.6,1.5
2990,1980,3,9.0,5.8
2991,1980,3,13.7,5.1
2992,1980,3,10.7,0.2
2993,1980,3,13.3,-3.4
2994,1980,3,13.5,-0.7
2995,1980,3,9.0,1.5
2996,1980,3,11.3,-0.7
2997,1980,3,14.3,-1.3
2998,1980,3,17.7,1.1
2999,1980,3,13.6,0.9
3000,1980,3,15.2,0.1
3001,1980,3,17.6,0.3
3002,1980,3,11.9,1.6
3003,1980,3,6.4,2.3
3004,1980,3,6.7,0.0
3005,1980,3,8.2,-1.0
3006,1980,3,11.6,-2.6
3007,1980,3,12.4,3.0
3008,1980,3,16.6,0.0
3009,1980,3,18.8,-1.4
3010,1980,3,9.8,5.2
3011,1980,3,20.9,1.9
3012,1980,3,12.8,8.6
3013,1980,4,14.3,2.1
3014,1980,4,16.2,0.6
3015,1980,4,17.4,-0.7
3016,1980,4,20.8,0.9
3017,1980,4,19.1,14.3
3018,1980,4,19.5,6.3
3019,1980,4,16.5,1.7
3020,1980,4,20.0,4.3
3021,1980,4,22.3,9.7
3022,1980,4,17.8,7.0
3023,1980,4,17.5,2.1
3024,1980,4,14.7,11.0
3025,1980,4,16.3,8.4
3026,1980,4,8.8,4.0
3027,1980,4,10.0,3.2
3028,1980,4,8.7,3.1
3029,1980,4,15.1,2.2
3030,1980,4,18.0,3.6
3031,1980,4,19.3,11.8
3032,1980,4,18.2,9.5
3033,1980,4,18.0,6.4
3034,1980,4,20.6,2.5
3035,1980,4,15.7,5.4
3036,1980,4,15.1,3.3
3037,1980,4,19.3,4.6
3038,1980,4,22.4,1.8
3039,1980,4,14.5,8.8
3040,1980,4,20.2,7.6
3041,1980,4,21.4,5.0
3042,1980,4,23.9,10.8
3043,1980,5,24.3,6.0
3044,1980,5,23.8,4.8
3045,1980,5,20.4,9.4
3046,1980,5,25.7,14.4
3047,1980,5,25.4,6.9
3048,1980,5,21.0,8.8
3049,1980,5,20.8,5.7
3050,1980,5,12.3,7.4
3051,1980,5,21.2,6.4
3052,1980,5,25.8,5.0
3053,1980,5,29.7,9.4
3054,1980,5,18.9,14.8
3055,1980,5,28.4,15.0
3056,1980,5,24.3,14.7
3057,1980,5,26.7,14.8
3058,1980,5,19.4,9.7
3059,1980,5,21.8,2.8
3060,1980,5,25.1,5.3
3061,1980,5,23.2,10.8
3062,1980,5,16.7,12.0
3063,1980,5,29.1,12.8
3064,1980,5,30.0,11.0
3065,1980,5,26.7,12.9
3066,1980,5,26.6,11.0
3067,1980,5,23.1,16.3
3068,1980,5,23.1,12.0
3069,1980,5,25.1,5.9
3070,1980,5,25.8,7.6
3071,1980,5,29.6,8.8
3072,1980,5,31.6,16.7
3073,1980,5,30.4,15.5
3074,1980,6,22.9,16.8
3075,1980,6,22.8,15.3
3076,1980,6,24.6,13.1
3077,1980,6,24.3,11.8
3078,1980,6,30.2,9.4
3079,1980,6,31.7,12.0
3080,1980,6,29.1,10.7
3081,1980,6,24.5,18.3
3082,1980,6,26.5,15.3
3083,1980,6,28.4,17.5
3084,1980,6,31.5,16.6
3085,1980,6,29.3,18.0
3086,1980,6,32.3,16.2
3087,1980,6,28.6,17.8
3088,1980,6,31.4,18.0
3089,1980,6,29.1,21.0
3090,1980,6,27.8,22.1
3091,1980,6,30.9,20.0
3092,1980,6,24.3,17.7
3093,1980,6,25.7,16.8
3094,1980,6,28.9,16.6
3095,1980,6,29.7,18.2
3096,1980,6,28.8,17.8
3097,1980,6,30.3,19.5
3098,1980,6,24.9,20.4
3099,1980,6,27.3,18.7
3100,1980,6,30.4,16.6
3101,1980,6,28.8,18.0
3102,1980,6,30.6,17.8
3103,1980,6,23.0,18.1
3104,1980,7,21.8,17.4
3105,1980,7,24.2,18.4
3106,1980,7,24.7,18.8
3107,1980,7,23.7,18.3
3108,1980,7,27.2,19.6
3109,1980,7,24.8,19.7
3110,1980,7,29.4,17.5
3111,1980,7,30.1,19.4
3112,1980,7,29.0,20.0
3113,1980,7,26.7,19.6
3114,1980,7,22.3,18.4
3115,1980,7,29.3,17.3
3116,1980,7,27.8,19.7
3117,1980,7,29.5,19.5
3118,1980,7,27.3,21.8
3119,1980,7,25.7,19.6
3120,1980,7,23.7,19.0
3121,1980,7,23.2,18.7
3122,1980,7,27.0,21.2
3123,1980,7,31.2,22.8
