Year,5,6,7,8,9
1981,96.19159661783377,96.91334148523546,84.0188557606231,97.21404663010581,96.64141687139117
1982,96.1524374338289,96.84644990290444,88.27106576664656,96.63621418142353,96.76498450111166
1983,95.97633871768775,96.95810872395793,97.25962644650232,96.8565931619383,96.90093208701037
1984,96.05466246986421,96.6489332009064,41.124473597960396,96.93876860196448,96.86324412343804
1985,96.31029607713428,96.50634342169852,28.201726546938485,40.8666885769478,96.87184560467027
1986,96.22982939056956,96.88182771505987,78.35913352556373,96.46025498834587,96.71792485319712
1987,72.78381554055724,96.96058573605484,27.69925321204672,97.25543349414544,96.55085176212266
1988,96.46434028155714,96.7078944011086,52.89707036296541,73.34874252027909,96.72502575337658
1989,96.19268484887057,96.629420564772,67.07060604609342,97.78922305818297,96.68534895507102
1990,96.171534261966,96.74572669914545,19.5750971357252,0.0,96.92791502937936
1991,96.30350248023011,96.36235111720643,82.52886374573026,3.8275477456114557,96.80533804655724
1992,80.92819406233096,96.72302172687935,96.99370193269007,96.02796030143551,96.98440718298781
1993,96.11442084056783,96.89178382162837,74.34387531937581,88.84630122681018,96.94668899134805
1994,96.37912250488037,96.53436360263582,0.0,71.46201091152486,97.04394931790607
1995,96.17914179821601,96.64504832169406,0.0,2.538516944270524,96.8182420401517
1996,96.36584322321346,96.67449475080427,79.42997977639868,19.47697968602278,96.98122536257242
1997,96.07664668780393,96.9661623753538,71.81464749798337,35.600376729491614,97.19847926427823
1998,96.05141705581137,96.89140421592279,21.285069549897123,87.58720372312816,96.77411024276101
1999,96.29724243801931,96.79384645920808,71.27770889237082,24.687694226761362,97.01396477781068
2000,96.23309458607832,96.61619600093417,2.231752460062485,0.0,96.84314700452602
2001,95.99551178707118,96.01219551009605,3.7750397044472135,19.326158058166374,96.94245099271328
2002,96.23398252988734,96.29303152722149,96.80108119370688,79.61417276365366,97.08319784590431
2003,95.78013560590865,96.36341898570923,65.65866308011671,0.0,96.86141885306905
2004,96.227129110898,96.29167827396557,13.803867792785761,29.093398231052557,96.96167327290081
2005,96.1034128853703,96.32587708114677,26.259764751922653,3.465368553299637,96.8170912881821
2006,96.11413925906956,96.5676247712978,0.0,14.504296872576791,96.82521273010668
2007,96.49016929615178,96.86433995648424,0.0,0.0,96.98536525841546
2008,96.4914152656449,96.73636661501125,44.81524553574962,0.0,96.71148208312286
2009,96.3029321934236,96.81073294105919,58.02658619797759,88.95551794335063,96.69222768638475
2010,96.30373690258055,96.83253172745988,25.42141314283241,0.0,96.76155027002639
2011,96.19375214089699,96.52155966248621,0.0,0.0,96.98945767281721
2012,96.3098791017718,96.71329215580029,0.0,0.0,96.8465987087849
2013,96.27663303966814,96.4093857992135,31.724696257451868,0.0,97.01642523864572
2014,96.21785539811763,96.61358352268881,30.33527032304041,46.718413952297965,96.9844454974205
2015,96.25195527155186,96.39730350623594,0.0,0.0,97.0521951028362
2016,96.44825019674036,96.45180487738949,0.0,0.0,97.08313088886736
2017,96.32555205073974,96.95547577101286,0.5311365101587935,15.761292168682846,96.97956097497386
