,Year,Mon,tmax,tmin
2922,1980,1,5.8,1.0
2923,1980,1,4.9,2.8
2924,1980,1,8.6,3.9
2925,1980,1,4.9,-4.0
2926,1980,1,1.5,-7.6
2927,1980,1,5.3,-5.9
2928,1980,1,-3.3,-9.5
2929,1980,1,-2.1,-9.8
2930,1980,1,5.2,-6.2
2931,1980,1,2.2,-7.9
2932,1980,1,-0.6,-10.0
2933,1980,1,-1.3,-11.8
2934,1980,1,2.8,-4.7
2935,1980,1,1.6,-8.7
2936,1980,1,1.9,-10.4
2937,1980,1,1.9,-8.0
2938,1980,1,-2.5,-12.5
2939,1980,1,-0.5,-13.8
2940,1980,1,2.0,-8.2
2941,1980,1,-0.1,-4.3
2942,1980,1,-1.5,-7.2
2943,1980,1,-0.5,-11.3
2944,1980,1,6.6,-9.5
2945,1980,1,5.7,-5.0
2946,1980,1,8.0,-10.3
2947,1980,1,7.1,-9.3
2948,1980,1,12.2,-3.0
2949,1980,1,13.8,2.0
2950,1980,1,4.2,1.3
2951,1980,1,2.0,-10.2
2952,1980,1,-5.1,-11.7
2953,1980,2,-2.4,-10.9
2954,1980,2,0.1,-7.4
2955,1980,2,-1.3,-4.8
2956,1980,2,-4.9,-11.4
2957,1980,2,-5.0,-12.4
2958,1980,2,-5.4,-12.3
2959,1980,2,-5.1,-13.5
2960,1980,2,-4.7,-12.7
2961,1980,2,-1.4,-12.1
2962,1980,2,2.1,-8.0
2963,1980,2,4.9,-4.8
2964,1980,2,2.0,-6.8
2965,1980,2,0.8,-7.0
2966,1980,2,0.8,-7.5
2967,1980,2,2.0,-6.8
2968,1980,2,4.8,-8.2
2969,1980,2,6.7,-8.3
2970,1980,2,3.6,-7.5
2971,1980,2,6.5,-4.0
2972,1980,2,8.8,-4.1
2973,1980,2,8.9,-4.3
2974,1980,2,8.9,-6.2
2975,1980,2,9.5,0.2
2976,1980,2,10.0,-2.0
2977,1980,2,12.2,-3.4
2978,1980,2,13.3,1.8
2979,1980,2,9.2,-0.9
2980,1980,2,10.6,-1.0
2981,1980,2,14.5,-3.9
2982,1980,3,9.6,1.2
2983,1980,3,11.7,-3.0
2984,1980,3,12.8,0.0
2985,1980,3,8.9,1.4
2986,1980,3,11.1,1.0
2987,1980,3,12.8,-2.1
2988,1980,3,14.5,3.7
2989,1980,3,14.8,-1.6
2990,1980,3,7.6,4.0
2991,1980,3,9.7,2.5
2992,1980,3,9.3,-0.3
2993,1980,3,10.1,-3.3
2994,1980,3,13.1,-3.1
2995,1980,3,7.0,1.3
2996,1980,3,9.7,-2.2
2997,1980,3,13.4,-0.4
2998,1980,3,15.8,0.3
2999,1980,3,8.1,2.5
3000,1980,3,16.0,1.5
3001,1980,3,16.6,1.0
3002,1980,3,14.0,0.8
3003,1980,3,5.7,0.0
3004,1980,3,5.7,-1.0
3005,1980,3,7.9,-2.6
3006,1980,3,10.1,-1.8
3007,1980,3,11.1,0.8
3008,1980,3,15.3,-1.5
3009,1980,3,20.0,-0.8
3010,1980,3,10.6,3.0
3011,1980,3,21.0,-1.0
3012,1980,3,12.0,7.2
3013,1980,4,13.4,4.2
3014,1980,4,14.0,2.0
3015,1980,4,20.0,0.0
3016,1980,4,22.6,1.9
3017,1980,4,17.6,14.1
3018,1980,4,15.6,2.8
3019,1980,4,15.0,2.6
3020,1980,4,18.0,5.8
3021,1980,4,20.0,6.6
3022,1980,4,15.4,5.4
3023,1980,4,20.8,2.4
3024,1980,4,14.9,9.0
3025,1980,4,12.1,8.0
3026,1980,4,8.3,2.9
3027,1980,4,11.3,2.0
3028,1980,4,9.9,2.1
3029,1980,4,13.2,3.9
3030,1980,4,17.4,2.0
3031,1980,4,21.0,7.5
3032,1980,4,16.2,5.0
3033,1980,4,16.8,2.3
3034,1980,4,18.8,3.6
3035,1980,4,15.0,4.2
3036,1980,4,15.4,2.0
3037,1980,4,18.7,3.1
3038,1980,4,21.8,4.0
3039,1980,4,13.0,8.0
3040,1980,4,17.8,6.0
3041,1980,4,20.0,5.0
3042,1980,4,22.0,10.0
3043,1980,5,23.2,8.0
3044,1980,5,26.4,6.1
3045,1980,5,23.4,8.8
3046,1980,5,24.8,14.6
3047,1980,5,23.7,6.3
3048,1980,5,21.0,9.2
3049,1980,5,21.8,6.9
3050,1980,5,15.6,8.4
3051,1980,5,19.8,7.9
3052,1980,5,26.9,6.3
3053,1980,5,31.2,9.1
3054,1980,5,17.7,12.1
3055,1980,5,24.0,14.0
3056,1980,5,27.6,10.9
3057,1980,5,25.9,10.6
3058,1980,5,18.8,10.2
3059,1980,5,22.4,5.0
3060,1980,5,24.4,7.4
3061,1980,5,23.4,12.1
3062,1980,5,16.9,12.3
3063,1980,5,29.4,11.4
3064,1980,5,31.6,12.0
3065,1980,5,28.0,14.0
3066,1980,5,27.0,13.2
3067,1980,5,20.0,16.1
3068,1980,5,19.7,12.0
3069,1980,5,24.0,8.0
3070,1980,5,29.4,12.5
3071,1980,5,29.2,12.0
3072,1980,5,31.8,14.0
3073,1980,5,27.4,14.8
3074,1980,6,20.6,17.2
3075,1980,6,20.8,14.2
3076,1980,6,24.0,13.6
3077,1980,6,28.0,13.2
3078,1980,6,30.4,12.0
3079,1980,6,31.8,14.0
3080,1980,6,31.5,13.1
3081,1980,6,25.2,18.3
3082,1980,6,23.6,18.1
3083,1980,6,28.4,17.3
3084,1980,6,31.4,18.6
3085,1980,6,30.0,19.7
3086,1980,6,32.9,18.1
3087,1980,6,33.2,18.0
3088,1980,6,33.1,19.4
3089,1980,6,28.8,21.3
3090,1980,6,29.0,21.0
3091,1980,6,29.2,19.9
3092,1980,6,24.6,18.4
3093,1980,6,26.6,17.8
3094,1980,6,30.4,17.9
3095,1980,6,31.2,18.9
3096,1980,6,30.4,19.1
3097,1980,6,31.9,19.9
3098,1980,6,23.0,19.2
3099,1980,6,21.3,18.5
3100,1980,6,26.3,18.5
3101,1980,6,26.9,18.0
3102,1980,6,30.4,18.9
3103,1980,6,23.8,17.5
3104,1980,7,20.3,17.0
3105,1980,7,25.8,17.0
3106,1980,7,26.4,17.5
3107,1980,7,25.7,19.8
3108,1980,7,25.8,18.7
3109,1980,7,26.8,19.6
3110,1980,7,30.4,18.9
3111,1980,7,28.9,20.0
3112,1980,7,30.2,20.0
3113,1980,7,25.6,19.0
3114,1980,7,25.0,19.0
3115,1980,7,28.6,17.0
3116,1980,7,28.2,20.0
3117,1980,7,25.0,18.2
3118,1980,7,26.9,20.0
3119,1980,7,27.8,19.4
3120,1980,7,26.4,18.0
3121,1980,7,22.0,18.0
3122,1980,7,27.5,19.5
3123,1980,7,32.1,21.5
3124,1980,7,30.1,23.5
3125,1980,7,24.0,20.5
3126,1980,7,30.4,20.1
3127,1980,7,31.0,19.2
3128,1980,7,23.0,19.8
3129,1980,7,30.1,20.6
3130,1980,7,30.4,21.1
3131,1980,7,23.5,20.5
3132,1980,7,21.1,20.2
3133,1980,7,26.0,19.7
3134,1980,7,27.1,17.9
3135,1980,8,27.8,16.2
3136,1980,8,27.6,16.7
3137,1980,8,27.0,17.7
3138,1980,8,28.2,19.3
3139,1980,8,26.7,18.7
3140,1980,8,23.9,18.9
3141,1980,8,21.3,16.8
3142,1980,8,20.5,16.0
3143,1980,8,22.1,18.0
3144,1980,8,27.9,19.1
3145,1980,8,28.7,20.4
3146,1980,8,28.0,20.4
3147,1980,8,23.6,19.9
3148,1980,8,27.1,20.8
3149,1980,8,25.0,20.2
3150,1980,8,27.1,20.6
3151,1980,8,24.3,19.2
3152,1980,8,25.5,19.3
3153,1980,8,29.0,20.2
3154,1980,8,26.4,21.4
3155,1980,8,23.8,20.0
3156,1980,8,28.0,20.6
3157,1980,8,30.3,20.2
3158,1980,8,29.1,18.8
3159,1980,8,22.0,19.0
3160,1980,8,24.8,19.0
3161,1980,8,24.3,19.8
3162,1980,8,23.4,18.9
3163,1980,8,22.1,18.4
3164,1980,8,21.4,19.6
3165,1980,8,28.1,18.4
3166,1980,9,29.1,19.9
3167,1980,9,24.6,18.4
3168,1980,9,29.4,18.1
3169,1980,9,28.3,20.2
3170,1980,9,26.6,19.4
3171,1980,9,24.8,16.1
3172,1980,9,28.1,15.0
3173,1980,9,27.1,15.1
3174,1980,9,25.6,13.4
3175,1980,9,19.0,16.1
3176,1980,9,19.0,15.0
3177,1980,9,25.3,12.9
3178,1980,9,26.3,13.2
3179,1980,9,28.0,13.1
3180,1980,9,29.3,12.9
3181,1980,9,25.6,17.0
3182,1980,9,25.4,12.9
3183,1980,9,24.5,10.1
3184,1980,9,24.0,12.8
3185,1980,9,28.2,11.9
3186,1980,9,22.7,15.5
3187,1980,9,20.6,10.9
3188,1980,9,20.6,6.0
3189,1980,9,24.0,9.4
3190,1980,9,25.5,8.7
3191,1980,9,25.5,8.9
3192,1980,9,25.2,11.7
3193,1980,9,26.4,10.0
3194,1980,9,23.4,10.1
3195,1980,9,22.7,9.1
3196,1980,10,23.8,6.6
3197,1980,10,24.6,7.0
3198,1980,10,23.8,7.3
3199,1980,10,24.6,9.2
3200,1980,10,17.2,12.8
3201,1980,10,20.4,14.1
3202,1980,10,26.0,10.7
3203,1980,10,24.5,12.7
3204,1980,10,21.8,10.5
3205,1980,10,17.1,12.9
3206,1980,10,21.8,12.9
3207,1980,10,20.2,14.0
3208,1980,10,18.4,13.9
3209,1980,10,21.4,11.7
3210,1980,10,20.6,6.9
3211,1980,10,17.6,8.5
3212,1980,10,23.5,8.3
3213,1980,10,15.2,9.7
3214,1980,10,20.7,9.2
3215,1980,10,21.0,7.8
3216,1980,10,14.6,5.3
3217,1980,10,15.2,0.5
3218,1980,10,17.4,0.2
3219,1980,10,14.2,5.0
3220,1980,10,14.7,0.7
3221,1980,10,6.3,0.4
3222,1980,10,11.3,5.1
3223,1980,10,12.5,2.5
3224,1980,10,14.4,1.9
3225,1980,10,14.9,0.0
3226,1980,10,10.9,1.6
3227,1980,11,14.2,-0.7
3228,1980,11,14.2,2.0
3229,1980,11,15.7,-0.7
3230,1980,11,17.0,0.8
3231,1980,11,17.2,1.7
3232,1980,11,20.1,2.0
3233,1980,11,19.3,5.7
3234,1980,11,9.2,1.3
3235,1980,11,12.5,-0.4
3236,1980,11,15.3,-1.6
3237,1980,11,18.1,-1.2
3238,1980,11,14.3,3.3
3239,1980,11,5.2,-0.7
3240,1980,11,10.9,-3.2
3241,1980,11,15.1,-0.9
3242,1980,11,11.6,-0.1
3243,1980,11,19.0,0.2
3244,1980,11,19.3,1.4
3245,1980,11,18.2,0.6
3246,1980,11,13.5,1.4
3247,1980,11,14.6,9.7
3248,1980,11,16.1,7.0
3249,1980,11,10.3,3.3
3250,1980,11,11.5,2.1
3251,1980,11,11.7,5.1
3252,1980,11,14.1,1.4
3253,1980,11,10.2,1.2
3254,1980,11,13.9,5.2
3255,1980,11,13.9,0.4
3256,1980,11,13.7,-0.6
3257,1980,12,14.2,-0.2
3258,1980,12,8.1,-0.3
3259,1980,12,6.6,-4.1
3260,1980,12,0.5,-7.9
3261,1980,12,3.8,-7.1
3262,1980,12,5.2,-2.9
3263,1980,12,7.2,-3.7
3264,1980,12,4.4,-3.7
3265,1980,12,2.3,-3.5
3266,1980,12,3.5,-5.3
3267,1980,12,5.0,-2.1
3268,1980,12,1.9,-9.1
3269,1980,12,-4.0,-10.7
3270,1980,12,0.4,-8.6
3271,1980,12,1.0,-8.0
3272,1980,12,2.2,-5.7
3273,1980,12,5.3,-6.0
3274,1980,12,4.8,-2.6
3275,1980,12,2.2,-6.3
3276,1980,12,-0.5,-8.1
3277,1980,12,4.0,-11.0
3278,1980,12,2.5,-9.6
3279,1980,12,2.5,-4.1
3280,1980,12,5.0,-2.8
3281,1980,12,3.6,-3.4
3282,1980,12,-0.5,-7.3
3283,1980,12,-3.3,-9.5
3284,1980,12,-4.8,-10.7
3285,1980,12,-5.0,-11.1
3286,1980,12,-0.8,-12.0
3287,1980,12,1.9,-10.7
3288,1981,1,-0.5,-8.9
3289,1981,1,-4.2,-8.2
3290,1981,1,-5.0,-11.5
3291,1981,1,-4.2,-14.1
3292,1981,1,-4.1,-12.8
3293,1981,1,-2.3,-12.7
3294,1981,1,0.5,-9.5
3295,1981,1,3.0,-11.2
3296,1981,1,3.8,-3.3
3297,1981,1,-1.9,-8.2
3298,1981,1,-1.1,-9.5
