,Year,Mon,Day,tmax,tmin
6939,1980,1,1,8.9,3.8
6940,1980,1,2,11.2,8.2
6941,1980,1,3,10.8,6.6
6942,1980,1,4,7.6,-1.0
6943,1980,1,5,4.2,-5.1
6944,1980,1,6,6.3,-3.6
6945,1980,1,7,0.2,-7.4
6946,1980,1,8,6.2,-7.3
6947,1980,1,9,9.3,-1.4
6948,1980,1,10,3.6,-5.6
6949,1980,1,11,3.0,-7.7
6950,1980,1,12,4.6,-6.4
6951,1980,1,13,7.5,-1.7
6952,1980,1,14,4.8,-5.0
6953,1980,1,15,4.4,-5.8
6954,1980,1,16,4.2,-4.9
6955,1980,1,17,1.4,-10.3
6956,1980,1,18,1.8,-11.4
6957,1980,1,19,2.6,-4.5
6958,1980,1,20,3.2,-2.8
6959,1980,1,21,1.8,-5.3
6960,1980,1,22,2.2,-7.3
6961,1980,1,23,7.8,-4.8
6962,1980,1,24,9.6,-1.5
6963,1980,1,25,9.0,-3.5
6964,1980,1,26,11.2,-5.7
6965,1980,1,27,16.4,0.9
6966,1980,1,28,11.8,6.6
6967,1980,1,29,7.0,3.8
6968,1980,1,30,3.8,-8.3
6969,1980,1,31,-2.7,-9.6
6970,1980,2,1,0.2,-8.3
6971,1980,2,2,2.2,-6.3
6972,1980,2,3,3.8,-3.0
6973,1980,2,4,0.4,-6.5
6974,1980,2,5,-1.8,-9.9
6975,1980,2,6,0.0,-9.3
6976,1980,2,7,1.0,-10.1
6977,1980,2,8,-0.1,-9.6
6978,1980,2,9,2.8,-9.1
6979,1980,2,10,5.0,-6.0
6980,1980,2,11,7.0,-2.4
6981,1980,2,12,7.2,-4.0
6982,1980,2,13,5.3,-4.5
6983,1980,2,14,4.6,-5.8
6984,1980,2,15,5.4,-6.4
6985,1980,2,16,6.9,-4.0
6986,1980,2,17,7.4,-3.7
6987,1980,2,18,9.2,-5.2
6988,1980,2,19,10.2,0.1
6989,1980,2,20,12.2,-0.2
6990,1980,2,21,10.0,-0.1
6991,1980,2,22,11.2,-1.6
6992,1980,2,23,12.0,0.2
6993,1980,2,24,14.8,1.9
6994,1980,2,25,11.2,0.4
6995,1980,2,26,15.4,4.7
6996,1980,2,27,8.4,1.1
6997,1980,2,28,12.8,-0.4
6998,1980,2,29,15.8,2.8
6999,1980,3,1,8.8,0.6
7000,1980,3,2,12.0,-0.7
7001,1980,3,3,14.6,1.7
7002,1980,3,4,7.8,4.6
7003,1980,3,5,9.2,0.6
7004,1980,3,6,13.8,-1.3
7005,1980,3,7,12.8,5.2
7006,1980,3,8,13.2,1.1
7007,1980,3,9,10.2,7.0
7008,1980,3,10,12.8,3.2
7009,1980,3,11,6.0,1.7
7010,1980,3,12,10.4,1.0
7011,1980,3,13,13.4,1.5
7012,1980,3,14,12.8,3.4
7013,1980,3,15,12.4,-0.3
7014,1980,3,16,14.5,2.3
7015,1980,3,17,14.5,3.5
7016,1980,3,18,8.0,4.3
7017,1980,3,19,16.2,3.4
7018,1980,3,20,18.4,5.0
7019,1980,3,21,10.2,6.6
7020,1980,3,22,8.8,0.8
7021,1980,3,23,7.4,0.6
7022,1980,3,24,11.6,-0.5
7023,1980,3,25,12.6,0.6
