,Year,Mon,Day,tmax,tmin
2922,1980,1,1,7.0,-4.1
2923,1980,1,2,6.1,2.2
2924,1980,1,3,5.4,1.5
2925,1980,1,4,2.9,-5.1
2926,1980,1,5,-1.2,-10.0
2927,1980,1,6,3.6,-7.9
2928,1980,1,7,-5.4,-13.3
2929,1980,1,8,-3.3,-12.0
2930,1980,1,9,3.8,-8.8
2931,1980,1,10,-0.3,-10.1
2932,1980,1,11,-4.1,-15.1
2933,1980,1,12,-0.5,-13.8
2934,1980,1,13,1.4,-8.8
2935,1980,1,14,-0.2,-13.7
2936,1980,1,15,0.0,-18.7
2937,1980,1,16,-1.2,-20.9
2938,1980,1,17,-6.1,-18.8
2939,1980,1,18,-4.9,-21.0
2940,1980,1,19,-0.1,-12.4
2941,1980,1,20,-0.9,-9.3
2942,1980,1,21,-3.3,-13.3
2943,1980,1,22,-3.3,-16.6
2944,1980,1,23,2.3,-14.3
2945,1980,1,24,3.1,-12.3
2946,1980,1,25,4.2,-13.0
2947,1980,1,26,6.4,-11.5
2948,1980,1,27,6.3,-2.0
2949,1980,1,28,10.9,-1.2
2950,1980,1,29,4.0,0.3
2951,1980,1,30,0.3,-12.5
2952,1980,1,31,-6.8,-14.2
2953,1980,2,1,-4.5,-13.8
2954,1980,2,2,-1.3,-9.9
2955,1980,2,3,-2.8,-10.5
2956,1980,2,4,-7.4,-19.6
2957,1980,2,5,-7.1,-20.4
2958,1980,2,6,-7.7,-21.6
2959,1980,2,7,-6.8,-22.2
2960,1980,2,8,-6.7,-20.6
2961,1980,2,9,-3.2,-21.0
2962,1980,2,10,0.5,-16.4
2963,1980,2,11,3.0,-12.2
2964,1980,2,12,-0.2,-11.8
2965,1980,2,13,-1.1,-12.4
2966,1980,2,14,-1.7,-12.2
2967,1980,2,15,0.6,-11.2
2968,1980,2,16,1.9,-12.5
2969,1980,2,17,3.9,-12.5
2970,1980,2,18,2.7,-8.2
2971,1980,2,19,4.8,-5.8
2972,1980,2,20,7.2,-6.2
2973,1980,2,21,5.9,-6.7
2974,1980,2,22,6.1,-8.0
2975,1980,2,23,7.4,-2.6
2976,1980,2,24,5.1,-3.5
2977,1980,2,25,12.3,-3.1
2978,1980,2,26,11.0,-1.0
2979,1980,2,27,7.6,-4.0
2980,1980,2,28,8.7,-3.4
2981,1980,2,29,12.3,-3.3
2982,1980,3,1,7.8,-2.0
2983,1980,3,2,9.6,-5.7
2984,1980,3,3,12.0,-3.8
2985,1980,3,4,11.0,-2.0
2986,1980,3,5,11.9,-1.3
2987,1980,3,6,12.3,-4.4
2988,1980,3,7,13.8,1.0
2989,1980,3,8,17.0,-2.7
2990,1980,3,9,9.0,2.6
2991,1980,3,10,8.6,-1.0
2992,1980,3,11,8.3,-3.6
2993,1980,3,12,9.2,-4.4
2994,1980,3,13,13.0,-4.8
2995,1980,3,14,6.0,-1.5
2996,1980,3,15,8.7,-4.3
2997,1980,3,16,11.2,-3.6
2998,1980,3,17,12.8,-2.9
2999,1980,3,18,9.8,-1.6
3000,1980,3,19,14.2,-2.9
3001,1980,3,20,12.0,0.2
3002,1980,3,21,12.7,-2.8
3003,1980,3,22,6.3,0.1
3004,1980,3,23,4.1,-3.0
3005,1980,3,24,7.8,-5.4
3006,1980,3,25,9.1,-3.4
3007,1980,3,26,10.6,-1.0
3008,1980,3,27,15.0,-4.4
3009,1980,3,28,16.3,-4.5
3010,1980,3,29,15.0,2.3
3011,1980,3,30,18.8,-1.7
3012,1980,3,31,12.0,6.0
3013,1980,4,1,12.6,2.4
3014,1980,4,2,13.0,-1.2
3015,1980,4,3,21.5,-1.5
3016,1980,4,4,23.7,1.3
3017,1980,4,5,18.0,13.8
3018,1980,4,6,16.0,4.7
3019,1980,4,7,16.4,3.6
3020,1980,4,8,16.4,6.7
3021,1980,4,9,18.4,6.1
3022,1980,4,10,18.1,1.4
3023,1980,4,11,19.9,2.9
3024,1980,4,12,15.4,8.8
3025,1980,4,13,11.1,7.8
3026,1980,4,14,9.2,3.4
3027,1980,4,15,11.6,2.3
3028,1980,4,16,11.3,2.5
3029,1980,4,17,12.6,3.4
